Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,1275.4,1494.9,1804.6,2163.0,2594.4,2594.4
Total Revenues,1275.4,1494.9,1804.6,2163.0,2594.4,2594.4
Cost Of Revenues,337.8,385.3,450.4,505.9,570.0,570.0
Gross Profit,937.6,1109.6,1354.2,1657.1,2024.4,2024.4
Selling General & Admin Expenses,707.6,788.9,875.3,1029.0,1191.4,1191.4
R&D Expenses,183.1,210.6,244.5,277.1,341.4,341.4
Total Operating Expenses,890.7,999.5,1119.8,1306.1,1532.8,1532.8
Operating Income,46.9,110.1,234.4,351.0,491.6,491.6
Interest And Investment Income,7.3,13.5,26.5,42.5,17.7,17.7
Net Interest Expenses,7.3,13.5,26.5,42.5,17.7,17.7
Currency Exchange Gains (Loss),(6.6),1.0,(8.2),(4.7),(5.5),(5.5)
Other Non Operating Income (Expenses),(0.5),(0.3),(0.6),1.0,2.0,2.0
"EBT, Excl. Unusual Items",47.1,124.3,252.1,389.8,505.8,505.8
"EBT, Incl. Unusual Items",43.1,124.0,254.3,386.0,541.7,541.7
Income Tax Expense,10.9,92.6,(80.6),54.3,53.2,53.2
Earnings From Continuing Operations,32.2,31.4,334.9,331.7,488.5,488.5
Net Income to Company,32.2,31.4,334.9,331.7,488.5,488.5
Net Income,32.2,31.4,334.9,331.7,488.5,488.5
NI to Common Incl Extra Items,32.2,31.4,334.9,331.7,488.5,488.5
NI to Common Excl. Extra Items,32.2,31.4,334.9,331.7,488.5,488.5
Revenue Per Share,$7.39,$8.58,$10.67,$12.65,$15.80,$15.80
Basic EPS,$0.19,$0.18,$1.98,$1.94,$2.98,$2.98
Basic EPS - Continuing Ops,$0.19,$0.18,$1.98,$1.94,$2.98,$2.98
Basic Weighted Average Shares Outst.,172.6,174.3,169.1,171.0,164.2,164.2
Diluted EPS,$0.18,$0.18,$1.92,$1.90,$2.91,$2.91
Diluted EPS - Continuing Ops,$0.18,$0.18,$1.92,$1.90,$2.91,$2.91
Diluted Weighted Average Shares Outst.,176.3,178.1,174.2,175.0,167.7,167.7
Normalized Basic EPS,$0.17,$0.45,$0.93,$1.42,$1.93,$1.93
Normalized Diluted EPS,$0.17,$0.44,$0.90,$1.39,$1.89,$1.89
EBITDA,95.4,165.6,290.1,412.6,560.4,560.4
EBITA,56.2,118.7,243.4,361.9,504.9,504.9
EBIT,46.9,110.1,234.4,351.0,491.6,491.6
EBITDAR,114.3,182.3,307.2,433.7,585.0,585.0
Effective Tax Rate,25.3%,74.7%,NM,14.1%,9.8%,9.8%
Normalized Net Income,29.4,77.7,157.6,243.6,316.1,316.1
R&D Expense From Footnotes,183.1,210.6,244.5,277.1,341.4,341.4
Foreign Sales,849.0,998.0,1226.3,1467.5,1781.1,1781.1
