Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,5378.2,5756.1,3800.4,4563.9,4634.4,4634.4
Total Revenues,5378.2,5756.1,3800.4,4563.9,4634.4,4634.4
Cost Of Revenues,2685.9,2832.7,1612.6,2066.9,2017.7,2017.7
Gross Profit,2692.3,2923.4,2187.8,2497.0,2616.7,2616.7
Selling General & Admin Expenses,1264.1,1377.8,1220.9,1582.1,1662.2,1662.2
R&D Expenses,351.0,369.3,278.1,320.3,320.7,320.7
Total Operating Expenses,1615.1,1747.1,1499.0,1902.4,1982.9,1982.9
Operating Income,1077.2,1176.3,688.8,594.6,633.8,633.8
Interest Expense,(46.4),(88.7),(77.2),(142.6),(148.5),(148.5)
Net Interest Expenses,(46.4),(88.7),(77.2),(142.6),(148.5),(148.5)
Other Non Operating Income (Expenses),(0.1),8.3,0.7,1.3,4.0,4.0
"EBT, Excl. Unusual Items",1030.7,1095.9,612.3,449.3,485.3,485.3
"EBT, Incl. Unusual Items",1010.5,1073.6,565.8,336.7,1507.7,1507.7
Income Tax Expense,270.3,189.3,75.6,68.6,55.5,55.5
Earnings From Continuing Operations,740.2,884.3,490.2,268.1,1452.2,1452.2
Earnings Of Discontinued Operations,132.1,160.2,2423.6,470.8,161.1,161.1
Net Income to Company,872.3,1044.5,2913.8,738.9,1613.3,1613.3
Net Income,872.3,1044.5,2913.8,738.9,1613.3,1613.3
Preferred Dividend and Other Adjustments,,,34.9,69.0,69.0,69.0
NI to Common Incl Extra Items,872.3,1044.5,2878.9,669.9,1544.3,1544.3
NI to Common Excl. Extra Items,740.2,884.3,455.3,199.1,1383.2,1383.2
Revenue Per Share,$15.56,$16.56,$11.00,$13.59,$13.74,$13.74
Basic EPS,$2.52,$3.01,$8.33,$1.99,$4.58,$4.58
Basic EPS - Continuing Ops,$2.14,$2.54,$1.32,$0.59,$4.10,$4.10
Basic Weighted Average Shares Outst.,345.7,347.5,345.5,335.8,337.4,337.4
Diluted EPS,$2.51,$2.96,$8.21,$1.97,$4.49,$4.49
Diluted EPS - Continuing Ops,$2.13,$2.51,$1.30,$0.59,$4.05,$4.05
Diluted Weighted Average Shares Outst.,347.3,352.6,350.7,340.0,359.0,359.0
Normalized Basic EPS,$1.86,$1.97,$1.11,$0.84,$0.90,$0.90
Normalized Diluted EPS,$1.85,$1.94,$1.09,$0.83,$0.84,$0.84
Dividend Per Share,$0.14,$0.28,$0.28,$0.28,$0.28,$0.28
Payout Ratio,5.55%,9.31%,4.51%,22.03%,10.13%,10.13%
EBITDA,1238.1,1334.6,863.0,936.1,1017.8,1017.8
EBITA,1162.5,1241.3,793.3,855.6,943.7,943.7
EBIT,1077.2,1176.3,688.8,594.6,633.8,633.8
EBITDAR,1284.1,1380.6,904.0,994.1,1077.8,1077.8
Effective Tax Rate,26.7%,17.6%,13.4%,20.4%,3.7%,3.7%
Normalized Net Income,644.2,684.9,382.7,280.8,303.3,303.3
Interest on Long-Term Debt,,,,45.0,54.0,54.0
R&D Expense From Footnotes,351.0,369.3,278.1,320.3,320.7,320.7
Foreign Sales,2349.4,2607.4,1924.6,2169.7,2197.8,2197.8
