Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,8584.0,9736.9,11876.7,12506.1,11628.8,11628.8
Total Revenues,8584.0,9736.9,11876.7,12506.1,11628.8,11628.8
Cost Of Revenues,5232.3,5937.3,7301.8,7633.7,7028.4,7028.4
Gross Profit,3351.7,3799.6,4574.9,4872.4,4600.4,4600.4
Selling General & Admin Expenses,2359.1,2713.1,3353.3,3581.3,3273.6,3273.6
Depreciation & Amortization,191.4,219.5,274.2,290.8,272.3,272.3
Total Operating Expenses,2550.5,2932.6,3627.5,3872.0,3545.9,3545.9
Operating Income,801.2,867.0,947.4,1000.4,1054.5,1054.5
Interest Expense,(88.3),(101.6),(146.4),(138.5),(103.8),(103.8)
Interest And Investment Income,0.6,1.0,1.8,2.2,1.9,1.9
Net Interest Expenses,(87.7),(100.6),(144.5),(136.3),(101.9),(101.9)
Currency Exchange Gains (Loss),20.3,(57.3),20.4,14.0,(47.4),(47.4)
Other Non Operating Income (Expenses),(0.3),71.5,(12.8),5.5,69.0,69.0
"EBT, Excl. Unusual Items",732.9,786.4,746.0,851.4,979.2,979.2
"EBT, Incl. Unusual Items",676.7,772.5,679.0,758.7,890.0,890.0
Income Tax Expense,220.6,235.6,191.4,215.3,249.5,249.5
Earnings From Continuing Operations,456.1,537.0,487.6,543.4,640.5,640.5
Earnings Of Discontinued Operations,7.9,(6.7),(4.4),0.6,(0.2),(0.2)
Net Income to Company,464.0,530.2,483.2,544.1,640.3,640.3
Minority Interest,,3.5,(3.1),(2.8),(1.9),(1.9)
Net Income,464.0,533.7,480.1,541.3,638.4,638.4
NI to Common Incl Extra Items,464.0,533.7,480.1,541.3,638.4,638.4
NI to Common Excl. Extra Items,456.1,540.5,484.5,540.6,638.6,638.6
Revenue Per Share,$27.97,$31.55,$37.77,$40.32,$38.17,$38.17
Basic EPS,$1.51,$1.73,$1.53,$1.75,$2.10,$2.10
Basic EPS - Continuing Ops,$1.49,$1.75,$1.54,$1.74,$2.10,$2.10
Basic Weighted Average Shares Outst.,306.9,308.6,314.4,310.2,304.6,304.6
Diluted EPS,$1.50,$1.72,$1.52,$1.74,$2.09,$2.09
Diluted EPS - Continuing Ops,$1.47,$1.74,$1.53,$1.74,$2.09,$2.09
Diluted Weighted Average Shares Outst.,309.8,310.6,315.8,311.0,305.0,305.0
Normalized Basic EPS,$1.49,$1.60,$1.47,$1.71,$2.00,$2.00
Normalized Diluted EPS,$1.48,$1.59,$1.47,$1.70,$2.00,$2.00
EBITDA,999.5,1097.2,1241.4,1312.5,1348.5,1348.5
EBITA,884.6,968.7,1083.9,1140.5,1173.8,1173.8
EBIT,801.2,867.0,947.4,1000.4,1054.5,1054.5
EBITDAR,1211.5,,,1733.2,1760.1,1760.1
Effective Tax Rate,32.6%,30.5%,28.2%,28.4%,28.0%,28.0%
Normalized Net Income,458.1,495.0,463.2,529.3,610.1,610.1
Interest on Long-Term Debt,,,,1.5,1.8,1.8
Foreign Sales,3357.1,4074.9,5684.0,6285.8,5873.4,5873.4
