Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,1868.0,2146.3,2448.4,2595.4,2537.2,2537.2
Total Revenues,1868.0,2146.3,2448.4,2595.4,2537.2,2537.2
Cost Of Revenues,863.3,974.5,1145.6,1186.4,1212.3,1212.3
Gross Profit,1004.7,1171.8,1302.8,1409.0,1324.9,1324.9
Selling General & Admin Expenses,569.8,696.4,744.1,797.9,775.1,775.1
R&D Expenses,58.6,84.8,106.2,113.9,119.7,119.7
Total Operating Expenses,628.3,781.2,850.3,911.7,894.9,894.9
Operating Income,376.4,390.6,452.5,497.3,430.0,430.0
Interest Expense,(54.9),(82.5),(103.0),(80.3),(66.5),(66.5)
Interest And Investment Income,0.5,0.8,0.9,1.7,1.2,1.2
Net Interest Expenses,(54.5),(81.8),(102.1),(78.5),(65.3),(65.3)
"EBT, Excl. Unusual Items",321.9,308.9,350.4,418.8,364.7,364.7
"EBT, Incl. Unusual Items",245.7,284.9,219.6,339.9,357.7,357.7
Income Tax Expense,8.1,129.6,23.2,(122.1),21.9,21.9
Earnings From Continuing Operations,237.7,155.3,196.4,462.0,335.8,335.8
Earnings Of Discontinued Operations,0.2,(2.7),4.4,(0.5),(0.5),(0.5)
Net Income to Company,237.8,152.5,200.8,461.5,335.3,335.3
Minority Interest,(0.5),,,,,
Net Income,237.4,152.5,200.8,461.5,335.3,335.3
NI to Common Incl Extra Items,237.4,152.5,200.8,461.5,335.3,335.3
NI to Common Excl. Extra Items,237.2,155.3,196.4,462.0,335.8,335.8
Revenue Per Share,$43.12,$47.69,$53.59,$56.18,$54.58,$54.58
Basic EPS,$5.48,$3.39,$4.39,$9.99,$7.21,$7.21
Basic EPS - Continuing Ops,$5.47,$3.45,$4.30,$10.00,$7.22,$7.22
Basic Weighted Average Shares Outst.,43.3,45.0,45.7,46.2,46.5,46.5
Diluted EPS,$4.98,$3.27,$4.29,$9.80,$7.09,$7.09
Diluted EPS - Continuing Ops,$4.98,$3.33,$4.20,$9.81,$7.10,$7.10
Diluted Weighted Average Shares Outst.,47.6,46.7,46.8,47.1,47.3,47.3
Normalized Basic EPS,$4.63,$4.29,$4.79,$5.67,$4.90,$4.90
Normalized Diluted EPS,$4.21,$4.14,$4.68,$5.56,$4.82,$4.82
Dividend Per Share,$1.36,$1.36,$1.36,$1.36,$1.36,$1.36
Payout Ratio,24.84%,40.15%,30.96%,13.61%,18.85%,18.85%
EBITDA,494.3,545.9,662.5,711.4,657.2,657.2
EBITA,439.9,489.4,602.0,647.3,588.7,588.7
EBIT,376.4,390.6,452.5,497.3,430.0,430.0
EBITDAR,528.3,576.9,695.1,741.6,687.9,687.9
Effective Tax Rate,3.3%,45.5%,10.6%,NM,6.1%,6.1%
Normalized Net Income,200.7,193.0,219.0,261.7,227.9,227.9
R&D Expense From Footnotes,58.6,84.8,106.2,113.9,119.7,119.7
Foreign Sales,849.2,891.5,999.0,989.1,970.0,970.0
