Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,29183.0,34484.0,39004.0,34727.0,27753.0,27753.0
Total Revenues,29183.0,34484.0,39004.0,34727.0,27753.0,27753.0
Cost Of Revenues,23191.0,28059.0,32529.0,29301.0,24359.0,24359.0
Gross Profit,5992.0,6425.0,6475.0,5426.0,3394.0,3394.0
Selling General & Admin Expenses,880.0,843.0,1037.0,1083.0,1100.0,1100.0
R&D Expenses,99.0,106.0,115.0,111.0,113.0,113.0
Total Operating Expenses,979.0,949.0,1152.0,1194.0,1213.0,1213.0
Operating Income,5013.0,5476.0,5323.0,4232.0,2181.0,2181.0
Interest Expense,(322.0),(491.0),(362.0),(354.0),(533.0),(533.0)
Interest And Investment Income,17.0,24.0,45.0,19.0,12.0,12.0
Net Interest Expenses,(305.0),(467.0),(317.0),(335.0),(521.0),(521.0)
Currency Exchange Gains (Loss),(4.0),(1.0),24.0,9.0,(7.0),(7.0)
Other Non Operating Income (Expenses),84.0,25.0,27.0,30.0,89.0,89.0
"EBT, Excl. Unusual Items",5155.0,5354.0,5346.0,4161.0,1998.0,1998.0
"EBT, Incl. Unusual Items",5233.0,5493.0,5309.0,4045.0,1379.0,1379.0
Income Tax Expense,1386.0,598.0,613.0,648.0,(43.0),(43.0)
Earnings From Continuing Operations,3847.0,4895.0,4696.0,3397.0,1422.0,1422.0
Earnings Of Discontinued Operations,(10.0),(18.0),(8.0),(7.0),(2.0),(2.0)
Net Income to Company,3837.0,4877.0,4688.0,3390.0,1420.0,1420.0
Minority Interest,(1.0),2.0,,,,
Net Income,3836.0,4879.0,4688.0,3390.0,1420.0,1420.0
Preferred Dividend and Other Adjustments,4.0,5.0,6.0,6.0,3.0,3.0
NI to Common Incl Extra Items,3832.0,4874.0,4682.0,3384.0,1417.0,1417.0
NI to Common Excl. Extra Items,3842.0,4892.0,4690.0,3391.0,1419.0,1419.0
Revenue Per Share,$69.65,$86.64,$100.27,$98.38,$83.09,$83.09
Basic EPS,$9.15,$12.25,$12.04,$9.59,$4.24,$4.24
Basic EPS - Continuing Ops,$9.17,$12.29,$12.06,$9.61,$4.25,$4.25
Basic Weighted Average Shares Outst.,419.0,398.0,389.0,353.0,334.0,334.0
Diluted EPS,$9.13,$12.23,$12.02,$9.58,$4.24,$4.24
Diluted EPS - Continuing Ops,$9.15,$12.28,$12.04,$9.60,$4.25,$4.25
Diluted Weighted Average Shares Outst.,420.0,399.0,389.0,353.0,334.0,334.0
Normalized Basic EPS,$7.69,$8.41,$8.59,$7.37,$3.74,$3.74
Normalized Diluted EPS,$7.67,$8.39,$8.59,$7.37,$3.74,$3.74
Dividend Per Share,$3.33,$3.55,$4.00,$4.15,$4.20,$4.20
Payout Ratio,36.37%,29.00%,33.15%,43.13%,98.94%,98.94%
EBITDA,6022.0,6593.0,6511.0,5485.0,3478.0,3478.0
EBITA,5102.0,5570.0,5436.0,4393.0,2335.0,2335.0
EBIT,5013.0,5476.0,5323.0,4232.0,2181.0,2181.0
EBITDAR,6448.0,,,6064.0,4075.0,4075.0
Effective Tax Rate,26.5%,10.9%,11.5%,16.0%,NM,NM
Normalized Net Income,3220.9,3348.3,3341.3,2600.6,1248.8,1248.8
Interest Capitalized,33.0,20.0,45.0,87.0,40.0,40.0
R&D Expense From Footnotes,107.0,115.0,122.0,119.0,121.0,121.0
Foreign Sales,11022.0,17866.0,20333.0,18378.0,15640.0,15640.0
