Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Interest Income On Loans,21203.0,23388.0,24728.0,25862.0,24074.0,23386.0
Total Interest Income,22891.0,25222.0,27176.0,28513.0,26033.0,25185.0
Interest On Deposits,1213.0,1602.0,2598.0,3420.0,2165.0,1703.0
Total Interest On Borrowings,805.0,1160.0,1703.0,1753.0,955.0,772.0
Total Interest Expense,2018.0,2762.0,4301.0,5173.0,3120.0,2475.0
Net Interest Income,20873.0,22460.0,22875.0,23340.0,22913.0,22710.0
Gain (Loss) on Sale of Invest. & Securities,(11.0),65.0,(209.0),26.0,560.0,564.0
Total Other Non Interest Income,4639.0,4712.0,5410.0,5227.0,5050.0,5113.0
Total Non Interest Income,4628.0,4777.0,5201.0,5253.0,5610.0,5677.0
Revenue Before Loan Losses,25501.0,27237.0,28076.0,28593.0,28523.0,28387.0
Provision For Loan Losses,6459.0,7551.0,5856.0,6236.0,10264.0,4018.0
Total Revenues,19042.0,19686.0,22220.0,22357.0,18259.0,24369.0
Salaries And Other Employee Benefits,4963.0,5632.0,5534.0,6124.0,6572.0,6792.0
Amort. of Goodwill & Intang. Assets,386.0,245.0,174.0,112.0,60.0,44.0
Occupancy Expense,1614.0,1939.0,2118.0,1743.0,1760.0,1715.0
Total Selling General & Admin Expenses,4624.0,4211.0,4772.0,5420.0,4728.0,4743.0
Total Other Non Interest Expense,1640.0,1833.0,1940.0,1701.0,1401.0,1238.0
Total Non Interest Expense,13227.0,13860.0,14538.0,15100.0,14521.0,14532.0
"EBT, Excl. Unusual Items",5815.0,5826.0,7682.0,7257.0,3738.0,9837.0
Legal Settlements,,,,,(313.0),(313.0)
Other Unusual Items,(331.0),(334.0),(364.0),(383.0),(261.0),(261.0)
"EBT, Incl. Unusual Items",5484.0,5492.0,7318.0,6874.0,3203.0,9302.0
Income Tax Expense,1714.0,3375.0,1293.0,1341.0,486.0,1918.0
Earnings From Continuing Operations,3770.0,2117.0,6025.0,5533.0,2717.0,7384.0
Earnings Of Discontinued Operations,(19.0),(135.0),(10.0),13.0,(3.0),(5.0)
Net Income to Company,3751.0,1982.0,6015.0,5546.0,2714.0,7379.0
Net Income,3751.0,1982.0,6015.0,5546.0,2714.0,7379.0
Preferred Dividend and Other Adjustments,238.0,278.0,305.0,354.0,339.0,348.0
Net Income to Common Incl Extra Items,3513.0,1704.0,5710.0,5192.0,2375.0,7031.0
Net Income to Common Excl. Extra Items,3532.0,1839.0,5720.0,5179.0,2378.0,7036.0
Revenue Per Share,$37.71,$40.66,$46.30,$47.81,$39.88,$53.20
Basic EPS,$6.96,$3.52,$11.90,$11.10,$5.19,$15.35
Basic EPS - Continuing Ops,$7.00,$3.80,$11.92,$11.08,$5.19,$15.36
Basic Weighted Average Shares Outst.,504.9,484.2,479.9,467.6,457.8,458.1
Diluted EPS,$6.89,$3.48,$11.82,$11.05,$5.18,$15.30
Diluted EPS - Continuing Ops,$6.93,$3.76,$11.84,$11.02,$5.19,$15.31
Diluted Weighted Average Shares Outst.,509.8,488.6,483.1,469.9,458.9,459.5
Normalized Basic EPS,$7.20,$7.52,$10.00,$9.70,$5.10,$13.42
Normalized Diluted EPS,$7.13,$7.45,$9.94,$9.65,$5.09,$13.38
Dividend Per Share,$1.60,$1.60,$1.60,$1.60,$1.00,$0.60
Payout Ratio,27.35%,52.72%,17.26%,18.66%,27.27%,
Effective Tax Rate,31.3%,61.5%,17.7%,19.5%,15.2%,20.6%
Normalized Net Income,3634.4,3641.3,4801.3,4535.6,2336.3,6148.1
Interest on Long-Term Debt,692.0,1058.0,1621.0,1682.0,911.0,
Foreign Sales,1328.0,,,,,
