Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,11325.0,12444.0,13601.0,14884.0,14351.0,14716.0
Total Revenues,11325.0,12444.0,13601.0,14884.0,14351.0,14716.0
Cost Of Revenues,3770.0,4185.0,4620.0,5083.0,5193.0,5380.0
Gross Profit,7555.0,8259.0,8981.0,9801.0,9158.0,9336.0
Selling General & Admin Expenses,3941.0,4380.0,4808.0,4978.0,4759.0,5004.0
R&D Expenses,715.0,787.0,862.0,971.0,984.0,1018.0
Total Operating Expenses,4975.0,5538.0,6087.0,6413.0,6215.0,6557.0
Operating Income,2580.0,2721.0,2894.0,3388.0,2943.0,2779.0
Interest Expense,(228.0),(247.0),(264.0),(287.0),(315.0),(315.0)
Interest And Investment Income,29.0,60.0,119.0,155.0,,
Net Interest Expenses,(199.0),(187.0),(145.0),(132.0),(315.0),(315.0)
Currency Exchange Gains (Loss),(19.0),(9.0),(6.0),7.0,15.0,15.0
Other Non Operating Income (Expenses),(27.0),(31.0),(21.0),(17.0),38.0,(9.0)
"EBT, Excl. Unusual Items",2335.0,2494.0,2722.0,3246.0,2681.0,2470.0
"EBT, Incl. Unusual Items",1921.0,2063.0,2356.0,2562.0,1954.0,1731.0
Income Tax Expense,274.0,1043.0,"(1,197.0)",479.0,355.0,323.0
Earnings From Continuing Operations,1647.0,1020.0,3553.0,2083.0,1599.0,1408.0
Net Income to Company,1647.0,1020.0,3553.0,2083.0,1599.0,1408.0
Net Income,1647.0,1020.0,3553.0,2083.0,1599.0,1408.0
NI to Common Incl Extra Items,1647.0,1020.0,3553.0,2083.0,1599.0,1408.0
NI to Common Excl. Extra Items,1647.0,1020.0,3553.0,2083.0,1599.0,1408.0
Revenue Per Share,$30.27,$33.27,$36.36,$39.80,$38.22,$39.15
Basic EPS,$4.40,$2.73,$9.50,$5.57,$4.26,$3.75
Basic EPS - Continuing Ops,$4.40,$2.73,$9.50,$5.57,$4.26,$3.75
Basic Weighted Average Shares Outst.,374.1,374.0,374.1,374.0,375.5,375.9
Diluted EPS,$4.35,$2.68,$9.34,$5.48,$4.20,$3.69
Diluted EPS - Continuing Ops,$4.35,$2.68,$9.34,$5.48,$4.20,$3.69
Diluted Weighted Average Shares Outst.,378.5,380.1,380.3,379.9,380.3,380.8
Normalized Basic EPS,$3.90,$4.17,$4.55,$5.42,$4.46,$4.11
Normalized Diluted EPS,$3.86,$4.10,$4.47,$5.34,$4.41,$4.05
Dividend Per Share,$1.57,$1.75,$1.93,$2.14,$2.36,$1.78
Payout Ratio,34.49%,62.35%,19.79%,37.35%,53.97%,62.93%
EBITDA,3126.0,3363.0,3617.0,4166.0,3755.0,3669.0
EBITA,2899.0,3092.0,3311.0,3852.0,3415.0,3314.0
EBIT,2580.0,2721.0,2894.0,3388.0,2943.0,2779.0
EBITDAR,3238.0,3488.0,3755.0,4299.0,3885.0,
Effective Tax Rate,14.3%,50.6%,NM,18.7%,18.2%,18.7%
Normalized Net Income,1459.4,1558.8,1701.3,2028.8,1675.6,1543.8
Interest on Long-Term Debt,228.0,247.0,264.0,287.0,315.0,
R&D Expense From Footnotes,715.0,787.0,862.0,971.0,984.0,1018.0
Foreign Sales,3095.0,3385.0,3753.0,3927.0,3896.0,
