Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,3749.9,3943.8,4269.5,4752.5,4280.2,4280.2
Total Revenues,3749.9,3943.8,4269.5,4752.5,4280.2,4280.2
Cost Of Revenues,2848.2,3060.9,3376.2,3702.4,3384.6,3384.6
Gross Profit,901.7,882.9,893.3,1050.1,895.6,895.6
Selling General & Admin Expenses,398.6,417.9,423.8,471.5,423.3,423.3
Total Operating Expenses,418.5,438.6,444.3,534.8,488.5,488.5
Operating Income,483.2,444.3,449.0,515.3,407.1,407.1
Interest Expense,(38.8),(43.5),(60.9),(90.7),(82.7),(82.7)
Interest And Investment Income,3.9,7.6,8.4,7.4,3.1,3.1
Net Interest Expenses,(34.9),(35.9),(52.5),(83.3),(79.6),(79.6)
Currency Exchange Gains (Loss),2.1,(1.5),(0.8),(3.0),(2.4),(2.4)
Other Non Operating Income (Expenses),4.0,7.1,4.6,11.5,10.0,10.0
"EBT, Excl. Unusual Items",454.4,414.0,400.3,440.5,335.1,335.1
"EBT, Incl. Unusual Items",487.1,432.0,384.4,430.1,320.9,320.9
Income Tax Expense,120.0,138.4,78.3,96.2,73.2,73.2
Earnings From Continuing Operations,367.1,293.6,306.1,333.9,247.7,247.7
Earnings Of Discontinued Operations,19.1,(0.9),,,,
Net Income to Company,386.2,292.7,306.1,333.9,247.7,247.7
Minority Interest,(0.4),(0.1),(0.2),(0.1),(0.1),(0.1)
Net Income,385.8,292.6,305.9,333.8,247.6,247.6
NI to Common Incl Extra Items,385.8,292.6,305.9,333.8,247.6,247.6
NI to Common Excl. Extra Items,366.7,293.5,305.9,333.8,247.6,247.6
Revenue Per Share,$27.19,$29.00,$31.79,$35.26,$31.54,$31.54
Basic EPS,$2.80,$2.15,$2.28,$2.48,$1.82,$1.82
Basic EPS - Continuing Ops,$2.66,$2.16,$2.28,$2.48,$1.82,$1.82
Basic Weighted Average Shares Outst.,137.9,136.0,134.3,134.8,135.7,135.7
Diluted EPS,$2.76,$2.13,$2.26,$2.47,$1.82,$1.82
Diluted EPS - Continuing Ops,$2.62,$2.14,$2.26,$2.47,$1.82,$1.82
Diluted Weighted Average Shares Outst.,140.0,137.3,135.2,135.4,135.9,135.9
Normalized Basic EPS,$2.06,$1.90,$1.86,$2.04,$1.54,$1.54
Normalized Diluted EPS,$2.03,$1.88,$1.85,$2.03,$1.54,$1.54
Dividend Per Share,$1.34,$1.42,$1.50,$1.58,$1.60,$1.60
Payout Ratio,45.98%,63.43%,63.32%,61.29%,85.42%,85.42%
EBITDA,589.9,560.3,573.8,696.1,591.7,591.7
EBITA,503.1,465.0,469.5,578.6,472.3,472.3
EBIT,483.2,444.3,449.0,515.3,407.1,407.1
EBITDAR,641.1,,,759.0,657.1,657.1
Effective Tax Rate,24.6%,32.0%,20.4%,22.4%,22.8%,22.8%
Normalized Net Income,283.6,258.7,250.0,275.2,209.3,209.3
Interest on Long-Term Debt,,,,0.2,0.1,0.1
Foreign Sales,1282.5,1456.0,1588.0,1619.8,1434.2,1434.2
