Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,7495.4,8385.5,9982.9,9978.5,10673.9,10673.9
Other Revenues,181.1,192.2,205.4,234.4,362.2,362.2
Total Revenues,7676.5,8577.7,10188.3,10213.0,11036.1,11036.1
Cost Of Revenues,5726.0,6542.4,7732.5,7801.6,8250.0,8250.0
Gross Profit,1950.6,2035.3,2455.9,2411.4,2786.1,2786.1
Selling General & Admin Expenses,947.1,891.6,1012.0,1044.3,1001.1,1001.1
Other Operating Expense/(Income),23.3,21.1,6.4,12.3,9.9,9.9
Total Operating Expenses,970.4,912.7,1018.5,1056.7,1011.0,1011.0
Operating Income,980.2,1122.7,1437.4,1354.7,1775.0,1775.0
Interest Expense,(0.7),(0.5),(0.6),(0.6),(4.2),(4.2)
Interest And Investment Income,3.2,2.5,7.6,16.7,6.8,6.8
Net Interest Expenses,2.6,2.0,7.0,16.2,2.6,2.6
"EBT, Excl. Unusual Items",990.5,1130.7,1447.1,1371.6,1779.5,1779.5
"EBT, Incl. Unusual Items",933.9,938.8,1347.5,1339.6,1728.7,1728.7
Income Tax Expense,331.1,491.6,325.5,322.9,321.9,321.9
Earnings From Continuing Operations,602.7,447.2,1022.0,1016.7,1406.8,1406.8
Net Income to Company,602.7,447.2,1022.0,1016.7,1406.8,1406.8
Net Income,602.7,447.2,1022.0,1016.7,1406.8,1406.8
Preferred Dividend and Other Adjustments,4.7,4.6,11.2,10.4,12.5,12.5
NI to Common Incl Extra Items,598.0,442.6,1010.8,1006.3,1394.4,1394.4
NI to Common Excl. Extra Items,598.0,442.6,1010.8,1006.3,1394.4,1394.4
Revenue Per Share,$22.59,$28.12,$35.93,$37.21,$41.09,$41.09
Basic EPS,$1.76,$1.45,$3.56,$3.67,$5.19,$5.19
Basic EPS - Continuing Ops,$1.76,$1.45,$3.56,$3.67,$5.19,$5.19
Basic Weighted Average Shares Outst.,339.7,305.1,283.6,274.5,268.6,268.6
Diluted EPS,$1.75,$1.44,$3.55,$3.66,$5.18,$5.18
Diluted EPS - Continuing Ops,$1.75,$1.44,$3.55,$3.66,$5.18,$5.18
Diluted Weighted Average Shares Outst.,342.1,306.8,284.9,275.3,269.4,269.4
Normalized Basic EPS,$1.82,$2.32,$3.19,$3.12,$4.14,$4.14
Normalized Diluted EPS,$1.81,$2.30,$3.17,$3.11,$4.13,$4.13
Dividend Per Share,$0.36,$0.36,$0.36,$0.44,$0.48,$0.48
Payout Ratio,20.68%,25.21%,10.18%,12.03%,9.25%,9.25%
EBITDA,1034.2,1173.7,1486.8,1408.7,1841.1,1841.1
EBITA,994.0,1136.5,1451.2,1368.9,1794.7,1794.7
EBIT,980.2,1122.7,1437.4,1354.7,1775.0,1775.0
EBITDAR,1067.2,1204.5,1520.4,1445.1,1879.3,1879.3
Effective Tax Rate,35.5%,52.4%,24.2%,24.1%,18.6%,18.6%
Normalized Net Income,619.1,706.7,904.4,857.3,1112.2,1112.2
Interest Capitalized,160.5,181.7,172.8,164.1,159.6,159.6
