Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Premiums and Annuity Revenues,6924.0,6988.0,7312.0,7428.0,7649.0,7649.0
Total Interest And Dividend Income,1892.0,1866.0,1916.0,2110.0,1780.0,1780.0
Gain (Loss) on Sale of Investments,94.0,161.0,(178.0),90.0,"(1,158.0)","(1,158.0)"
Non-Insurance Activities Revenues,361.0,390.0,1007.0,1161.0,1252.0,1252.0
Other Revenues,3834.0,4330.0,4009.0,4116.0,3026.0,3026.0
Total Revenues,13105.0,13735.0,14066.0,14905.0,12549.0,12549.0
Policy Benefits,5283.0,5310.0,5572.0,5806.0,6170.0,6170.0
Policy Acquisition / Underwriting Costs,1235.0,1233.0,1335.0,1383.0,1410.0,1410.0
Selling General & Admin Expenses,4164.0,4665.0,4806.0,4851.0,3983.0,3983.0
Non-Insurance Activities Expenses,271.0,299.0,923.0,1082.0,1159.0,1159.0
Total Operating Expenses,10953.0,11507.0,12636.0,13122.0,12722.0,12722.0
Operating Income,2152.0,2228.0,1430.0,1783.0,(173.0),(173.0)
"Interest Expense, Total",(536.0),(646.0),(574.0),(591.0),(515.0),(515.0)
"EBT, Excl. Unusual Items",1616.0,1582.0,856.0,1192.0,(688.0),(688.0)
Asset Writedown,(680.0),,(22.0),(99.0),(810.0),(810.0)
Other Unusual Items,,,,26.0,34.0,34.0
"EBT, Incl. Unusual Items",936.0,1582.0,834.0,1119.0,"(1,464.0)","(1,464.0)"
Income Tax Expense,220.0,170.0,128.0,248.0,(173.0),(173.0)
Earnings From Continuing Operations,716.0,1412.0,706.0,871.0,"(1,291.0)","(1,291.0)"
Net Income to Company,716.0,1412.0,706.0,871.0,"(1,291.0)","(1,291.0)"
Minority Interest,(62.0),(248.0),(70.0),61.0,360.0,360.0
Net Income,654.0,1164.0,636.0,932.0,(931.0),(931.0)
NI to Common Incl Extra Items,654.0,1164.0,636.0,932.0,(931.0),(931.0)
NI to Common Excl. Extra Items,654.0,1164.0,636.0,932.0,(931.0),(931.0)
Revenue Per Share,$38.78,$40.80,$44.09,$49.24,$44.77,$44.77
Basic EPS,$1.94,$3.46,$1.99,$3.08,($3.32),($3.32)
Basic EPS - Continuing Ops,$1.94,$3.46,$1.99,$3.08,($3.32),($3.32)
Basic Weighted Average Shares Outst.,338.0,336.6,319.1,302.7,280.3,280.3
Diluted EPS,$1.93,$3.45,$1.99,$3.07,($3.32),($3.32)
Diluted EPS - Continuing Ops,$1.93,$3.45,$1.99,$3.07,($3.32),($3.32)
Diluted Weighted Average Shares Outst.,338.3,337.5,319.9,303.4,280.3,280.3
Normalized Basic EPS,$2.81,$2.20,$1.46,$2.66,($0.25),($0.25)
Normalized Diluted EPS,$2.80,$2.19,$1.45,$2.66,($0.25),($0.25)
Dividend Per Share,$0.25,$0.25,$0.25,$0.25,$0.25,$0.25
Payout Ratio,12.84%,7.22%,12.58%,8.15%,NM,NM
EBITDA,2996.0,3102.0,2342.0,2726.0,561.0,561.0
EBITA,2155.0,2248.0,1462.0,1828.0,(112.0),(112.0)
EBIT,2152.0,2228.0,1430.0,1783.0,(173.0),(173.0)
EBITDAR,3093.0,3215.0,2462.0,2872.0,671.0,671.0
Effective Tax Rate,23.5%,10.7%,15.3%,22.2%,NM,NM
Normalized Net Income,948.0,740.8,465.0,806.0,(70.0),(70.0)
Foreign Sales,857.0,,,,,
