Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,8386.0,9048.0,9823.0,10735.0,9913.0,9913.0
Total Revenues,8386.0,9048.0,9823.0,10735.0,9913.0,9913.0
Cost Of Revenues,2447.0,2606.0,2830.0,3103.0,3120.0,3120.0
Gross Profit,5939.0,6442.0,6993.0,7632.0,6793.0,6793.0
Selling General & Admin Expenses,3083.0,3281.0,3557.0,3953.0,3736.0,3736.0
R&D Expenses,920.0,997.0,1113.0,1174.0,1139.0,1139.0
Total Operating Expenses,4548.0,4843.0,5269.0,5826.0,5664.0,5664.0
Operating Income,1391.0,1599.0,1724.0,1806.0,1129.0,1129.0
Interest Expense,(233.0),(229.0),(241.0),(473.0),(361.0),(361.0)
Interest And Investment Income,5.0,5.0,3.0,30.0,3.0,3.0
Net Interest Expenses,(228.0),(224.0),(238.0),(443.0),(358.0),(358.0)
Currency Exchange Gains (Loss),(13.0),(15.0),11.0,(35.0),(32.0),(32.0)
Other Non Operating Income (Expenses),(8.0),(22.0),(12.0),1.0,6.0,6.0
"EBT, Excl. Unusual Items",1142.0,1338.0,1485.0,1329.0,745.0,745.0
"EBT, Incl. Unusual Items",177.0,932.0,1422.0,687.0,(80.0),(80.0)
Income Tax Expense,(170.0),828.0,(249.0),"(4,013.0)",2.0,2.0
Earnings From Continuing Operations,347.0,104.0,1671.0,4700.0,(82.0),(82.0)
Net Income to Company,347.0,104.0,1671.0,4700.0,(82.0),(82.0)
Net Income,347.0,104.0,1671.0,4700.0,(82.0),(82.0)
Preferred Dividend and Other Adjustments,,,,,33.0,33.0
NI to Common Incl Extra Items,347.0,104.0,1671.0,4700.0,(115.0),(115.0)
NI to Common Excl. Extra Items,347.0,104.0,1671.0,4700.0,(115.0),(115.0)
Revenue Per Share,$6.18,$6.60,$7.11,$7.71,$7.00,$7.00
Basic EPS,$0.26,$0.08,$1.21,$3.38,($0.08),($0.08)
Basic EPS - Continuing Ops,$0.26,$0.08,$1.21,$3.38,($0.08),($0.08)
Basic Weighted Average Shares Outst.,1357.6,1370.1,1381.0,1391.5,1416.7,1416.7
Diluted EPS,$0.25,$0.08,$1.19,$3.33,($0.08),($0.08)
Diluted EPS - Continuing Ops,$0.25,$0.08,$1.19,$3.33,($0.08),($0.08)
Diluted Weighted Average Shares Outst.,1377.2,1392.7,1401.4,1410.6,1416.7,1416.7
Normalized Basic EPS,$0.53,$0.61,$0.67,$0.60,$0.33,$0.33
Normalized Diluted EPS,$0.52,$0.60,$0.66,$0.59,$0.33,$0.33
Payout Ratio,,,,,NM,NM
EBITDA,2206.0,2443.0,2618.0,2817.0,2252.0,2252.0
EBITA,1936.0,2164.0,2323.0,2505.0,1918.0,1918.0
EBIT,1391.0,1599.0,1724.0,1806.0,1129.0,1129.0
EBITDAR,2286.0,2531.0,2710.0,2897.0,2344.0,2344.0
Effective Tax Rate,NM,88.8%,NM,NM,NM,NM
Normalized Net Income,713.8,836.3,928.1,830.6,465.6,465.6
R&D Expense From Footnotes,920.0,997.0,1113.0,1174.0,1143.0,1143.0
Foreign Sales,3627.0,3885.0,4286.0,4568.0,4212.0,4212.0
