Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,12261.0,13600.0,14198.0,14539.0,16205.0,16924.0
Other Revenues,,,,,,(31.0)
Total Revenues,12261.0,13600.0,14198.0,14539.0,16205.0,16893.0
Cost Of Revenues,6243.0,6811.0,6993.0,7133.0,7939.0,8314.0
Gross Profit,6018.0,6789.0,7205.0,7406.0,8266.0,8579.0
Selling General & Admin Expenses,1280.0,1438.0,1573.0,1705.0,2430.0,1895.0
Total Operating Expenses,1379.0,1527.0,1623.0,1802.0,2536.0,2010.0
Operating Income,4639.0,5262.0,5582.0,5604.0,5730.0,6569.0
Interest Expense,(205.0),(205.0),(184.0),(203.0),(205.0),(214.0)
Interest And Investment Income,40.0,49.0,104.0,97.0,62.0,66.0
Net Interest Expenses,(165.0),(156.0),(80.0),(106.0),(143.0),(148.0)
"EBT, Excl. Unusual Items",4474.0,5106.0,5502.0,5498.0,5587.0,6421.0
"EBT, Incl. Unusual Items",4455.0,5259.0,5378.0,5787.0,6524.0,7502.0
Income Tax Expense,1289.0,270.0,1076.0,1261.0,1238.0,1570.0
Earnings From Continuing Operations,3166.0,4989.0,4302.0,4526.0,5286.0,5932.0
Net Income to Company,3166.0,4989.0,4302.0,4526.0,5286.0,5932.0
Minority Interest,2.0,(37.0),3.0,(50.0),(354.0),(607.0)
Net Income,3168.0,4952.0,4305.0,4476.0,4932.0,5325.0
NI to Common Incl Extra Items,3168.0,4952.0,4305.0,4476.0,4932.0,5325.0
NI to Common Excl. Extra Items,3168.0,4952.0,4305.0,4476.0,4932.0,5325.0
Revenue Per Share,$74.57,$83.87,$88.57,$93.19,$105.58,$110.54
Basic EPS,$19.27,$30.54,$26.86,$28.69,$32.13,$34.84
Basic EPS - Continuing Ops,$19.27,$30.54,$26.86,$28.69,$32.13,$34.84
Basic Weighted Average Shares Outst.,164.4,162.2,160.3,156.0,153.5,152.8
Diluted EPS,$19.02,$30.12,$26.58,$28.43,$31.85,$34.51
Diluted EPS - Continuing Ops,$19.02,$30.12,$26.58,$28.43,$31.85,$34.51
Diluted Weighted Average Shares Outst.,166.6,164.4,161.9,157.5,154.8,154.3
Normalized Basic EPS,$17.02,$19.45,$21.47,$21.70,$20.44,$22.29
Normalized Diluted EPS,$16.80,$19.18,$21.25,$21.51,$20.27,$22.07
Dividend Per Share,$9.16,$10.00,$12.02,$13.20,$14.52,$15.02
Payout Ratio,48.77%,33.56%,45.71%,46.83%,45.82%,
EBITDA,4902.0,5502.0,5802.0,5900.0,6088.0,6905.5
EBITA,4738.0,5351.0,5632.0,5701.0,5836.0,6569.0
EBIT,4639.0,5262.0,5582.0,5604.0,5730.0,6569.0
EBITDAR,5036.0,5634.0,5937.0,6080.0,6275.0,
Effective Tax Rate,28.9%,5.1%,20.0%,21.8%,19.0%,20.9%
Normalized Net Income,2798.3,3154.3,3441.8,3386.3,3137.9,3406.1
R&D Expense From Footnotes,175.0,,,289.0,397.0,413.0
Foreign Sales,4285.0,13600.0,14198.0,14539.0,16205.0,
