Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Premiums and Annuity Revenues,3137.0,3282.9,3421.9,3595.1,3813.9,3886.4
Total Interest And Dividend Income,806.9,847.9,882.5,910.5,927.1,933.9
Gain (Loss) on Sale of Investments,(10.7),23.6,(1.8),20.6,(4.4),49.9
Other Revenues,1.4,1.1,1.1,1.3,1.3,1.3
Total Revenues,3934.6,4155.6,4303.8,4527.5,4737.9,4871.4
Policy Benefits,2128.7,2227.9,2275.2,2357.3,2572.9,2677.6
Policy Acquisition / Underwriting Costs,718.2,755.3,795.2,849.8,880.6,890.5
Selling General & Admin Expenses,9.3,9.3,9.0,9.5,9.8,9.8
Other Operating Expenses,196.4,210.9,230.8,242.1,252.1,254.7
Total Operating Expenses,3079.0,3240.4,3350.0,3503.6,3751.3,3868.5
Operating Income,855.6,915.2,953.7,1023.9,986.7,1002.9
"Interest Expense, Total",(83.3),(84.5),(90.1),(84.3),(86.7),(87.1)
"EBT, Excl. Unusual Items",772.2,830.6,863.7,939.6,900.0,915.8
Legal Settlements,,,,(8.4),(3.3),(3.3)
"EBT, Incl. Unusual Items",772.2,830.6,863.7,931.3,896.7,912.6
Income Tax Expense,232.6,(627.6),162.2,170.4,164.9,167.8
Earnings From Continuing Operations,539.6,1458.3,701.5,760.9,731.8,744.8
Earnings Of Discontinued Operations,10.2,(3.8),(0.0),(0.1),,
Net Income to Company,549.8,1454.5,701.5,760.8,731.8,744.8
Net Income,549.8,1454.5,701.5,760.8,731.8,744.8
NI to Common Incl Extra Items,549.8,1454.5,701.5,760.8,731.8,744.8
NI to Common Excl. Extra Items,539.6,1458.3,701.5,760.9,731.8,744.8
Revenue Per Share,$32.79,$35.72,$38.13,$41.46,$44.67,$46.39
Basic EPS,$4.58,$12.50,$6.21,$6.97,$6.90,$7.09
Basic EPS - Continuing Ops,$4.50,$12.53,$6.22,$6.97,$6.90,$7.09
Basic Weighted Average Shares Outst.,120.0,116.3,112.9,109.2,106.1,105.0
Diluted EPS,$4.49,$12.23,$6.09,$6.83,$6.82,$7.01
Diluted EPS - Continuing Ops,$4.41,$12.26,$6.09,$6.83,$6.82,$7.01
Diluted Weighted Average Shares Outst.,122.4,119.0,115.2,111.4,107.2,106.2
Normalized Basic EPS,$4.02,$4.46,$4.78,$5.38,$5.30,$5.45
Normalized Diluted EPS,$3.94,$4.36,$4.68,$5.27,$5.25,$5.39
Dividend Per Share,$0.56,$0.60,$0.64,$0.69,$0.75,$0.76
Payout Ratio,12.17%,4.73%,10.18%,9.75%,10.69%,
EBITDA,865.6,926.2,966.7,1039.9,1003.7,1020.2
EBITA,855.6,915.2,953.7,1023.9,986.7,1002.9
EBIT,855.6,915.2,953.7,1023.9,986.7,1002.9
EBITDAR,872.1,932.6,970.7,1043.8,1008.3,
Effective Tax Rate,30.1%,NM,18.8%,18.3%,18.4%,18.4%
Normalized Net Income,482.6,519.2,539.8,587.3,562.5,572.4
Interest on Long-Term Debt,77.0,76.5,77.5,73.1,77.4,
