Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,1831.5,2249.5,2433.5,2648.8,2388.9,2388.9
Total Revenues,1831.5,2249.5,2433.5,2648.8,2388.9,2388.9
Cost Of Revenues,459.8,542.7,487.7,530.7,506.3,506.3
Gross Profit,1371.8,1706.8,1945.8,2118.2,1882.6,1882.6
Selling General & Admin Expenses,415.1,558.4,571.8,612.0,567.4,567.4
Depreciation & Amortization,203.3,264.6,274.6,274.2,254.8,254.8
Other Operating Expense/(Income),(0.7),0.1,0.0,(1.3),(2.3),(2.3)
Total Operating Expenses,617.6,823.0,846.4,884.9,910.0,910.0
Operating Income,754.2,883.8,1099.4,1233.2,972.6,972.6
Interest Expense,(71.9),(107.1),(138.5),(150.0),(129.8),(129.8)
Interest And Investment Income,,,,,30.0,30.0
Net Interest Expenses,(71.9),(107.1),(138.5),(150.0),(99.8),(99.8)
Currency Exchange Gains (Loss),(2.8),(0.2),(0.1),0.7,2.9,2.9
Other Non Operating Income (Expenses),(0.2),(1.3),(0.5),(0.8),0.2,0.2
"EBT, Excl. Unusual Items",679.3,775.1,960.3,1083.1,875.8,875.8
"EBT, Incl. Unusual Items",642.9,893.6,1095.1,1077.8,882.5,882.5
Income Tax Expense,190.5,153.4,283.6,182.7,178.3,178.3
Earnings From Continuing Operations,452.4,740.2,811.5,895.1,704.2,704.2
Net Income to Company,452.4,740.2,811.5,895.1,704.2,704.2
Net Income,452.4,740.2,811.5,895.1,704.2,704.2
NI to Common Incl Extra Items,452.4,740.2,811.5,895.1,704.2,704.2
NI to Common Excl. Extra Items,452.4,740.2,811.5,895.1,704.2,704.2
Revenue Per Share,$19.78,$24.69,$27.42,$30.66,$28.44,$28.44
Basic EPS,$4.89,$8.12,$9.14,$10.36,$8.38,$8.38
Basic EPS - Continuing Ops,$4.89,$8.12,$9.14,$10.36,$8.38,$8.38
Basic Weighted Average Shares Outst.,92.6,91.1,88.8,86.4,84.0,84.0
Diluted EPS,$4.75,$7.91,$8.81,$9.94,$8.12,$8.12
Diluted EPS - Continuing Ops,$4.75,$7.91,$8.81,$9.94,$8.12,$8.12
Diluted Weighted Average Shares Outst.,95.2,93.6,92.2,90.1,86.7,86.7
Normalized Basic EPS,$4.58,$5.32,$6.76,$7.83,$6.52,$6.52
Normalized Diluted EPS,$4.46,$5.18,$6.51,$7.52,$6.31,$6.31
EBITDA,934.5,1120.4,1344.4,1465.7,1181.7,1181.7
EBITA,915.8,1095.6,1315.7,1440.1,1156.8,1156.8
EBIT,754.2,883.8,1099.4,1233.2,972.6,972.6
EBITDAR,949.6,1138.8,,1486.2,1202.4,1202.4
Effective Tax Rate,29.6%,17.2%,25.9%,17.0%,20.2%,20.2%
Normalized Net Income,424.5,484.4,600.2,676.9,547.4,547.4
R&D Expense From Footnotes,17.7,21.8,24.2,37.2,40.2,40.2
Foreign Earnings,247.7,,,,,
Foreign Sales,552.4,848.7,951.7,1053.6,921.3,921.3
