Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,3144.9,3362.2,3412.1,3507.6,4127.5,4382.6
Total Revenues,3144.9,3362.2,3412.1,3507.6,4127.5,4382.6
Cost Of Revenues,1113.4,1210.7,1440.4,1521.7,1737.4,1806.6
Gross Profit,2031.5,2151.5,1971.7,1985.9,2390.1,2576.0
Selling General & Admin Expenses,918.1,1089.2,1162.2,1166.5,1306.3,1299.1
Depreciation & Amortization,265.2,287.8,310.4,331.1,391.0,413.4
Total Operating Expenses,1183.3,1377.0,1472.6,1497.6,1697.3,1712.5
Operating Income,848.2,774.5,499.1,488.3,692.8,863.5
Interest Expense,(92.1),(92.8),(103.5),(111.7),(141.6),(148.1)
Net Interest Expenses,(92.1),(92.8),(103.5),(111.7),(141.6),(148.1)
Currency Exchange Gains (Loss),(1.5),,,,,
Other Non Operating Income (Expenses),13.1,14.9,22.7,23.0,16.9,10.8
"EBT, Excl. Unusual Items",767.7,696.6,418.3,399.6,568.1,726.2
"EBT, Incl. Unusual Items",728.2,746.6,370.4,(413.8),685.2,797.4
Income Tax Expense,233.1,148.6,53.4,(35.7),159.0,187.1
Earnings From Continuing Operations,495.1,598.0,317.0,(378.1),526.2,610.3
Net Income to Company,495.1,598.0,317.0,(378.1),526.2,610.3
Minority Interest,(6.3),(10.7),(6.5),(6.0),(6.1),(5.5)
Net Income,488.8,587.3,310.5,(384.1),520.1,604.8
NI to Common Incl Extra Items,488.8,587.3,310.5,(384.1),520.1,604.8
NI to Common Excl. Extra Items,488.8,587.3,310.5,(384.1),520.1,604.8
Revenue Per Share,$26.36,$28.00,$28.34,$29.01,$33.97,$36.03
Basic EPS,$4.10,$4.89,$2.58,($3.18),$4.28,$4.97
Basic EPS - Continuing Ops,$4.10,$4.89,$2.58,($3.18),$4.28,$4.97
Basic Weighted Average Shares Outst.,119.3,120.1,120.4,120.9,121.5,121.6
Diluted EPS,$4.04,$4.83,$2.56,($3.18),$4.24,$4.93
Diluted EPS - Continuing Ops,$4.04,$4.83,$2.56,($3.18),$4.24,$4.93
Diluted Weighted Average Shares Outst.,121.1,121.5,121.4,120.9,122.8,123.0
Normalized Basic EPS,$3.97,$3.54,$2.12,$2.02,$2.87,$3.69
Normalized Diluted EPS,$3.91,$3.50,$2.10,$2.02,$2.84,$3.65
Dividend Per Share,$1.32,$1.56,$1.56,$1.56,$1.56,$1.56
Payout Ratio,32.24%,31.91%,60.52%,NM,36.44%,31.37%
EBITDA,1116.9,1065.4,815.0,825.6,1092.1,1285.2
EBITA,1024.7,946.7,651.9,628.4,834.6,1009.7
EBIT,848.2,774.5,499.1,488.3,692.8,863.5
EBITDAR,1146.0,1099.9,856.3,866.4,1131.4,
Effective Tax Rate,32.0%,19.9%,14.4%,NM,23.2%,23.5%
Normalized Net Income,473.5,424.7,254.9,243.8,349.0,448.4
Foreign Sales,854.0,982.5,1007.0,964.4,910.4,
