Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,13672.7,14832.9,16240.5,18032.4,18467.5,18467.5
Total Revenues,13672.7,14832.9,16240.5,18032.4,18467.5,18467.5
Cost Of Revenues,11344.4,12382.7,13533.6,14992.5,15257.4,15257.4
Gross Profit,2328.3,2450.2,2706.9,3039.9,3210.1,3210.1
Selling General & Admin Expenses,1508.3,1583.7,1719.6,1906.3,2022.4,2022.4
Total Operating Expenses,1508.3,1583.7,1719.6,1906.3,2022.4,2022.4
Operating Income,820.0,866.5,987.3,1133.6,1187.7,1187.7
Interest Expense,(146.5),(150.5),(148.6),(159.4),(154.9),(154.9)
Net Interest Expenses,(146.5),(150.5),(148.6),(159.4),(154.9),(154.9)
Other Non Operating Income (Expenses),1.8,(55.3),1.8,(24.5),(22.0),(22.0)
"EBT, Excl. Unusual Items",675.3,660.7,840.5,949.7,1010.8,1010.8
"EBT, Incl. Unusual Items",673.2,660.7,840.5,949.7,1002.3,1002.3
Income Tax Expense,248.1,137.6,197.5,212.9,213.8,213.8
Earnings From Continuing Operations,425.1,523.1,643.0,736.8,788.5,788.5
Net Income to Company,425.1,523.1,643.0,736.8,788.5,788.5
Net Income,425.1,523.1,643.0,736.8,788.5,788.5
NI to Common Incl Extra Items,425.1,523.1,643.0,736.8,788.5,788.5
NI to Common Excl. Extra Items,425.1,523.1,643.0,736.8,788.5,788.5
Revenue Per Share,$83.57,$95.45,$107.62,$124.28,$129.51,$129.51
Basic EPS,$2.60,$3.37,$4.26,$5.08,$5.53,$5.53
Basic EPS - Continuing Ops,$2.60,$3.37,$4.26,$5.08,$5.53,$5.53
Basic Weighted Average Shares Outst.,163.6,155.4,150.9,145.1,142.6,142.6
Diluted EPS,$2.56,$3.31,$4.19,$4.99,$5.45,$5.45
Diluted EPS - Continuing Ops,$2.56,$3.31,$4.19,$4.99,$5.45,$5.45
Diluted Weighted Average Shares Outst.,166.0,158.2,153.6,147.8,144.8,144.8
Normalized Basic EPS,$2.58,$2.66,$3.48,$4.09,$4.43,$4.43
Normalized Diluted EPS,$2.54,$2.61,$3.42,$4.02,$4.36,$4.36
Dividend Per Share,$0.48,$0.69,$0.93,$1.27,$1.54,$1.54
Payout Ratio,18.51%,20.44%,21.68%,24.89%,27.85%,27.85%
EBITDA,1074.5,1127.4,1252.9,1400.7,1613.3,1613.3
EBITA,1036.0,1087.5,1210.3,1352.6,1399.7,1399.7
EBIT,820.0,866.5,987.3,1133.6,1187.7,1187.7
EBITDAR,1101.5,1156.4,1282.9,1493.7,1666.3,1666.3
Effective Tax Rate,36.9%,20.8%,23.5%,22.4%,21.3%,21.3%
Normalized Net Income,422.1,412.9,525.3,593.6,631.8,631.8
Foreign Sales,1454.4,1513.0,1860.9,2139.1,2088.3,2088.3
