Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,4741.4,5533.8,5016.6,6383.6,7940.1,7940.1
Other Revenues,119.0,338.4,129.0,174.0,370.3,370.3
Total Revenues,4860.4,5872.2,5145.6,6557.6,8310.4,8310.4
Cost Of Revenues,2352.0,2472.2,1886.3,3215.1,3854.9,3854.9
Gross Profit,2508.4,3400.0,3259.3,3342.5,4455.5,4455.5
Selling General & Admin Expenses,1177.7,1320.4,1127.2,1306.7,1441.0,1441.0
Other Operating Expense/(Income),,,(402.3),(209.2),(280.4),(280.4)
Total Operating Expenses,1177.7,1320.4,724.9,1097.5,1160.6,1160.6
Operating Income,1330.7,2079.6,2534.4,2245.0,3294.9,3294.9
Interest Expense,(7.2),(25.1),(28.2),(30.2),(56.9),(56.9)
Net Interest Expenses,(7.2),(25.1),(28.2),(30.2),(56.9),(56.9)
Other Non Operating Income (Expenses),16.1,24.0,89.2,131.2,65.7,65.7
"EBT, Excl. Unusual Items",1339.6,2078.5,2595.4,2346.0,3303.7,3303.7
"EBT, Incl. Unusual Items",1329.8,2078.5,2553.5,2429.1,3810.4,3810.4
Income Tax Expense,434.3,880.0,109.1,313.3,297.2,297.2
Earnings From Continuing Operations,895.5,1198.5,2444.4,2115.8,3513.2,3513.2
Net Income to Company,895.5,1198.5,2444.4,2115.8,3513.2,3513.2
Net Income,895.5,1198.5,2444.4,2115.8,3513.2,3513.2
NI to Common Incl Extra Items,895.5,1198.5,2444.4,2115.8,3513.2,3513.2
NI to Common Excl. Extra Items,895.5,1198.5,2444.4,2115.8,3513.2,3513.2
Revenue Per Share,$46.42,$55.24,$47.69,$60.05,$77.23,$77.23
Basic EPS,$8.55,$11.27,$22.65,$19.38,$32.65,$32.65
Basic EPS - Continuing Ops,$8.55,$11.27,$22.65,$19.38,$32.65,$32.65
Basic Weighted Average Shares Outst.,104.7,106.3,107.9,109.2,107.6,107.6
Diluted EPS,$7.70,$10.34,$21.29,$18.46,$30.52,$30.52
Diluted EPS - Continuing Ops,$7.70,$10.34,$21.29,$18.46,$30.52,$30.52
Diluted Weighted Average Shares Outst.,116.3,115.9,114.8,114.6,115.1,115.1
Normalized Basic EPS,$8.00,$12.22,$15.03,$13.43,$19.19,$19.19
Normalized Diluted EPS,$7.20,$11.21,$14.13,$12.79,$17.94,$17.94
EBITDA,1435.4,2225.1,2682.6,2455.3,3530.8,3530.8
EBITA,1330.7,2079.6,2534.4,2245.0,3294.9,3294.9
EBIT,1330.7,2079.6,2534.4,2245.0,3294.9,3294.9
EBITDAR,1452.2,,,,,
Effective Tax Rate,32.7%,42.3%,4.3%,12.9%,7.8%,7.8%
Normalized Net Income,837.3,1299.1,1622.1,1466.3,2064.8,2064.8
Interest on Long-Term Debt,5.4,,,27.6,15.7,15.7
R&D Expense From Footnotes,2052.3,2075.1,1468.8,2450.0,2735.0,2735.0
Foreign Sales,,2226.9,2668.9,2915.5,3039.0,3039.0
