Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,90272.0,110855.0,136819.0,161857.0,182527.0,196682.0
Total Revenues,90272.0,110855.0,136819.0,161857.0,182527.0,196682.0
Cost Of Revenues,35138.0,45583.0,59549.0,71896.0,84732.0,89853.0
Gross Profit,55134.0,65272.0,77270.0,89961.0,97795.0,106829.0
Selling General & Admin Expenses,17470.0,19733.0,23256.0,27461.0,28998.0,28907.0
R&D Expenses,13948.0,16625.0,21419.0,26018.0,27573.0,28238.0
Total Operating Expenses,31418.0,36358.0,44675.0,53479.0,56571.0,57145.0
Operating Income,23716.0,28914.0,32595.0,36482.0,41224.0,49684.0
Interest Expense,(124.0),(109.0),(114.0),(100.0),(135.0),(135.0)
Interest And Investment Income,1220.0,1312.0,1878.0,2427.0,1865.0,1865.0
Net Interest Expenses,1096.0,1203.0,1764.0,2327.0,1730.0,1730.0
Currency Exchange Gains (Loss),(475.0),(121.0),(80.0),103.0,(344.0),(344.0)
Other Non Operating Income (Expenses),88.0,126.0,(825.0),(224.0),(344.0),4722.0
"EBT, Excl. Unusual Items",24425.0,30122.0,33454.0,38688.0,42266.0,55792.0
"EBT, Incl. Unusual Items",24150.0,27193.0,34913.0,39625.0,48082.0,61608.0
Income Tax Expense,4672.0,14531.0,4177.0,5282.0,7813.0,10245.0
Earnings From Continuing Operations,19478.0,12662.0,30736.0,34343.0,40269.0,51363.0
Net Income to Company,19478.0,12662.0,30736.0,34343.0,40269.0,51363.0
Net Income,19478.0,12662.0,30736.0,34343.0,40269.0,51363.0
NI to Common Incl Extra Items,19478.0,12662.0,30736.0,34343.0,40269.0,51363.0
NI to Common Excl. Extra Items,19478.0,12662.0,30736.0,34343.0,40269.0,51363.0
Revenue Per Share,$131.25,$159.99,$196.82,$233.70,$268.10,$291.28
Basic EPS,$28.32,$18.27,$44.22,$49.59,$59.15,$76.07
Basic EPS - Continuing Ops,$28.32,$18.27,$44.22,$49.59,$59.15,$76.07
Basic Weighted Average Shares Outst.,687.8,692.9,695.1,692.6,680.8,675.2
Diluted EPS,$27.88,$18.00,$43.70,$49.16,$58.61,$76.07
Diluted EPS - Continuing Ops,$27.88,$18.00,$43.70,$49.16,$58.61,$76.07
Diluted Weighted Average Shares Outst.,698.7,703.6,703.3,698.6,687.0,675.2
Normalized Basic EPS,$22.20,$27.17,$30.08,$34.91,$38.80,$51.64
Normalized Diluted EPS,$21.85,$26.76,$29.73,$34.61,$38.45,$51.64
EBITDA,29816.0,35813.0,41624.0,48133.0,54903.0,63008.0
EBITA,24549.0,29710.0,33460.0,37277.0,41998.0,50477.0
EBIT,23716.0,28914.0,32595.0,36482.0,41224.0,49684.0
EBITDAR,30713.0,36913.0,,50494.0,57789.0,
Effective Tax Rate,19.3%,53.4%,12.0%,13.3%,16.2%,16.6%
Normalized Net Income,15265.6,18826.3,20908.8,24180.0,26416.3,34870.0
Interest Capitalized,,48.0,92.0,167.0,218.0,
R&D Expense From Footnotes,13948.0,16625.0,21419.0,26018.0,27573.0,28238.0
Foreign Sales,47491.0,58575.0,73688.0,86559.0,97337.0,
