Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Rental Revenue,3520.0,5109.1,5158.4,5243.8,4302.4,4302.4
Tenant Reimbursements,1494.8,,,,,
Other Revenue,276.5,275.4,335.0,303.8,198.6,198.6
Total Revenues,5435.2,5527.3,5645.3,5660.5,4604.0,4604.0
Property Expenses,971.1,980.1,1008.0,1021.6,887.2,887.2
Selling General & Admin Exp.,405.1,338.0,334.5,375.3,292.9,292.9
Depreciation & Amortization,1252.7,1275.5,1282.5,1340.5,1318.0,1318.0
Other Operating Expenses,78.2,131.5,94.1,104.9,137.7,137.7
Total Operating Expenses,2714.4,2725.0,2719.0,2842.4,2635.7,2635.7
Operating Income,2720.8,2802.3,2926.3,2818.1,1968.3,1968.3
Total Interest Expense,(857.6),(809.4),(815.9),(789.4),(784.4),(784.4)
Net Interest Expenses,(857.6),(809.4),(815.9),(789.4),(784.4),(784.4)
"EBT, Excl. Unusual Items",2216.6,2393.2,2585.6,2473.1,1402.1,1402.1
Impairment of Goodwill,84.6,3.6,288.8,14.9,(115.0),(115.0)
Gain (Loss) on Sale of Assets,,,,16.2,,
Other Unusual Items,(136.8),(128.6),(15.2),(124.5),(19.6),(19.6)
"EBT, Incl. Unusual Items",2164.4,2268.2,2859.2,2453.2,1272.7,1272.7
Income Tax Expense,29.7,23.3,36.9,30.1,(4.6),(4.6)
Earnings From Continuing Operations,2134.7,2244.9,2822.3,2423.2,1277.3,1277.3
Net Income to Company,2134.7,2244.9,2822.3,2423.2,1277.3,1277.3
Minority Interest,(295.8),(296.9),(382.3),(321.6),(164.8),(164.8)
Net Income,1838.9,1948.0,2440.1,2101.6,1112.6,1112.6
Pref. Dividends and Other Adj.,3.3,3.3,3.3,3.3,3.3,3.3
NI to Common Incl Extra Items,1835.6,1944.6,2436.7,2098.2,1109.2,1109.2
NI to Common Excl. Extra Items,1835.6,1944.6,2436.7,2098.2,1109.2,1109.2
Revenue Per Share,$17.38,$17.74,$18.23,$18.38,$14.91,$14.91
Basic EPS,$5.87,$6.24,$7.87,$6.81,$3.59,$3.59
Basic EPS - Continuing Ops,$5.87,$6.24,$7.87,$6.81,$3.59,$3.59
Basic Weighted Average Shares Outst.,312.7,311.5,309.6,308.0,308.7,308.7
Diluted EPS,$5.87,$6.24,$7.87,$6.81,$3.59,$3.59
Diluted EPS - Continuing Ops,$5.87,$6.24,$7.87,$6.81,$3.59,$3.59
Diluted Weighted Average Shares Outst.,312.7,311.5,309.6,308.0,308.7,308.7
Normalized Basic EPS,$3.48,$3.85,$3.98,$3.97,$2.30,$2.30
Normalized Diluted EPS,$3.48,$3.85,$3.98,$3.97,$2.30,$2.30
Dividend Per Share,$6.50,$7.15,$7.90,$8.30,$6.00,$6.00
Payout Ratio,110.80%,114.54%,100.37%,121.76%,129.72%,129.72%
FFO,3793.0,4020.5,4324.6,4272.3,3237.0,3237.0
AFFO,3793.0,4020.5,4324.6,4272.3,3237.0,3237.0
Funds Available for Distribution,3793.0,4020.5,4324.6,4272.3,3237.0,3237.0
FFO Per Share (Diluted),$10.49,$11.21,$12.13,$12.04,$9.11,$9.11
FFO Shares (Diluted),361.5,358.8,356.5,354.7,355.3,355.3
Adjusted FFO Per Share (Diluted),$10.49,$11.21,$12.13,$12.04,$9.11,$9.11
EBITDA,3998.8,4105.4,4219.4,4155.1,3272.0,3272.0
EBITA,2726.2,2805.1,2927.3,2820.0,1969.6,1969.6
EBIT,2720.8,2802.3,2926.3,2818.1,1968.3,1968.3
EBITDAR,4041.7,4150.7,4266.7,4202.2,3315.9,3315.9
Effective Tax Rate,1.4%,1.0%,1.3%,1.2%,NM,NM
Normalized Net Income,1089.6,1198.8,1233.7,1224.1,711.5,711.5
Interest Capitalized,31.3,24.8,19.9,33.3,22.9,22.9
Foreign Sales,,,,166.9,110.6,110.6
