Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,7887.0,8202.0,8513.0,9039.0,9352.0,9352.0
Total Revenues,7887.0,8202.0,8513.0,9039.0,9352.0,9352.0
Cost Of Revenues,4646.0,4745.0,4843.0,5015.0,5203.0,5203.0
Gross Profit,3241.0,3457.0,3670.0,4024.0,4149.0,4149.0
Selling General & Admin Expenses,302.0,261.0,243.0,244.0,235.0,235.0
Depreciation & Amortization,178.0,203.0,208.0,240.0,273.0,273.0
Other Operating Expense/(Income),1149.0,1273.0,1394.0,1475.0,1458.0,1458.0
Total Operating Expenses,2220.0,2318.0,2379.0,2448.0,2428.0,2428.0
Operating Income,1021.0,1139.0,1291.0,1576.0,1721.0,1721.0
Interest Expense,(184.0),(188.0),(208.0),(234.0),(244.0),(244.0)
Net Interest Expenses,(184.0),(188.0),(208.0),(234.0),(244.0),(244.0)
Currency Exchange Gains (Loss),(29.0),(72.0),(24.0),(26.0),6.0,6.0
Other Non Operating Income (Expenses),,,,,2.0,2.0
"EBT, Excl. Unusual Items",810.0,882.0,1062.0,1337.0,1491.0,1491.0
"EBT, Incl. Unusual Items",392.0,492.0,851.0,1322.0,1338.0,1338.0
Income Tax Expense,(76.0),(100.0),136.0,249.0,318.0,318.0
Earnings From Continuing Operations,468.0,592.0,715.0,1073.0,1020.0,1020.0
Net Income to Company,468.0,592.0,715.0,1073.0,1020.0,1020.0
Minority Interest,(18.0),(24.0),(20.0),(29.0),(24.0),(24.0)
Net Income,450.0,568.0,695.0,1044.0,996.0,996.0
NI to Common Incl Extra Items,450.0,568.0,695.0,1044.0,996.0,996.0
NI to Common Excl. Extra Items,450.0,568.0,695.0,1044.0,996.0,996.0
Revenue Per Share,$57.57,$60.76,$64.98,$69.53,$71.94,$71.94
Basic EPS,$3.28,$4.21,$5.31,$8.03,$7.66,$7.66
Basic EPS - Continuing Ops,$3.28,$4.21,$5.31,$8.03,$7.66,$7.66
Basic Weighted Average Shares Outst.,137.0,135.0,131.0,130.0,130.0,130.0
Diluted EPS,$3.26,$4.18,$5.27,$8.02,$7.65,$7.65
Diluted EPS - Continuing Ops,$3.26,$4.18,$5.27,$8.02,$7.65,$7.65
Diluted Weighted Average Shares Outst.,138.0,136.0,132.0,130.0,130.0,130.0
Normalized Basic EPS,$3.56,$3.91,$4.91,$6.20,$6.98,$6.98
Normalized Diluted EPS,$3.54,$3.88,$4.88,$6.20,$6.98,$6.98
Dividend Per Share,$1.97,$2.19,$2.45,$2.63,$2.78,$2.78
Payout Ratio,44.22%,48.77%,44.03%,31.51%,34.74%,34.74%
EBITDA,1790.0,1972.0,2038.0,2180.0,2353.0,2353.0
EBITA,1612.0,1720.0,1825.0,1940.0,2080.0,2080.0
EBIT,1021.0,1139.0,1291.0,1576.0,1721.0,1721.0
EBITDAR,2075.0,2233.0,2281.0,2408.0,2567.0,2567.0
Effective Tax Rate,NM,NM,16.0%,18.8%,23.8%,23.8%
Normalized Net Income,488.3,527.3,643.8,806.6,907.9,907.9
Interest on Long-Term Debt,166.0,173.0,196.0,226.0,240.0,240.0
Foreign Sales,5651.0,6387.0,6587.0,7105.0,7432.0,7432.0
