Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,200628.0,237162.0,279332.0,255583.0,178574.0,178574.0
Other Revenues,,,1728.0,214.0,1210.0,1210.0
Total Revenues,200628.0,237162.0,281060.0,255797.0,179784.0,179784.0
Cost Of Revenues,132759.0,159053.0,190752.0,178431.0,122627.0,122627.0
Gross Profit,67869.0,78109.0,90308.0,77366.0,57157.0,57157.0
Selling General & Admin Expenses,11783.0,11893.0,12300.0,12168.0,10431.0,10431.0
Depreciation & Amortization,18708.0,17893.0,18045.0,18852.0,27256.0,27256.0
Other Operating Expense/(Income),31375.0,32459.0,35230.0,33186.0,28425.0,28425.0
Total Operating Expenses,63333.0,64035.0,67041.0,65475.0,67397.0,67397.0
Operating Income,4536.0,14074.0,23267.0,11891.0,"(10,240.0)","(10,240.0)"
Interest Expense,(453.0),(601.0),(766.0),(830.0),"(1,158.0)","(1,158.0)"
Net Interest Expenses,(453.0),(601.0),(766.0),(830.0),"(1,158.0)","(1,158.0)"
Currency Exchange Gains (Loss),,(234.0),(196.0),,(14.0),(14.0)
Other Non Operating Income (Expenses),998.0,1721.0,,,,
"EBT, Excl. Unusual Items",9887.0,20340.0,29660.0,16502.0,"(9,680.0)","(9,680.0)"
"EBT, Incl. Unusual Items",7969.0,18674.0,30953.0,20056.0,"(28,883.0)","(28,883.0)"
Income Tax Expense,(406.0),"(1,174.0)",9532.0,5282.0,"(5,632.0)","(5,632.0)"
Earnings From Continuing Operations,8375.0,19848.0,21421.0,14774.0,"(23,251.0)","(23,251.0)"
Net Income to Company,8375.0,19848.0,21421.0,14774.0,"(23,251.0)","(23,251.0)"
Minority Interest,(535.0),(138.0),(581.0),(434.0),811.0,811.0
Net Income,7840.0,19710.0,20840.0,14340.0,"(22,440.0)","(22,440.0)"
NI to Common Incl Extra Items,7840.0,19710.0,20840.0,14340.0,"(22,440.0)","(22,440.0)"
NI to Common Excl. Extra Items,7840.0,19710.0,20840.0,14340.0,"(22,440.0)","(22,440.0)"
Revenue Per Share,$48.03,$55.72,$65.82,$59.91,$42.09,$42.09
Basic EPS,$1.88,$4.63,$4.88,$3.36,($5.25),($5.25)
Basic EPS - Continuing Ops,$1.88,$4.63,$4.88,$3.36,($5.25),($5.25)
Basic Weighted Average Shares Outst.,4177.0,4256.0,4270.0,4270.0,4271.0,4271.0
Diluted EPS,$1.88,$4.63,$4.88,$3.36,($5.25),($5.25)
Diluted EPS - Continuing Ops,$1.88,$4.63,$4.88,$3.36,($5.25),($5.25)
Diluted Weighted Average Shares Outst.,4177.0,4256.0,4270.0,4270.0,4271.0,4271.0
Normalized Basic EPS,$1.35,$2.95,$4.21,$2.31,($1.23),($1.23)
Normalized Diluted EPS,$1.35,$2.95,$4.21,$2.31,($1.23),($1.23)
Dividend Per Share,$2.98,$3.06,$3.23,$3.43,$3.48,$3.48
Payout Ratio,158.84%,65.96%,66.21%,102.18%,NM,NM
EBITDA,23244.0,31967.0,41312.0,30743.0,9258.0,9258.0
EBITA,4536.0,14074.0,23267.0,11891.0,"(10,240.0)","(10,240.0)"
EBIT,4536.0,14074.0,23267.0,11891.0,"(10,240.0)","(10,240.0)"
EBITDAR,26335.0,34585.0,44027.0,34219.0,12424.0,12424.0
Effective Tax Rate,NM,NM,30.8%,26.3%,NM,NM
Normalized Net Income,5644.4,12574.5,17956.5,9879.8,"(5,239.0)","(5,239.0)"
Interest Capitalized,708.0,749.0,652.0,731.0,665.0,665.0
Interest on Long-Term Debt,,,,864.0,834.0,834.0
R&D Expense From Footnotes,1058.0,1063.0,1116.0,1214.0,1016.0,1016.0
Foreign Sales,130502.0,155083.0,182402.0,165971.0,115911.0,115911.0
