Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,8830.7,11692.7,15794.3,20156.4,24996.1,26391.6
Total Revenues,8830.7,11692.7,15794.3,20156.4,24996.1,26391.6
Cost Of Revenues,6257.5,8033.0,9967.5,12440.2,15276.3,15545.1
Gross Profit,2573.2,3659.7,5826.8,7716.2,9719.7,10846.5
Selling General & Admin Expenses,1413.2,1867.3,2999.8,3566.8,3304.8,3358.6
R&D Expenses,780.2,953.7,1221.8,1545.1,1829.6,1901.0
Total Operating Expenses,2193.4,2821.0,4221.6,5112.0,5134.4,5259.6
Operating Income,379.8,838.7,1605.2,2604.3,4585.3,5586.9
Interest Expense,(150.1),(238.2),(420.5),(626.0),(767.5),(777.9)
Interest And Investment Income,7.8,12.8,42.7,77.0,41.6,39.9
Net Interest Expenses,(142.3),(225.4),(377.8),(549.0),(725.9),(737.9)
Currency Exchange Gains (Loss),23.0,(128.0),(1.0),7.0,(660.0),(411.0)
"EBT, Excl. Unusual Items",260.5,485.3,1226.5,2062.2,3199.3,4438.0
"EBT, Incl. Unusual Items",260.5,485.3,1226.5,2062.2,3199.3,4438.0
Income Tax Expense,73.8,(73.6),15.2,195.3,438.0,678.9
Earnings From Continuing Operations,186.7,558.9,1211.2,1866.9,2761.4,3759.0
Net Income to Company,186.7,558.9,1211.2,1866.9,2761.4,3759.0
Net Income,186.7,558.9,1211.2,1866.9,2761.4,3759.0
NI to Common Incl Extra Items,186.7,558.9,1211.2,1866.9,2761.4,3759.0
NI to Common Excl. Extra Items,186.7,558.9,1211.2,1866.9,2761.4,3759.0
Revenue Per Share,$20.59,$27.07,$36.28,$46.04,$56.69,$59.72
Basic EPS,$0.44,$1.29,$2.78,$4.26,$6.26,$8.51
Basic EPS - Continuing Ops,$0.44,$1.29,$2.78,$4.26,$6.26,$8.51
Basic Weighted Average Shares Outst.,428.8,431.9,435.4,437.8,440.9,441.9
Diluted EPS,$0.43,$1.25,$2.68,$4.13,$6.08,$8.26
Diluted EPS - Continuing Ops,$0.43,$1.25,$2.68,$4.13,$6.08,$8.26
Diluted Weighted Average Shares Outst.,438.7,446.8,451.2,451.8,454.2,455.0
Normalized Basic EPS,$0.38,$0.70,$1.76,$2.94,$4.54,$6.28
Normalized Diluted EPS,$0.37,$0.68,$1.70,$2.85,$4.40,$6.10
EBITDA,437.3,910.6,1688.4,2707.8,4701.0,5709.8
EBITA,379.8,838.7,1605.2,2604.3,4585.3,5586.9
EBIT,379.8,838.7,1605.2,2604.3,4585.3,5586.9
EBITDAR,490.3,985.6,1795.4,2937.8,4818.0,
Effective Tax Rate,28.3%,NM,1.2%,9.5%,13.7%,15.3%
Normalized Net Income,162.8,303.3,766.5,1288.9,1999.6,2773.7
Interest on Long-Term Debt,150.1,,,,749.0,
R&D Expense From Footnotes,780.2,953.7,1221.8,1545.1,1829.6,1901.0
Foreign Earnings,(516.2),,,,,
Foreign Sales,3211.1,,15428.8,19859.2,24756.7,
