Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,17369.1,18628.8,21340.1,23894.1,23826.2,23826.2
Total Revenues,17369.1,18628.8,21340.1,23894.1,23826.2,23826.2
Cost Of Revenues,13383.8,14305.1,16449.2,18689.0,18998.1,18998.1
Gross Profit,3985.3,4323.7,4890.9,5205.1,4828.1,4828.1
Selling General & Admin Expenses,2613.2,2831.4,3356.6,3420.7,3161.2,3161.2
Depreciation & Amortization,366.9,406.1,452.0,439.2,481.0,481.0
Total Operating Expenses,2980.1,3237.5,3808.6,3859.9,3642.3,3642.3
Operating Income,1005.2,1086.2,1082.2,1345.1,1185.8,1185.8
Interest Expense,(144.9),(127.0),(98.7),(85.8),(67.8),(67.8)
Interest And Investment Income,8.1,,,,,
Net Interest Expenses,(136.8),(127.0),(98.7),(85.8),(67.8),(67.8)
Other Non Operating Income (Expenses),4.7,,,,,
"EBT, Excl. Unusual Items",1070.5,1169.5,1308.2,1420.3,1244.2,1244.2
"EBT, Incl. Unusual Items",882.1,1171.3,1379.0,1361.3,970.0,970.0
Income Tax Expense,296.9,467.8,313.1,69.9,214.1,214.1
Earnings From Continuing Operations,585.2,703.6,1065.9,1291.5,755.9,755.9
Net Income to Company,585.2,703.6,1065.9,1291.5,755.9,755.9
Minority Interest,(12.1),(6.5),(2.7),(9.1),(3.9),(3.9)
Net Income,573.1,697.1,1063.2,1282.4,752.0,752.0
NI to Common Incl Extra Items,573.1,697.1,1063.2,1282.4,752.0,752.0
NI to Common Excl. Extra Items,573.1,697.1,1063.2,1282.4,752.0,752.0
Revenue Per Share,$51.78,$55.17,$62.89,$71.16,$71.08,$71.08
Basic EPS,$1.71,$2.06,$3.13,$3.82,$2.24,$2.24
Basic EPS - Continuing Ops,$1.71,$2.06,$3.13,$3.82,$2.24,$2.24
Basic Weighted Average Shares Outst.,335.4,337.7,339.3,335.8,335.2,335.2
Diluted EPS,$1.69,$2.05,$3.10,$3.77,$2.22,$2.22
Diluted EPS - Continuing Ops,$1.69,$2.05,$3.10,$3.77,$2.22,$2.22
Diluted Weighted Average Shares Outst.,338.4,340.8,343.1,340.5,338.4,338.4
Normalized Basic EPS,$1.96,$2.15,$2.40,$2.62,$2.31,$2.31
Normalized Diluted EPS,$1.94,$2.13,$2.37,$2.58,$2.29,$2.29
EBITDA,1372.1,1492.3,1534.2,1809.9,1993.8,1993.8
EBITA,1216.9,1324.9,1340.9,1570.8,1412.9,1412.9
EBIT,1005.2,1086.2,1082.2,1345.1,1185.8,1185.8
EBITDAR,1620.1,,,2069.7,2269.9,2269.9
Effective Tax Rate,33.7%,39.9%,22.7%,5.1%,22.1%,22.1%
Normalized Net Income,656.9,724.4,814.9,878.6,773.7,773.7
Interest on Long-Term Debt,,,,3.9,77.4,77.4
Foreign Sales,6934.3,7674.2,9075.9,10042.1,10354.2,10354.2
