Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,62346.0,60828.0,64341.0,64656.0,64355.0,64355.0
Total Revenues,62346.0,60828.0,64341.0,64656.0,64355.0,64355.0
Cost Of Revenues,58728.0,57310.0,60160.0,60509.0,59902.0,59902.0
Gross Profit,3618.0,3518.0,4181.0,4147.0,4453.0,4453.0
Selling General & Admin Expenses,1966.0,1984.0,2213.0,2519.0,2591.0,2591.0
Other Operating Expense/(Income),,10.0,18.0,18.0,9.0,9.0
Total Operating Expenses,1966.0,1994.0,2257.0,2560.0,2647.0,2647.0
Operating Income,1652.0,1524.0,1924.0,1587.0,1806.0,1806.0
Interest Expense,(293.0),(330.0),(364.0),(402.0),(339.0),(339.0)
Interest And Investment Income,92.0,106.0,162.0,192.0,88.0,88.0
Net Interest Expenses,(201.0),(224.0),(202.0),(210.0),(251.0),(251.0)
Currency Exchange Gains (Loss),(243.0),212.0,(177.0),(21.0),(153.0),(153.0)
Other Non Operating Income (Expenses),247.0,(256.0),123.0,119.0,230.0,230.0
"EBT, Excl. Unusual Items",1747.0,1712.0,2186.0,1929.0,2211.0,2211.0
"EBT, Incl. Unusual Items",1822.0,1609.0,2060.0,1588.0,1883.0,1883.0
Income Tax Expense,534.0,7.0,245.0,209.0,101.0,101.0
Earnings From Continuing Operations,1288.0,1602.0,1815.0,1379.0,1782.0,1782.0
Net Income to Company,1288.0,1602.0,1815.0,1379.0,1782.0,1782.0
Minority Interest,(9.0),(7.0),(5.0),,(10.0),(10.0)
Net Income,1279.0,1595.0,1810.0,1379.0,1772.0,1772.0
NI to Common Incl Extra Items,1279.0,1595.0,1810.0,1379.0,1772.0,1772.0
NI to Common Excl. Extra Items,1279.0,1595.0,1810.0,1379.0,1772.0,1772.0
Revenue Per Share,$106.03,$106.90,$114.08,$114.84,$114.71,$114.71
Basic EPS,$2.18,$2.80,$3.21,$2.45,$3.16,$3.16
Basic EPS - Continuing Ops,$2.18,$2.80,$3.21,$2.45,$3.16,$3.16
Basic Weighted Average Shares Outst.,588.0,569.0,564.0,563.0,561.0,561.0
Diluted EPS,$2.16,$2.79,$3.19,$2.44,$3.15,$3.15
Diluted EPS - Continuing Ops,$2.16,$2.79,$3.19,$2.44,$3.15,$3.15
Diluted Weighted Average Shares Outst.,591.0,572.0,567.0,565.0,563.0,563.0
Normalized Basic EPS,$1.84,$1.87,$2.41,$2.14,$2.45,$2.45
Normalized Diluted EPS,$1.83,$1.86,$2.40,$2.13,$2.44,$2.44
Dividend Per Share,$1.20,$1.28,$1.34,$1.40,$1.44,$1.44
Payout Ratio,54.81%,45.77%,41.88%,57.22%,45.65%,45.65%
EBITDA,2552.0,2448.0,2865.0,2580.0,2782.0,2782.0
EBITA,1765.0,1646.0,2053.0,1752.0,1979.0,1979.0
EBIT,1652.0,1524.0,1924.0,1587.0,1806.0,1806.0
EBITDAR,2805.0,,,2954.0,3198.0,3198.0
Effective Tax Rate,29.3%,0.4%,11.9%,13.2%,5.4%,5.4%
Normalized Net Income,1082.9,1063.0,1361.3,1205.6,1371.9,1371.9
Interest Capitalized,20.0,17.0,21.0,15.0,14.0,14.0
R&D Expense From Footnotes,123.0,129.0,141.0,154.0,160.0,160.0
Foreign Sales,32927.0,32934.0,35615.0,37147.0,38369.0,38369.0
