Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,5817.0,5909.0,6009.0,5646.0,5540.0,5540.0
Total Revenues,5817.0,5909.0,6009.0,5646.0,5540.0,5540.0
Fuel & Purchased Power,1368.0,1375.0,1350.0,1091.0,1003.0,1003.0
Operations And Maintenance,1733.0,1705.0,1772.0,1745.0,1661.0,1661.0
Depreciation & Amortization,845.0,896.0,955.0,995.0,1075.0,1075.0
Other Operating Expenses,493.0,479.0,505.0,458.0,385.0,385.0
Total Operating Expenses,4439.0,4455.0,4582.0,4289.0,4124.0,4124.0
Operating Income,1378.0,1454.0,1427.0,1357.0,1416.0,1416.0
"Interest Expense, Total",(382.0),(391.0),(401.0),(381.0),(419.0),(419.0)
Interest and Investment Income,40.0,34.0,33.0,33.0,29.0,29.0
Net Interest Expenses,(342.0),(357.0),(368.0),(348.0),(390.0),(390.0)
Allow. For Equity Funds Used For Const.,,,36.0,28.0,32.0,32.0
Other Non-Operating Inc. (Exp.),5.0,8.0,(37.0),(21.0),(26.0),(26.0)
"EBT, Excl. Unusual Items",1041.0,1105.0,1058.0,1016.0,1032.0,1032.0
"EBT, Incl. Unusual Items",1041.0,1105.0,1058.0,1016.0,1032.0,1032.0
Income Tax Expense,382.0,576.0,237.0,182.0,155.0,155.0
Earnings From Continuing Operations,659.0,529.0,821.0,834.0,877.0,877.0
Net Income to Company,659.0,529.0,821.0,834.0,877.0,877.0
Minority Interest,(6.0),(6.0),(6.0),(6.0),(6.0),(6.0)
Net Income,653.0,523.0,815.0,828.0,871.0,871.0
NI to Common Incl Extra Items,653.0,523.0,815.0,828.0,871.0,871.0
NI to Common Excl. Extra Items,653.0,523.0,815.0,828.0,871.0,871.0
Revenue Per Share,$23.98,$24.36,$24.65,$22.99,$22.43,$22.43
Basic EPS,$2.69,$2.16,$3.34,$3.37,$3.53,$3.53
Basic EPS - Continuing Ops,$2.69,$2.16,$3.34,$3.37,$3.53,$3.53
Basic Weighted Average Shares Outst.,242.6,242.6,243.8,245.6,247.0,247.0
Diluted EPS,$2.68,$2.14,$3.32,$3.35,$3.50,$3.50
Diluted EPS - Continuing Ops,$2.68,$2.14,$3.32,$3.35,$3.50,$3.50
Diluted Weighted Average Shares Outst.,243.4,244.2,245.8,247.1,248.7,248.7
Normalized Basic EPS,$2.66,$2.82,$2.69,$2.56,$2.59,$2.59
Normalized Diluted EPS,$2.65,$2.80,$2.67,$2.55,$2.57,$2.57
Dividend Per Share,$1.72,$1.78,$1.85,$1.92,$2.00,$2.00
Payout Ratio,63.71%,82.41%,55.34%,57.00%,56.72%,56.72%
EBITDA,2249.0,2348.0,2389.0,2360.0,2476.0,2476.0
EBITA,1378.0,1454.0,1427.0,1357.0,1416.0,1416.0
EBIT,1378.0,1454.0,1427.0,1357.0,1416.0,1416.0
EBITDAR,2287.0,,,,,
Effective Tax Rate,36.7%,52.1%,22.4%,17.9%,15.0%,15.0%
Normalized Net Income,644.6,684.6,655.3,629.0,639.0,639.0
Interest Capitalized,15.0,14.0,21.0,20.0,16.0,16.0
