Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,19427.0,20776.0,22561.0,26145.0,42518.0,42518.0
Total Revenues,19427.0,20776.0,22561.0,26145.0,42518.0,42518.0
Cost Of Revenues,4948.0,5865.0,6410.0,7220.0,8473.0,8473.0
Gross Profit,14479.0,14911.0,16151.0,18925.0,34045.0,34045.0
Selling General & Admin Expenses,4815.0,4749.0,4523.0,4799.0,7369.0,7369.0
R&D Expenses,4477.0,6085.0,6253.0,5891.0,9237.0,9237.0
Total Operating Expenses,9292.0,10931.0,10873.0,11825.0,26294.0,26294.0
Operating Income,5187.0,3980.0,5278.0,7100.0,7751.0,7751.0
Interest Expense,(167.0),(196.0),(152.0),(623.0),"(1,381.0)","(1,381.0)"
Interest And Investment Income,97.0,126.0,173.0,464.0,121.0,121.0
Net Interest Expenses,(70.0),(70.0),21.0,(159.0),"(1,260.0)","(1,260.0)"
Currency Exchange Gains (Loss),(44.0),(16.0),14.0,(13.0),23.0,23.0
Other Non Operating Income (Expenses),1064.0,1416.0,1304.0,1355.0,1480.0,1480.0
"EBT, Excl. Unusual Items",6214.0,5385.0,6617.0,8283.0,8066.0,8066.0
"EBT, Incl. Unusual Items",5915.0,5131.0,5968.0,4975.0,"(6,871.0)","(6,871.0)"
Income Tax Expense,1408.0,4156.0,1021.0,1515.0,2124.0,2124.0
Earnings From Continuing Operations,4507.0,975.0,4947.0,3460.0,"(8,995.0)","(8,995.0)"
Net Income to Company,4507.0,975.0,4947.0,3460.0,"(8,995.0)","(8,995.0)"
Minority Interest,(50.0),32.0,(27.0),(21.0),(20.0),(20.0)
Net Income,4457.0,1007.0,4920.0,3439.0,"(9,015.0)","(9,015.0)"
NI to Common Incl Extra Items,4457.0,1007.0,4920.0,3439.0,"(9,015.0)","(9,015.0)"
NI to Common Excl. Extra Items,4457.0,1007.0,4920.0,3439.0,"(9,015.0)","(9,015.0)"
Revenue Per Share,$11.63,$12.63,$13.82,$15.33,$18.83,$18.83
Basic EPS,$2.67,$0.61,$3.01,$2.02,($3.99),($3.99)
Basic EPS - Continuing Ops,$2.67,$0.61,$3.01,$2.02,($3.99),($3.99)
Basic Weighted Average Shares Outst.,1671.0,1645.0,1633.0,1705.0,2258.0,2258.0
Diluted EPS,$2.65,$0.61,$3.01,$2.01,($3.99),($3.99)
Diluted EPS - Continuing Ops,$2.65,$0.61,$3.01,$2.01,($3.99),($3.99)
Diluted Weighted Average Shares Outst.,1680.0,1652.0,1637.0,1712.0,2258.0,2258.0
Normalized Basic EPS,$2.29,$2.07,$2.52,$3.02,$2.22,$2.22
Normalized Diluted EPS,$2.28,$2.06,$2.51,$3.01,$2.22,$2.22
Dividend Per Share,$1.53,$1.57,$1.61,$1.68,$1.84,$1.84
Payout Ratio,57.15%,255.91%,53.11%,77.90%,NM,NM
EBITDA,5709.0,4563.0,5868.0,8821.0,18184.0,18184.0
EBITA,5365.0,4170.0,5476.0,8400.0,17651.0,17651.0
EBIT,5187.0,3980.0,5278.0,7100.0,7751.0,7751.0
EBITDAR,5849.0,,,8977.0,18443.0,18443.0
Effective Tax Rate,23.8%,81.0%,17.1%,30.5%,NM,NM
Normalized Net Income,3833.8,3397.6,4108.6,5155.9,5021.3,5021.3
R&D Expense From Footnotes,5012.0,6468.0,6332.0,6148.0,22581.0,22581.0
Foreign Sales,8707.0,8865.0,9391.0,10279.0,15310.0,15310.0
