Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,93496.0,94005.0,101127.0,76559.0,58158.0,58158.0
Total Revenues,93496.0,94005.0,101127.0,76559.0,58158.0,58158.0
Cost Of Revenues,79026.0,76612.0,81490.0,71800.0,59848.0,59848.0
Gross Profit,14470.0,17393.0,19637.0,4759.0,"(1,690.0)","(1,690.0)"
Selling General & Admin Expenses,4091.0,4101.0,4525.0,3642.0,4493.0,4493.0
R&D Expenses,3391.0,3179.0,3269.0,3219.0,2476.0,2476.0
Total Operating Expenses,7482.0,7280.0,7794.0,6861.0,6969.0,6969.0
Operating Income,6988.0,10113.0,11843.0,"(2,102.0)","(8,659.0)","(8,659.0)"
Interest Expense,(306.0),(360.0),(475.0),(722.0),"(2,156.0)","(2,156.0)"
Interest And Investment Income,303.0,204.0,111.0,,43.0,43.0
Net Interest Expenses,(3.0),(156.0),(364.0),(722.0),"(2,113.0)","(2,113.0)"
Other Non Operating Income (Expenses),130.0,242.0,143.0,280.0,170.0,170.0
"EBT, Excl. Unusual Items",7115.0,10199.0,11622.0,"(2,544.0)","(10,602.0)","(10,602.0)"
"EBT, Incl. Unusual Items",5783.0,10107.0,11604.0,"(2,259.0)","(14,476.0)","(14,476.0)"
Income Tax Expense,749.0,1649.0,1144.0,"(1,623.0)","(2,535.0)","(2,535.0)"
Earnings From Continuing Operations,5034.0,8458.0,10460.0,(636.0),"(11,941.0)","(11,941.0)"
Net Income to Company,5034.0,8458.0,10460.0,(636.0),"(11,941.0)","(11,941.0)"
Minority Interest,,,,,68.0,68.0
Net Income,5034.0,8458.0,10460.0,(636.0),"(11,873.0)","(11,873.0)"
NI to Common Incl Extra Items,5034.0,8458.0,10460.0,(636.0),"(11,873.0)","(11,873.0)"
NI to Common Excl. Extra Items,5034.0,8458.0,10460.0,(636.0),"(11,873.0)","(11,873.0)"
Revenue Per Share,$146.89,$155.84,$174.39,$135.26,$102.21,$102.21
Basic EPS,$7.91,$14.02,$18.04,($1.12),($20.87),($20.87)
Basic EPS - Continuing Ops,$7.91,$14.02,$18.04,($1.12),($20.87),($20.87)
Basic Weighted Average Shares Outst.,636.5,603.2,579.9,566.0,569.0,569.0
Diluted EPS,$7.83,$13.85,$17.85,($1.12),($20.88),($20.88)
Diluted EPS - Continuing Ops,$7.83,$13.85,$17.85,($1.12),($20.88),($20.88)
Diluted Weighted Average Shares Outst.,643.8,610.7,586.2,566.0,569.0,569.0
Normalized Basic EPS,$6.99,$10.57,$12.53,($2.81),($11.53),($11.53)
Normalized Diluted EPS,$6.91,$10.44,$12.39,($2.81),($11.53),($11.53)
Dividend Per Share,$4.36,$5.68,$6.84,$8.22,$2.06,$2.06
Payout Ratio,54.75%,40.40%,37.72%,NM,NM,NM
EBITDA,8877.0,12160.0,13957.0,169.0,"(6,413.0)","(6,413.0)"
EBITA,6988.0,10113.0,11843.0,"(1,771.0)","(8,342.0)","(8,342.0)"
EBIT,6988.0,10113.0,11843.0,"(2,102.0)","(8,659.0)","(8,659.0)"
EBITDAR,9164.0,,,495.0,"(6,053.0)","(6,053.0)"
Effective Tax Rate,13.0%,16.3%,9.9%,NM,NM,NM
Normalized Net Income,4446.9,6374.4,7263.8,"(1,590.0)","(6,558.3)","(6,558.3)"
Interest Capitalized,170.0,110.0,81.0,83.0,81.0,81.0
R&D Expense From Footnotes,4626.0,3179.0,3269.0,3219.0,2476.0,2476.0
Foreign Sales,53189.0,50299.0,56451.0,42137.0,21677.0,21677.0
