Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Interest Income On Loans,3575.0,4382.0,6432.0,7548.0,4109.0,3277.0
Total Interest Income,3575.0,4382.0,6432.0,7548.0,4109.0,3277.0
Interest On Deposits,437.0,1074.0,2821.0,4360.0,1132.0,459.0
Total Interest Expense,437.0,1074.0,2821.0,4360.0,1132.0,459.0
Net Interest Income,3138.0,3308.0,3611.0,3188.0,2977.0,2818.0
Trust Income,3350.0,3539.0,3647.0,3389.0,3367.0,3395.0
Gain (Loss) on Sale of Invest. & Securities,154.0,109.0,(57.0),53.0,141.0,239.0
Total Other Non Interest Income,8605.0,8587.0,9191.0,9832.0,9323.0,9169.0
Total Non Interest Income,12099.0,12235.0,12781.0,13274.0,12831.0,12803.0
Revenue Before Loan Losses,15237.0,15543.0,16392.0,16462.0,15808.0,15621.0
Provision For Loan Losses,(11.0),(24.0),(11.0),(25.0),336.0,84.0
Total Revenues,15248.0,15567.0,16403.0,16487.0,15472.0,15537.0
Salaries And Other Employee Benefits,5445.0,5651.0,5782.0,5757.0,5735.0,5855.0
Amort. of Goodwill & Intang. Assets,237.0,209.0,180.0,117.0,104.0,102.0
Occupancy Expense,592.0,570.0,630.0,564.0,581.0,569.0
Total Selling General & Admin Expenses,2689.0,2872.0,2987.0,3086.0,3109.0,3135.0
Total Other Non Interest Expense,1560.0,1655.0,1632.0,1376.0,1475.0,1482.0
Total Non Interest Expense,10523.0,10957.0,11211.0,10900.0,11004.0,11143.0
"EBT, Excl. Unusual Items",4725.0,4610.0,5192.0,5587.0,4468.0,4394.0
"EBT, Incl. Unusual Items",4725.0,4610.0,5192.0,5587.0,4468.0,4394.0
Income Tax Expense,1177.0,496.0,938.0,1120.0,842.0,798.0
Earnings From Continuing Operations,3548.0,4114.0,4254.0,4467.0,3626.0,3596.0
Net Income to Company,3548.0,4114.0,4254.0,4467.0,3626.0,3596.0
Minority Interest,(1.0),(24.0),12.0,(26.0),(9.0),(32.0)
Net Income,3547.0,4090.0,4266.0,4441.0,3617.0,3564.0
Preferred Dividend and Other Adjustments,174.0,218.0,196.0,187.0,200.0,233.0
Net Income to Common Incl Extra Items,3373.0,3872.0,4070.0,4254.0,3417.0,3331.0
Net Income to Common Excl. Extra Items,3373.0,3872.0,4070.0,4254.0,3417.0,3331.0
Revenue Per Share,$14.30,$15.05,$16.36,$17.55,$17.37,$17.50
Basic EPS,$3.16,$3.74,$4.06,$4.53,$3.84,$3.75
Basic EPS - Continuing Ops,$3.16,$3.74,$4.06,$4.53,$3.84,$3.75
Basic Weighted Average Shares Outst.,1066.3,1034.3,1002.9,939.6,890.8,887.9
Diluted EPS,$3.15,$3.72,$4.04,$4.51,$3.83,$3.75
Diluted EPS - Continuing Ops,$3.15,$3.72,$4.04,$4.51,$3.83,$3.75
Diluted Weighted Average Shares Outst.,1072.0,1040.3,1007.1,943.1,892.5,889.8
Normalized Basic EPS,$2.77,$2.76,$3.25,$3.69,$3.12,$3.06
Normalized Diluted EPS,$2.75,$2.75,$3.23,$3.67,$3.12,$3.05
Dividend Per Share,$0.72,$0.86,$1.04,$1.18,$1.24,$1.24
Payout Ratio,25.37%,26.31%,28.62%,29.02%,35.83%,
Effective Tax Rate,24.9%,10.8%,18.1%,20.0%,18.8%,18.2%
Normalized Net Income,2952.1,2857.3,3257.0,3465.9,2783.5,2714.3
Interest on Long-Term Debt,359.0,590.0,908.0,997.0,629.0,
Foreign Sales,5215.0,5589.0,6039.0,5731.0,5830.0,
