Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,29003.0,41581.0,43634.0,45764.0,48097.0,48097.0
Total Revenues,29003.0,41581.0,43634.0,45764.0,48097.0,48097.0
Cost Of Revenues,12585.0,15056.0,24818.0,26180.0,26899.0,26899.0
Gross Profit,16418.0,26525.0,18816.0,19584.0,21198.0,21198.0
Selling General & Admin Expenses,5846.0,11484.0,2850.0,3113.0,3097.0,3097.0
Depreciation & Amortization,6907.0,10588.0,10318.0,9926.0,9704.0,9704.0
Total Operating Expenses,12753.0,22072.0,13168.0,13039.0,12801.0,12801.0
Operating Income,3665.0,4453.0,5648.0,6545.0,8397.0,8397.0
Interest Expense,"(2,499.0)","(3,090.0)","(3,540.0)","(3,797.0)","(3,848.0)","(3,848.0)"
Net Interest Expenses,"(2,499.0)","(3,090.0)","(3,540.0)","(3,797.0)","(3,848.0)","(3,848.0)"
Other Non Operating Income (Expenses),89.0,69.0,(110.0),(52.0),(15.0),(15.0)
"EBT, Excl. Unusual Items",1241.0,1414.0,1979.0,2680.0,4513.0,4513.0
"EBT, Incl. Unusual Items",820.0,1028.0,1686.0,2431.0,4302.0,4302.0
Income Tax Expense,"(2,925.0)","(9,087.0)",180.0,439.0,626.0,626.0
Earnings From Continuing Operations,3745.0,10115.0,1506.0,1992.0,3676.0,3676.0
Net Income to Company,3745.0,10115.0,1506.0,1992.0,3676.0,3676.0
Minority Interest,(223.0),(220.0),(276.0),(324.0),(454.0),(454.0)
Net Income,3522.0,9895.0,1230.0,1668.0,3222.0,3222.0
NI to Common Incl Extra Items,3522.0,9895.0,1230.0,1668.0,3222.0,3222.0
NI to Common Excl. Extra Items,3522.0,9895.0,1230.0,1668.0,3222.0,3222.0
Revenue Per Share,$140.42,$161.97,$187.79,$208.49,$236.56,$236.56
Basic EPS,$17.05,$38.54,$5.29,$7.60,$15.85,$15.85
Basic EPS - Continuing Ops,$17.05,$38.54,$5.29,$7.60,$15.85,$15.85
Basic Weighted Average Shares Outst.,206.5,256.7,232.4,219.5,203.3,203.3
Diluted EPS,$15.95,$34.09,$5.22,$7.45,$15.40,$15.40
Diluted EPS - Continuing Ops,$15.95,$34.09,$5.22,$7.45,$15.40,$15.40
Diluted Weighted Average Shares Outst.,234.8,296.7,235.5,223.8,209.3,209.3
Normalized Basic EPS,$2.68,$2.59,$4.14,$6.15,$11.64,$11.64
Normalized Diluted EPS,$2.35,$2.24,$4.08,$6.04,$11.31,$11.31
EBITDA,10572.0,15041.0,15966.0,16471.0,18101.0,18101.0
EBITA,5565.0,7153.0,8048.0,8745.0,10297.0,10297.0
EBIT,3665.0,4453.0,5648.0,6545.0,8397.0,8397.0
EBITDAR,10902.0,15208.0,16137.0,17096.0,18745.0,18745.0
Effective Tax Rate,NM,NM,10.7%,18.1%,14.6%,14.6%
Normalized Net Income,552.6,663.8,960.9,1351.0,2366.6,2366.6
