Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,3904.4,4476.4,4865.0,5586.4,5984.6,6315.4
Total Revenues,3904.4,4476.4,4865.0,5586.4,5984.6,6315.4
Cost Of Revenues,2764.2,3068.6,3274.0,3683.0,3913.5,4020.5
Gross Profit,1140.2,1407.9,1591.0,1903.3,2071.1,2294.9
Selling General & Admin Expenses,379.2,402.7,460.1,583.9,618.5,647.9
Depreciation & Amortization,146.4,163.3,202.0,212.8,238.5,243.3
Other Operating Expense/(Income),539.0,545.3,568.3,616.0,871.4,955.4
Total Operating Expenses,1081.7,1123.7,1239.0,1423.8,1744.0,1861.9
Operating Income,58.4,284.1,352.1,479.5,327.1,433.1
Interest Expense,,(0.4),(0.5),(1.9),(0.6),(2.7)
Interest And Investment Income,3.6,5.3,10.6,16.2,4.2,1.4
Net Interest Expenses,3.6,4.9,10.1,14.3,3.6,(1.3)
"EBT, Excl. Unusual Items",62.1,289.1,362.1,493.8,330.8,431.8
"EBT, Incl. Unusual Items",38.7,275.7,268.4,458.3,293.8,379.2
Income Tax Expense,15.8,99.5,91.9,108.1,(62.0),(27.3)
Earnings From Continuing Operations,22.9,176.3,176.6,350.2,355.8,406.5
Net Income to Company,22.9,176.3,176.6,350.2,355.8,406.5
Net Income,22.9,176.3,176.6,350.2,355.8,406.5
NI to Common Incl Extra Items,22.9,176.3,176.6,350.2,355.8,406.5
NI to Common Excl. Extra Items,22.9,176.3,176.6,350.2,355.8,406.5
Revenue Per Share,$133.41,$157.12,$174.85,$201.38,$214.37,$225.55
Basic EPS,$0.78,$6.19,$6.35,$12.62,$12.74,$14.52
Basic EPS - Continuing Ops,$0.78,$6.19,$6.35,$12.62,$12.74,$14.52
Basic Weighted Average Shares Outst.,29.3,28.5,27.8,27.7,27.9,28.0
Diluted EPS,$0.77,$6.17,$6.31,$12.38,$12.52,$14.27
Diluted EPS - Continuing Ops,$0.77,$6.17,$6.31,$12.38,$12.52,$14.27
Diluted Weighted Average Shares Outst.,29.8,28.6,28.0,28.3,28.4,28.5
Normalized Basic EPS,$1.33,$6.34,$8.13,$11.13,$7.40,$9.64
Normalized Diluted EPS,$1.30,$6.33,$8.09,$10.91,$7.27,$9.48
EBITDA,204.8,447.5,554.0,692.3,565.7,676.4
EBITA,58.4,284.1,352.1,479.5,327.1,433.1
EBIT,58.4,284.1,352.1,479.5,327.1,433.1
EBITDAR,460.5,774.6,901.2,1037.6,933.9,
Effective Tax Rate,40.8%,36.1%,34.2%,23.6%,NM,NM
Normalized Net Income,38.8,180.7,226.3,308.6,206.7,269.9
