Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,3745.3,3993.4,3986.0,4029.0,3342.0,3342.0
Total Revenues,3745.3,3993.4,3986.0,4029.0,3342.0,3342.0
Cost Of Revenues,1744.4,1804.9,1897.0,1839.0,1641.0,1641.0
Gross Profit,2000.9,2188.5,2089.0,2190.0,1701.0,1701.0
Selling General & Admin Expenses,1373.6,1532.2,1550.0,1548.0,1281.0,1281.0
R&D Expenses,128.5,151.7,161.0,131.0,115.0,115.0
Other Operating Expense/(Income),,,41.0,5.0,4.0,4.0
Total Operating Expenses,1502.1,1683.9,1753.0,1719.0,1430.0,1430.0
Operating Income,498.8,504.6,336.0,471.0,271.0,271.0
Interest Expense,(35.9),(38.3),(37.0),(30.0),(48.0),(48.0)
Interest And Investment Income,2.0,2.4,2.0,2.0,1.0,1.0
Net Interest Expenses,(33.9),(35.9),(35.0),(28.0),(47.0),(47.0)
Currency Exchange Gains (Loss),10.3,(1.7),(6.0),27.0,13.0,13.0
Other Non Operating Income (Expenses),(0.1),5.6,4.0,15.0,9.0,9.0
"EBT, Excl. Unusual Items",475.1,472.6,299.0,485.0,246.0,246.0
"EBT, Incl. Unusual Items",440.9,"(1,603.5)",(958.0),345.0,(60.0),(60.0)
Income Tax Expense,9.5,(53.2),53.0,82.0,23.0,23.0
Earnings From Continuing Operations,431.4,"(1,550.3)","(1,011.0)",263.0,(83.0),(83.0)
Net Income to Company,431.4,"(1,550.3)","(1,011.0)",263.0,(83.0),(83.0)
Minority Interest,(1.5),0.3,,,,
Net Income,429.9,"(1,550.0)","(1,011.0)",263.0,(83.0),(83.0)
NI to Common Incl Extra Items,429.9,"(1,550.0)","(1,011.0)",263.0,(83.0),(83.0)
NI to Common Excl. Extra Items,429.9,"(1,550.0)","(1,011.0)",263.0,(83.0),(83.0)
Revenue Per Share,$17.18,$17.41,$17.77,$18.06,$15.25,$15.25
Basic EPS,$1.97,($6.76),($4.51),$1.18,($0.38),($0.38)
Basic EPS - Continuing Ops,$1.97,($6.76),($4.51),$1.18,($0.38),($0.38)
Basic Weighted Average Shares Outst.,218.0,229.4,224.3,223.1,219.2,219.2
Diluted EPS,$1.94,($6.76),($4.51),$1.17,($0.38),($0.38)
Diluted EPS - Continuing Ops,$1.94,($6.76),($4.51),$1.17,($0.38),($0.38)
Diluted Weighted Average Shares Outst.,221.6,229.4,224.3,224.4,219.2,219.2
Normalized Basic EPS,$1.36,$1.29,$0.83,$1.36,$0.70,$0.70
Normalized Diluted EPS,$1.33,$1.29,$0.83,$1.35,$0.70,$0.70
Dividend Per Share,$0.31,$0.35,$0.35,$0.38,$0.40,$0.40
Payout Ratio,15.03%,NM,NM,30.80%,NM,NM
EBITDA,770.5,821.0,667.0,794.0,605.0,605.0
EBITA,653.9,693.7,534.0,661.0,463.0,463.0
EBIT,498.8,504.6,336.0,471.0,271.0,271.0
EBITDAR,803.8,,,860.0,672.0,672.0
Effective Tax Rate,2.2%,NM,NM,23.8%,NM,NM
Normalized Net Income,295.4,295.7,186.9,303.1,153.8,153.8
R&D Expense From Footnotes,128.5,151.7,161.0,131.0,115.0,115.0
Foreign Sales,2362.3,2616.9,2716.0,2654.0,2233.0,2233.0
