Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,2444.5,3136.8,3869.9,4245.3,4099.4,4099.4
Other Revenues,,174.7,105.6,,,
Total Revenues,2444.5,3311.5,3975.5,4245.3,4099.4,4099.4
Cost Of Revenues,945.6,1320.2,1468.8,1550.6,1345.0,1345.0
Gross Profit,1498.9,1991.3,2506.7,2694.8,2754.4,2754.4
Selling General & Admin Expenses,1089.2,1599.8,1884.8,2104.0,2039.7,2039.7
Depreciation & Amortization,37.2,63.9,68.6,82.1,93.9,93.9
Total Operating Expenses,1151.2,1839.9,2140.4,2315.8,2258.6,2258.6
Operating Income,347.7,151.4,366.2,379.0,495.7,495.7
Interest Expense,(27.6),(127.9),(126.8),(102.8),(115.6),(115.6)
Interest And Investment Income,2.4,3.0,2.6,3.0,2.1,2.1
Net Interest Expenses,(25.1),(124.9),(124.2),(99.8),(113.5),(113.5)
Currency Exchange Gains (Loss),(0.7),(4.7),(1.2),(3.6),(1.6),(1.6)
Other Non Operating Income (Expenses),6.6,8.9,2.0,2.6,(3.4),(3.4)
"EBT, Excl. Unusual Items",328.5,30.6,242.9,278.2,377.2,377.2
"EBT, Incl. Unusual Items",288.4,(127.8),181.1,275.7,326.1,326.1
Income Tax Expense,94.8,(131.1),58.7,42.4,59.4,59.4
Earnings From Continuing Operations,193.6,3.3,122.5,233.3,266.7,266.7
Net Income to Company,193.6,3.3,122.5,233.3,266.7,266.7
Net Income,193.6,3.3,122.5,233.3,266.7,266.7
NI to Common Incl Extra Items,193.6,3.3,122.5,233.3,266.7,266.7
NI to Common Excl. Extra Items,193.6,3.3,122.5,233.3,266.7,266.7
Revenue Per Share,$29.61,$37.43,$43.77,$47.27,$45.90,$45.90
Basic EPS,$2.34,$0.04,$1.35,$2.60,$2.99,$2.99
Basic EPS - Continuing Ops,$2.34,$0.04,$1.35,$2.60,$2.99,$2.99
Basic Weighted Average Shares Outst.,82.6,88.5,90.8,89.8,89.3,89.3
Diluted EPS,$2.31,$0.04,$1.33,$2.56,$2.96,$2.96
Diluted EPS - Continuing Ops,$2.31,$0.04,$1.33,$2.56,$2.96,$2.96
Diluted Weighted Average Shares Outst.,83.8,89.8,92.1,91.0,90.0,90.0
Normalized Basic EPS,$2.49,$0.22,$1.67,$1.94,$2.64,$2.64
Normalized Diluted EPS,$2.45,$0.21,$1.65,$1.91,$2.62,$2.62
EBITDA,400.9,381.6,608.6,570.8,685.8,685.8
EBITA,372.5,327.6,553.2,508.7,620.8,620.8
EBIT,347.7,151.4,366.2,379.0,495.7,495.7
EBITDAR,438.9,469.5,702.1,693.0,805.2,805.2
Effective Tax Rate,32.9%,NM,32.4%,15.4%,18.2%,18.2%
Normalized Net Income,205.3,19.1,151.8,173.8,235.8,235.8
Interest on Long-Term Debt,27.6,127.9,126.8,102.8,115.6,115.6
R&D Expense From Footnotes,8.8,9.9,13.2,20.0,28.9,28.9
Foreign Sales,924.8,3311.5,3975.5,4245.3,4099.4,4099.4
