Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,7463.0,11206.0,17176.8,16941.7,9873.2,9873.2
Other Revenues,81.4,81.6,89.6,134.4,61.0,61.0
Total Revenues,7544.4,11287.6,17266.5,17076.1,9934.2,9934.2
Cost Of Revenues,3883.1,5264.2,7673.8,7955.9,4955.3,4955.3
Gross Profit,3661.3,6023.4,9592.7,9120.2,4978.9,4978.9
Selling General & Admin Expenses,347.8,434.5,427.0,489.4,483.8,483.8
Depreciation & Amortization,3553.4,3409.4,3435.4,3749.7,3400.4,3400.4
Other Operating Expense/(Income),449.3,524.8,938.1,619.9,(666.8),(666.8)
Total Operating Expenses,5031.2,4953.6,5249.1,5453.8,5116.5,5116.5
Operating Income,"(1,369.8)",1069.7,4343.5,3666.4,(137.6),(137.6)
Interest Expense,(281.7),(274.4),(245.1),(185.1),(205.3),(205.3)
Interest And Investment Income,2.6,7.7,11.5,26.0,11.7,11.7
Net Interest Expenses,(279.1),(266.7),(233.5),(159.1),(193.5),(193.5)
Currency Exchange Gains (Loss),(41.0),8.0,(7.0),2.0,,
Other Non Operating Income (Expenses),(16.2),(9.6),10.2,3.4,(3.2),(3.2)
"EBT, Excl. Unusual Items","(1,702.1)",804.5,4115.2,3512.6,(332.3),(332.3)
"EBT, Incl. Unusual Items","(1,557.5)",661.2,4241.0,3545.3,(739.1),(739.1)
Income Tax Expense,(460.8),"(1,921.4)",822.0,810.4,(134.5),(134.5)
Earnings From Continuing Operations,"(1,096.7)",2582.6,3419.0,2734.9,(604.6),(604.6)
Net Income to Company,"(1,096.7)",2582.6,3419.0,2734.9,(604.6),(604.6)
Net Income,"(1,096.7)",2582.6,3419.0,2734.9,(604.6),(604.6)
NI to Common Incl Extra Items,"(1,096.7)",2582.6,3419.0,2734.9,(604.6),(604.6)
NI to Common Excl. Extra Items,"(1,096.7)",2582.6,3419.0,2734.9,(604.6),(604.6)
Revenue Per Share,$13.63,$19.64,$29.95,$29.56,$17.16,$17.16
Basic EPS,($1.98),$4.49,$5.93,$4.73,($1.04),($1.04)
Basic EPS - Continuing Ops,($1.98),$4.49,$5.93,$4.73,($1.04),($1.04)
Basic Weighted Average Shares Outst.,553.4,574.6,576.6,577.7,578.9,578.9
Diluted EPS,($1.98),$4.46,$5.89,$4.71,($1.04),($1.04)
Diluted EPS - Continuing Ops,($1.98),$4.46,$5.89,$4.71,($1.04),($1.04)
Diluted Weighted Average Shares Outst.,553.4,578.7,580.4,580.8,578.9,578.9
Normalized Basic EPS,($1.92),$0.88,$4.46,$3.80,($0.36),($0.36)
Normalized Diluted EPS,($1.92),$0.87,$4.43,$3.78,($0.36),($0.36)
Dividend Per Share,$0.67,$0.67,$0.81,$1.08,$1.50,$1.50
Payout Ratio,NM,14.97%,12.81%,21.51%,NM,NM
EBITDA,2728.6,4914.1,8073.2,7843.0,5003.0,5003.0
EBITA,"(1,369.8)",1069.7,4343.5,3666.4,(137.6),(137.6)
EBIT,"(1,369.8)",1069.7,4343.5,3666.4,(137.6),(137.6)
EBITDAR,2932.6,,,8811.0,5681.0,5681.0
Effective Tax Rate,NM,NM,19.4%,22.9%,NM,NM
Normalized Net Income,"(1,063.8)",502.8,2572.0,2195.4,(207.7),(207.7)
Interest Capitalized,31.7,27.4,24.5,38.3,30.9,30.9
Interest on Long-Term Debt,,,,40.3,34.9,34.9
Foreign Earnings,(32.9),(7.2),135.0,80.1,1.6,1.6
Foreign Sales,327.4,337.1,461.1,335.4,236.6,236.6
