Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Premiums and Annuity Revenues,35399.0,43353.0,53629.0,67439.0,100055.0,103774.0
Total Interest And Dividend Income,114.0,190.0,253.0,443.0,376.0,405.0
Other Revenues,2180.0,2267.0,2806.0,2925.0,3745.0,3968.0
Total Revenues,37693.0,45810.0,56688.0,70807.0,104176.0,108147.0
Policy Benefits,30636.0,37851.0,46057.0,58862.0,86264.0,89235.0
Amort. of Goodwill and Intangibles,147.0,156.0,211.0,258.0,719.0,748.0
Selling General & Admin Expenses,3900.0,4370.0,6331.0,6448.0,10763.0,10594.0
Other Operating Expenses,1399.0,1968.0,1957.0,2659.0,2320.0,2830.0
Total Operating Expenses,36082.0,44345.0,54556.0,68227.0,100066.0,103407.0
Operating Income,1611.0,1465.0,2132.0,2580.0,4110.0,4740.0
"Interest Expense, Total",(217.0),(255.0),(343.0),(412.0),(728.0),(718.0)
"EBT, Excl. Unusual Items",1394.0,1210.0,1789.0,2168.0,3382.0,4022.0
Total Merger & Rel. Restruct. Charges,(234.0),(20.0),(421.0),(85.0),(580.0),(331.0)
Impairment of Goodwill,,,,(259.0),(9.0),(9.0)
Gain (Loss) on Sale of Assets,,,,,104.0,11.0
Asset Writedown,,,,(12.0),(63.0),9.0
Legal Settlements,,(56.0),,,,
Other Unusual Items,,,,(30.0),(61.0),(63.0)
"EBT, Incl. Unusual Items",1160.0,1134.0,1368.0,1782.0,2773.0,3583.0
Income Tax Expense,599.0,326.0,474.0,473.0,979.0,1138.0
Earnings From Continuing Operations,561.0,808.0,894.0,1309.0,1794.0,2445.0
Net Income to Company,561.0,808.0,894.0,1309.0,1794.0,2445.0
Minority Interest,1.0,20.0,6.0,12.0,14.0,16.0
Net Income,562.0,828.0,900.0,1321.0,1808.0,2461.0
NI to Common Incl Extra Items,562.0,828.0,900.0,1321.0,1808.0,2461.0
NI to Common Excl. Extra Items,562.0,828.0,900.0,1321.0,1808.0,2461.0
Revenue Per Share,$118.11,$132.84,$145.26,$171.24,$182.53,$186.43
Basic EPS,$1.76,$2.40,$2.31,$3.19,$3.17,$4.24
Basic EPS - Continuing Ops,$1.76,$2.40,$2.31,$3.19,$3.17,$4.24
Basic Weighted Average Shares Outst.,319.1,344.9,390.2,413.5,570.7,580.1
Diluted EPS,$1.71,$2.34,$2.26,$3.14,$3.12,$4.19
Diluted EPS - Continuing Ops,$1.71,$2.34,$2.26,$3.14,$3.12,$4.19
Diluted Weighted Average Shares Outst.,328.0,353.4,398.5,420.4,579.1,588.5
Normalized Basic EPS,$2.73,$2.25,$2.88,$3.31,$3.73,$4.36
Normalized Diluted EPS,$2.66,$2.20,$2.82,$3.25,$3.67,$4.30
EBITDA,1889.0,1826.0,2627.0,3223.0,5369.0,6072.0
EBITA,1758.0,1621.0,2343.0,2838.0,4829.0,5488.0
EBIT,1611.0,1465.0,2132.0,2580.0,4110.0,4740.0
EBITDAR,2026.0,,,3426.0,5710.0,
Effective Tax Rate,51.6%,28.7%,34.6%,26.5%,35.3%,31.8%
Normalized Net Income,872.3,776.3,1124.1,1367.0,2127.8,2529.8
Interest on Long-Term Debt,217.0,255.0,343.0,412.0,728.0,
