Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,17470.0,17656.0,22580.0,21458.0,20712.0,20712.0
Total Revenues,17470.0,17656.0,22580.0,21458.0,20712.0,20712.0
Cost Of Revenues,7774.0,7653.0,9999.0,9134.0,8934.0,8934.0
Gross Profit,9696.0,10003.0,12581.0,12324.0,11778.0,11778.0
Selling General & Admin Expenses,3377.0,3844.0,4165.0,3785.0,3323.0,3323.0
Depreciation & Amortization,3916.0,3936.0,5120.0,4829.0,4710.0,4710.0
Total Operating Expenses,7293.0,7780.0,9285.0,8614.0,8033.0,8033.0
Operating Income,2403.0,2223.0,3296.0,3710.0,3745.0,3745.0
Interest Expense,"(1,318.0)","(1,481.0)","(2,177.0)","(2,021.0)","(1,668.0)","(1,668.0)"
Net Interest Expenses,"(1,318.0)","(1,481.0)","(2,177.0)","(2,021.0)","(1,668.0)","(1,668.0)"
Currency Exchange Gains (Loss),,,10.0,8.0,30.0,30.0
Other Non Operating Income (Expenses),30.0,74.0,56.0,66.0,30.0,30.0
"EBT, Excl. Unusual Items",1115.0,816.0,1185.0,1763.0,2137.0,2137.0
"EBT, Incl. Unusual Items",1020.0,540.0,"(1,563.0)","(4,766.0)",(782.0),(782.0)
Income Tax Expense,394.0,(849.0),170.0,503.0,450.0,450.0
Earnings From Continuing Operations,626.0,1389.0,"(1,733.0)","(5,269.0)","(1,232.0)","(1,232.0)"
Net Income to Company,626.0,1389.0,"(1,733.0)","(5,269.0)","(1,232.0)","(1,232.0)"
Net Income,626.0,1389.0,"(1,733.0)","(5,269.0)","(1,232.0)","(1,232.0)"
NI to Common Incl Extra Items,626.0,1389.0,"(1,733.0)","(5,269.0)","(1,232.0)","(1,232.0)"
NI to Common Excl. Extra Items,626.0,1389.0,"(1,733.0)","(5,269.0)","(1,232.0)","(1,232.0)"
Revenue Per Share,$32.38,$28.12,$21.18,$20.03,$19.19,$19.19
Basic EPS,$1.16,$2.21,($1.63),($4.92),($1.14),($1.14)
Basic EPS - Continuing Ops,$1.16,$2.21,($1.63),($4.92),($1.14),($1.14)
Basic Weighted Average Shares Outst.,539.5,627.8,1065.9,1071.4,1079.1,1079.1
Diluted EPS,$1.16,$2.21,($1.63),($4.92),($1.14),($1.14)
Diluted EPS - Continuing Ops,$1.16,$2.21,($1.63),($4.92),($1.14),($1.14)
Diluted Weighted Average Shares Outst.,540.7,628.7,1065.9,1071.4,1079.1,1079.1
Normalized Basic EPS,$1.29,$0.81,$0.69,$1.03,$1.24,$1.24
Normalized Diluted EPS,$1.29,$0.81,$0.69,$1.03,$1.24,$1.24
Dividend Per Share,$2.16,$2.16,$2.16,$1.00,$1.00,$1.00
Payout Ratio,186.42%,104.61%,NM,NM,NM,NM
EBITDA,6319.0,6115.0,8416.0,8539.0,8455.0,8455.0
EBITA,3628.0,3449.0,5077.0,5450.0,5492.0,5492.0
EBIT,2403.0,2223.0,3296.0,3710.0,3745.0,3745.0
EBITDAR,6789.0,7202.0,9270.0,9192.0,9159.0,9159.0
Effective Tax Rate,38.6%,NM,NM,NM,NM,NM
Normalized Net Income,696.9,510.0,740.6,1101.9,1335.6,1335.6
Interest Capitalized,54.0,78.0,53.0,72.0,75.0,75.0
Interest on Long-Term Debt,1372.0,1559.0,2230.0,2093.0,1743.0,1743.0
