Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Rental Revenue,1648.8,1445.9,1380.4,1588.4,1443.4,1443.4
Other Revenue,2534.4,2797.0,3264.3,3469.1,3093.5,3093.5
Total Revenues,4281.2,4316.6,4700.5,5121.3,4606.0,4606.0
Property Expenses,1919.9,2083.9,2433.0,2690.0,2528.0,2528.0
Selling General & Admin Exp.,155.2,122.0,126.4,126.5,128.4,128.4
Depreciation & Amortization,901.2,921.7,950.5,1027.1,1038.4,1038.4
Total Operating Expenses,2986.6,3190.6,3509.9,3862.4,3789.3,3789.3
Operating Income,1294.6,1126.0,1190.6,1259.0,816.7,816.7
Total Interest Expense,(521.3),(484.6),(526.6),(555.6),(514.4),(514.4)
Net Interest Expenses,(521.3),(484.6),(526.6),(555.6),(514.4),(514.4)
Other Non Operating Income,(9.6),(161.8),(108.9),(48.2),(81.4),(81.4)
"EBT, Excl. Unusual Items",753.3,396.5,554.5,697.6,212.8,212.8
Gain (Loss) on Sale of Assets,364.0,344.3,415.6,748.0,1088.5,1088.5
Asset Writedown,(37.2),(124.5),(115.6),(28.1),(135.6),(135.6)
Other Unusual Items,(17.2),(37.2),(16.1),(84.2),(116.8),(116.8)
"EBT, Incl. Unusual Items",1062.9,560.7,838.4,1333.4,1048.8,1048.8
Income Tax Expense,(19.1),20.1,8.7,3.0,10.0,10.0
Earnings From Continuing Operations,1082.1,540.6,829.8,1330.4,1038.9,1038.9
Net Income to Company,1082.1,540.6,829.8,1330.4,1038.9,1038.9
Minority Interest,(4.3),(17.8),(24.8),(98.0),(60.0),(60.0)
Net Income,1077.8,522.8,805.0,1232.4,978.8,978.8
Pref. Dividends and Other Adj.,65.4,59.2,46.7,,,
NI to Common Incl Extra Items,1012.4,463.6,758.3,1232.4,978.8,978.8
NI to Common Excl. Extra Items,1012.4,463.6,758.3,1232.4,978.8,978.8
Revenue Per Share,$11.95,$11.75,$12.58,$12.74,$11.09,$11.09
Basic EPS,$2.83,$1.26,$2.03,$3.07,$2.36,$2.36
Basic EPS - Continuing Ops,$2.83,$1.26,$2.03,$3.07,$2.36,$2.36
Basic Weighted Average Shares Outst.,358.3,367.2,373.6,401.8,415.5,415.5
Diluted EPS,$2.81,$1.26,$2.02,$3.05,$2.33,$2.33
Diluted EPS - Continuing Ops,$2.81,$1.26,$2.02,$3.05,$2.33,$2.33
Diluted Weighted Average Shares Outst.,360.2,369.0,375.3,403.8,417.4,417.4
Normalized Basic EPS,$1.30,$0.63,$0.86,$0.84,$0.18,$0.18
Normalized Diluted EPS,$1.30,$0.62,$0.86,$0.84,$0.17,$0.17
Dividend Per Share,$3.45,$3.48,$3.48,$3.48,$2.44,$2.44
Payout Ratio,120.52%,253.57%,167.57%,113.65%,114.34%,114.34%
FFO,1582.9,1165.6,1392.2,1577.1,1102.6,1102.6
FFO Payout Ratio %,77.93%,,,88.82%,101.51%,101.51%
AFFO,1582.9,1165.6,1392.2,1577.1,1102.6,1102.6
Funds Available for Distribution,1582.9,1165.6,1392.2,1577.1,1102.6,1102.6
FFO Per Share (Basic),$4.42,,,,,
FFO Shares (Basic),358.3,,,,,
FFO Per Share (Diluted),$4.39,$3.16,$3.71,$3.91,$2.64,$2.64
FFO Shares (Diluted),360.2,369.0,375.3,403.8,417.4,417.4
Adjusted FFO Per Share (Basic),$4.42,,,,,
Adjusted FFO Per Share (Diluted),$4.39,$3.16,$3.71,$3.91,$2.64,$2.64
EBITDA,2205.0,2064.6,2160.7,2302.2,1866.4,1866.4
EBITA,1427.0,1271.5,1315.8,1393.3,935.8,935.8
EBIT,1294.6,1126.0,1190.6,1259.0,816.7,816.7
EBITDAR,,,,2324.8,1890.5,1890.5
Effective Tax Rate,NM,3.6%,1.0%,0.2%,1.0%,1.0%
Normalized Net Income,466.6,230.0,321.8,338.0,73.0,73.0
Interest Capitalized,16.9,13.5,7.9,15.3,17.5,17.5
Interest on Long-Term Debt,,,,20.0,23.9,23.9
Foreign Sales,827.7,852.1,922.5,915.8,885.8,885.8
