Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,13609.0,14485.0,14914.0,15455.0,15218.0,15601.0
Total Revenues,13609.0,14485.0,14914.0,15455.0,15218.0,15601.0
Cost Of Revenues,8486.0,9021.0,9249.0,9480.0,9341.0,9526.0
Gross Profit,5123.0,5464.0,5665.0,5975.0,5877.0,6075.0
Selling General & Admin Expenses,1410.0,1468.0,1453.0,1631.0,1578.0,1611.0
Depreciation & Amortization,1301.0,1376.0,1477.0,1574.0,1671.0,1741.0
Total Operating Expenses,2711.0,2844.0,2930.0,3205.0,3249.0,3352.0
Operating Income,2412.0,2620.0,2735.0,2770.0,2628.0,2723.0
Interest Expense,(385.0),(368.0),(374.0),(411.0),(425.0),(410.0)
Interest And Investment Income,9.0,5.0,,,,
Net Interest Expenses,(376.0),(363.0),(374.0),(411.0),(425.0),(410.0)
Currency Exchange Gains (Loss),(20.0),,,,,
Other Non Operating Income (Expenses),12.0,3.0,2.0,2.0,5.0,6.0
"EBT, Excl. Unusual Items",1984.0,2192.0,2322.0,2306.0,2140.0,2268.0
"EBT, Incl. Unusual Items",1822.0,2191.0,2376.0,2105.0,1893.0,2003.0
Income Tax Expense,642.0,242.0,453.0,434.0,397.0,447.0
Earnings From Continuing Operations,1180.0,1949.0,1923.0,1671.0,1496.0,1556.0
Net Income to Company,1180.0,1949.0,1923.0,1671.0,1496.0,1556.0
Minority Interest,2.0,,2.0,(1.0),,
Net Income,1182.0,1949.0,1925.0,1670.0,1496.0,1556.0
NI to Common Incl Extra Items,1182.0,1949.0,1925.0,1670.0,1496.0,1556.0
NI to Common Excl. Extra Items,1182.0,1949.0,1925.0,1670.0,1496.0,1556.0
Revenue Per Share,$30.69,$33.01,$34.76,$36.40,$35.98,$36.91
Basic EPS,$2.67,$4.44,$4.49,$3.93,$3.54,$3.68
Basic EPS - Continuing Ops,$2.67,$4.44,$4.49,$3.93,$3.54,$3.68
Basic Weighted Average Shares Outst.,443.5,438.8,429.1,424.6,423.0,422.7
Diluted EPS,$2.65,$4.41,$4.45,$3.91,$3.52,$3.66
Diluted EPS - Continuing Ops,$2.65,$4.41,$4.45,$3.91,$3.52,$3.66
Diluted Weighted Average Shares Outst.,446.5,441.9,432.2,427.5,425.1,424.6
Normalized Basic EPS,$2.80,$3.12,$3.39,$3.39,$3.16,$3.35
Normalized Diluted EPS,$2.78,$3.10,$3.36,$3.37,$3.15,$3.34
Dividend Per Share,$1.64,$1.70,$1.86,$2.05,$2.18,$2.21
Payout Ratio,61.42%,38.48%,41.66%,52.46%,61.97%,60.28%
EBITDA,3713.0,3996.0,4212.0,4344.0,4299.0,4464.0
EBITA,2512.0,2716.0,2836.0,2876.0,2735.0,2830.0
EBIT,2412.0,2620.0,2735.0,2770.0,2628.0,2723.0
EBITDAR,3838.0,4130.0,4341.0,4476.0,4439.0,
Effective Tax Rate,35.2%,11.0%,19.1%,20.6%,21.0%,22.3%
Normalized Net Income,1242.0,1370.0,1453.3,1440.3,1337.5,1417.5
Interest Capitalized,9.0,15.0,16.0,21.0,16.0,
Interest on Long-Term Debt,394.0,383.0,400.0,485.0,495.0,
Foreign Sales,694.0,717.0,747.0,754.0,713.0,
