Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Rental Revenue,2039.7,2154.5,2281.0,2319.7,2297.4,2297.4
Other Revenue,6.8,30.6,4.6,2.9,1.3,1.3
Total Revenues,2052.1,2189.3,2289.2,2327.5,2302.5,2302.5
Property Expenses,683.9,722.7,765.4,768.2,823.2,823.2
Selling General & Admin Exp.,45.8,53.7,61.4,67.2,57.8,57.8
Depreciation & Amortization,531.4,584.2,631.2,661.6,707.3,707.3
Total Operating Expenses,1261.1,1360.5,1458.0,1497.0,1588.3,1588.3
Operating Income,791.0,828.8,831.1,830.5,714.2,714.2
Total Interest Expense,(187.5),(199.7),(221.0),(203.6),(214.2),(214.2)
Net Interest Expenses,(187.5),(199.7),(221.0),(203.6),(214.2),(214.2)
"EBT, Excl. Unusual Items",603.5,629.1,610.1,626.9,500.1,500.1
Gain (Loss) on Sale of Assets,384.8,241.7,375.3,166.5,340.9,340.9
Asset Writedown,(14.7),(11.7),(5.2),(4.9),(12.3),(12.3)
Other Unusual Items,(9.8),(45.0),(17.5),(0.6),(9.3),(9.3)
"EBT, Incl. Unusual Items",1034.0,876.8,974.0,799.1,824.5,824.5
Income Tax Expense,0.3,0.1,(0.2),13.0,(3.2),(3.2)
Earnings From Continuing Operations,1033.7,876.7,974.2,786.1,827.7,827.7
Net Income to Company,1033.7,876.7,974.2,786.1,827.7,827.7
Minority Interest,0.3,0.3,0.4,(0.1),(0.1),(0.1)
Net Income,1034.0,876.9,974.5,786.0,827.6,827.6
Pref. Dividends and Other Adj.,2.6,2.5,2.8,2.1,2.0,2.0
NI to Common Incl Extra Items,1031.4,874.5,971.7,783.9,825.7,825.7
NI to Common Excl. Extra Items,1031.4,874.5,971.7,783.9,825.7,825.7
Revenue Per Share,$14.99,$15.92,$16.61,$16.74,$16.44,$16.44
Basic EPS,$7.53,$6.36,$7.05,$5.64,$5.89,$5.89
Basic EPS - Continuing Ops,$7.53,$6.36,$7.05,$5.64,$5.89,$5.89
Basic Weighted Average Shares Outst.,136.9,137.5,137.8,139.1,140.1,140.1
Diluted EPS,$7.52,$6.35,$7.05,$5.63,$5.89,$5.89
Diluted EPS - Continuing Ops,$7.52,$6.35,$7.05,$5.63,$5.89,$5.89
Diluted Weighted Average Shares Outst.,137.5,138.1,138.3,139.6,140.4,140.4
Normalized Basic EPS,$2.76,$2.86,$2.77,$2.82,$2.23,$2.23
Normalized Diluted EPS,$2.75,$2.85,$2.76,$2.81,$2.22,$2.22
Dividend Per Share,$5.40,$5.68,$5.88,$6.08,$6.36,$6.36
Payout Ratio,70.29%,88.11%,82.63%,106.83%,106.72%,106.72%
FFO,1135.8,1167.2,,1280.7,1186.4,1186.4
FFO Payout Ratio %,63.99%,66.20%,,65.56%,74.44%,74.44%
AFFO,1135.8,1167.2,,1280.7,1186.4,1186.4
Funds Available for Distribution,1135.8,1167.2,,1280.7,1186.4,1186.4
FFO Per Share (Diluted),$8.26,$8.45,,$9.18,$8.45,$8.45
FFO Shares (Diluted),137.5,138.1,,139.6,140.4,140.4
Adjusted FFO Per Share (Diluted),$8.26,$8.45,,$9.18,$8.45,$8.45
EBITDA,1322.4,1412.9,1462.3,1492.1,1421.6,1421.6
EBITA,791.0,828.8,831.1,830.5,714.2,714.2
EBIT,791.0,828.8,831.1,830.5,714.2,714.2
EBITDAR,1345.8,1436.3,1484.1,1506.4,1437.6,1437.6
Effective Tax Rate,0.0%,0.0%,NM,1.6%,NM,NM
Normalized Net Income,377.5,393.4,381.7,391.7,312.5,312.5
Interest Capitalized,78.9,64.4,60.3,62.8,44.2,44.2
