Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,1079.9,1473.4,1966.5,2406.8,2471.9,2471.9
Total Revenues,1079.9,1473.4,1966.5,2406.8,2471.9,2471.9
Cost Of Revenues,264.6,356.5,518.6,662.9,708.7,708.7
Gross Profit,815.3,1116.9,1447.9,1743.9,1763.2,1763.2
Selling General & Admin Expenses,490.7,665.8,852.4,1072.1,1200.8,1200.8
R&D Expenses,75.7,97.6,128.9,157.4,175.3,175.3
Total Operating Expenses,566.4,763.3,981.3,1229.4,1376.1,1376.1
Operating Income,248.9,353.6,466.6,514.5,387.2,387.2
Interest And Investment Income,4.2,6.9,8.6,12.5,3.1,3.1
Net Interest Expenses,4.2,6.9,8.6,12.5,3.1,3.1
Currency Exchange Gains (Loss),(8.0),9.0,(5.6),(2.0),6.8,6.8
Other Non Operating Income (Expenses),(2.6),(4.8),(2.9),(2.1),(2.1),(2.1)
"EBT, Excl. Unusual Items",240.9,361.6,458.0,515.3,395.0,395.0
"EBT, Incl. Unusual Items",240.9,361.6,458.0,555.1,378.9,378.9
Income Tax Expense,51.2,130.2,57.7,112.3,"(1,396.9)","(1,396.9)"
Earnings From Continuing Operations,189.7,231.4,400.2,442.8,1775.9,1775.9
Net Income to Company,189.7,231.4,400.2,442.8,1775.9,1775.9
Net Income,189.7,231.4,400.2,442.8,1775.9,1775.9
NI to Common Incl Extra Items,189.7,231.4,400.2,442.8,1775.9,1775.9
NI to Common Excl. Extra Items,189.7,231.4,400.2,442.8,1775.9,1775.9
Revenue Per Share,$13.52,$18.40,$24.56,$30.30,$31.39,$31.39
Basic EPS,$2.38,$2.89,$5.00,$5.57,$22.55,$22.55
Basic EPS - Continuing Ops,$2.38,$2.89,$5.00,$5.57,$22.55,$22.55
Basic Weighted Average Shares Outst.,79.9,80.1,80.1,79.4,78.8,78.8
Diluted EPS,$2.33,$2.83,$4.92,$5.53,$22.41,$22.41
Diluted EPS - Continuing Ops,$2.33,$2.83,$4.92,$5.53,$22.41,$22.41
Diluted Weighted Average Shares Outst.,81.5,81.8,81.4,80.1,79.2,79.2
Normalized Basic EPS,$1.89,$2.82,$3.57,$4.06,$3.13,$3.13
Normalized Diluted EPS,$1.85,$2.76,$3.52,$4.02,$3.12,$3.12
EBITDA,276.1,397.6,521.3,593.5,480.7,480.7
EBITA,252.1,359.8,472.6,520.4,400.6,400.6
EBIT,248.9,353.6,466.6,514.5,387.2,387.2
EBITDAR,286.0,,,618.2,510.0,510.0
Effective Tax Rate,21.3%,36.0%,12.6%,20.2%,NM,NM
Normalized Net Income,150.6,226.0,286.2,322.1,246.9,246.9
R&D Expense From Footnotes,75.7,97.6,128.9,157.4,175.3,175.3
Foreign Sales,387.6,637.2,942.9,1244.8,1372.4,1372.4
