Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,36571.0,39535.0,42450.0,44340.0,67707.0,67707.0
Other Revenues,919.0,1069.0,860.0,658.0,690.0,690.0
Total Revenues,37490.0,40604.0,43310.0,44998.0,68397.0,68397.0
Cost Of Revenues,16550.0,17708.0,18354.0,18521.0,27614.0,27614.0
Gross Profit,20940.0,22896.0,24956.0,26477.0,40783.0,40783.0
Selling General & Admin Expenses,11378.0,12259.0,12965.0,13519.0,17212.0,17212.0
Depreciation & Amortization,6142.0,5984.0,6486.0,6616.0,14151.0,14151.0
Total Operating Expenses,17520.0,18243.0,19451.0,20135.0,31363.0,31363.0
Operating Income,3420.0,4653.0,5505.0,6342.0,9420.0,9420.0
Interest Expense,"(1,730.0)","(1,671.0)","(1,357.0)","(1,135.0)","(2,730.0)","(2,730.0)"
Interest And Investment Income,13.0,17.0,19.0,24.0,29.0,29.0
Net Interest Expenses,"(1,717.0)","(1,654.0)","(1,338.0)","(1,111.0)","(2,701.0)","(2,701.0)"
Other Non Operating Income (Expenses),(6.0),(73.0),68.0,11.0,(27.0),(27.0)
"EBT, Excl. Unusual Items",1697.0,2926.0,4235.0,5242.0,6692.0,6692.0
"EBT, Incl. Unusual Items",2327.0,3161.0,3917.0,4603.0,3530.0,3530.0
Income Tax Expense,867.0,"(1,375.0)",1029.0,1135.0,786.0,786.0
Earnings From Continuing Operations,1460.0,4536.0,2888.0,3468.0,2744.0,2744.0
Earnings Of Discontinued Operations,,,,,320.0,320.0
Net Income to Company,1460.0,4536.0,2888.0,3468.0,3064.0,3064.0
Net Income,1460.0,4536.0,2888.0,3468.0,3064.0,3064.0
Preferred Dividend and Other Adjustments,55.0,55.0,,,,
NI to Common Incl Extra Items,1405.0,4481.0,2888.0,3468.0,3064.0,3064.0
NI to Common Excl. Extra Items,1405.0,4481.0,2888.0,3468.0,2744.0,2744.0
Revenue Per Share,$45.58,$48.81,$50.97,$52.68,$59.78,$59.78
Basic EPS,$1.71,$5.39,$3.40,$4.06,$2.68,$2.68
Basic EPS - Continuing Ops,$1.71,$5.39,$3.40,$4.06,$2.40,$2.40
Basic Weighted Average Shares Outst.,822.5,831.9,849.7,854.1,1144.2,1144.2
Diluted EPS,$1.69,$5.20,$3.36,$4.02,$2.65,$2.65
Diluted EPS - Continuing Ops,$1.69,$5.20,$3.36,$4.02,$2.37,$2.37
Diluted Weighted Average Shares Outst.,833.1,871.8,858.3,863.4,1154.7,1154.7
Normalized Basic EPS,$1.29,$2.20,$3.11,$3.84,$3.66,$3.66
Normalized Diluted EPS,$1.27,$2.10,$3.08,$3.79,$3.62,$3.62
Payout Ratio,3.77%,1.21%,,,,
EBITDA,9562.0,10637.0,11991.0,12958.0,23571.0,23571.0
EBITA,3640.0,4816.0,5629.0,6424.0,10620.0,10620.0
EBIT,3420.0,4653.0,5505.0,6342.0,9420.0,9420.0
EBITDAR,12483.0,10713.0,12017.0,15759.0,28337.0,28337.0
Effective Tax Rate,37.3%,NM,26.3%,24.7%,22.3%,22.3%
Normalized Net Income,1060.6,1828.8,2646.9,3276.3,4182.5,4182.5
Interest Capitalized,142.0,136.0,362.0,473.0,440.0,440.0
Interest on Long-Term Debt,454.0,696.0,884.0,963.0,768.0,768.0
R&D Expense From Footnotes,,,,,200.0,200.0
