Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,2991.5,3358.1,4043.7,4109.1,4015.1,4154.3
Total Revenues,2991.5,3358.1,4043.7,4109.1,4015.1,4154.3
Cost Of Revenues,2084.9,2304.7,2700.2,2714.8,2556.8,2608.4
Gross Profit,906.6,1053.4,1343.5,1394.3,1458.3,1545.9
Selling General & Admin Expenses,124.5,149.5,163.3,176.5,152.6,153.3
Depreciation & Amortization,189.9,205.8,230.4,253.7,261.3,259.8
Other Operating Expense/(Income),106.3,121.8,132.8,145.4,137.5,139.5
Total Operating Expenses,422.8,477.5,526.5,575.6,551.4,552.5
Operating Income,483.8,575.9,817.1,818.7,906.9,993.4
Interest Expense,(4.3),(2.2),(0.2),(0.4),(2.8),(3.2)
Interest And Investment Income,0.1,0.7,3.1,6.8,1.8,0.9
Net Interest Expenses,(4.3),(1.4),2.9,6.4,(1.0),(2.3)
Other Non Operating Income (Expenses),(2.0),1.4,(4.5),(1.1),(4.6),(1.1)
"EBT, Excl. Unusual Items",477.6,575.8,815.5,823.9,901.4,990.0
"EBT, Incl. Unusual Items",477.6,575.8,815.5,823.9,901.4,990.0
Income Tax Expense,181.8,112.1,209.8,208.4,228.7,251.1
Earnings From Continuing Operations,295.8,463.8,605.7,615.5,672.7,738.9
Net Income to Company,295.8,463.8,605.7,615.5,672.7,738.9
Net Income,295.8,463.8,605.7,615.5,672.7,738.9
NI to Common Incl Extra Items,295.8,463.8,605.7,615.5,672.7,738.9
NI to Common Excl. Extra Items,295.8,463.8,605.7,615.5,672.7,738.9
Revenue Per Share,$24.00,$27.20,$32.91,$34.12,$34.10,$35.48
Basic EPS,$2.37,$3.76,$4.93,$5.11,$5.71,$6.31
Basic EPS - Continuing Ops,$2.37,$3.76,$4.93,$5.11,$5.71,$6.31
Basic Weighted Average Shares Outst.,124.7,123.5,122.9,120.4,117.7,117.1
Diluted EPS,$2.37,$3.75,$4.92,$5.10,$5.68,$6.27
Diluted EPS - Continuing Ops,$2.37,$3.75,$4.92,$5.10,$5.68,$6.27
Diluted Weighted Average Shares Outst.,124.7,123.6,123.0,120.6,118.5,117.9
Normalized Basic EPS,$2.39,$2.92,$4.15,$4.28,$4.78,$5.28
Normalized Diluted EPS,$2.39,$2.91,$4.14,$4.27,$4.75,$5.25
Dividend Per Share,,$0.27,$0.35,$0.45,$0.60,$0.65
Payout Ratio,,7.10%,7.03%,8.86%,10.56%,
EBITDA,673.7,781.6,1047.4,1072.4,1168.1,1254.5
EBITA,483.8,575.9,817.1,818.7,906.9,993.4
EBIT,483.8,575.9,817.1,818.7,906.9,993.4
EBITDAR,687.5,795.7,1060.0,1087.1,1184.1,
Effective Tax Rate,38.1%,19.5%,25.7%,25.3%,25.4%,25.4%
Normalized Net Income,298.5,359.9,509.7,515.0,563.4,618.7
Interest Capitalized,2.3,3.3,3.2,3.1,2.5,
Interest on Long-Term Debt,4.3,2.2,0.2,0.4,2.8,
