Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,19337.0,19494.0,19627.0,19796.0,20841.0,20841.0
Total Revenues,19337.0,19494.0,19627.0,19796.0,20841.0,20841.0
Cost Of Revenues,7736.0,7491.0,7451.0,7083.0,7353.0,7353.0
Gross Profit,11601.0,12003.0,12176.0,12713.0,13488.0,13488.0
Selling General & Admin Expenses,2302.0,2042.0,2342.0,1903.0,1888.0,1888.0
Total Operating Expenses,2302.0,2042.0,2342.0,1903.0,1888.0,1888.0
Operating Income,9299.0,9961.0,9834.0,10810.0,11600.0,11600.0
Interest Expense,(743.0),(728.0),(679.0),"(1,258.0)","(1,259.0)","(1,259.0)"
Interest And Investment Income,13.0,31.0,32.0,42.0,14.0,14.0
Net Interest Expenses,(730.0),(697.0),(647.0),"(1,216.0)","(1,245.0)","(1,245.0)"
Currency Exchange Gains (Loss),,,,36.0,40.0,40.0
"EBT, Excl. Unusual Items",9364.0,9796.0,10077.0,11355.0,10284.0,10284.0
"EBT, Incl. Unusual Items",21852.0,9828.0,9341.0,766.0,6890.0,6890.0
Income Tax Expense,7608.0,(399.0),2374.0,2064.0,2436.0,2436.0
Earnings From Continuing Operations,14244.0,10227.0,6967.0,"(1,298.0)",4454.0,4454.0
Net Income to Company,14244.0,10227.0,6967.0,"(1,298.0)",4454.0,4454.0
Minority Interest,(5.0),(5.0),(4.0),5.0,13.0,13.0
Net Income,14239.0,10222.0,6963.0,"(1,293.0)",4467.0,4467.0
Preferred Dividend and Other Adjustments,24.0,14.0,8.0,7.0,8.0,8.0
NI to Common Incl Extra Items,14215.0,10208.0,6955.0,"(1,300.0)",4459.0,4459.0
NI to Common Excl. Extra Items,14215.0,10208.0,6955.0,"(1,300.0)",4459.0,4459.0
Revenue Per Share,$9.91,$10.15,$10.40,$10.59,$11.22,$11.22
Basic EPS,$7.28,$5.31,$3.69,($0.70),$2.40,$2.40
Basic EPS - Continuing Ops,$7.28,$5.31,$3.69,($0.70),$2.40,$2.40
Basic Weighted Average Shares Outst.,1952.0,1921.0,1887.0,1869.0,1858.0,1858.0
Diluted EPS,$7.28,$5.31,$3.68,($0.70),$2.40,$2.40
Diluted EPS - Continuing Ops,$7.28,$5.31,$3.68,($0.70),$2.40,$2.40
Diluted Weighted Average Shares Outst.,1952.0,1921.0,1888.0,1869.0,1859.0,1859.0
Normalized Basic EPS,$3.00,$3.18,$3.34,$3.80,$3.47,$3.47
Normalized Diluted EPS,$3.00,$3.18,$3.33,$3.80,$3.46,$3.46
Dividend Per Share,$2.35,$2.54,$3.00,$3.28,$3.40,$3.40
Payout Ratio,31.69%,47.03%,77.77%,NM,140.81%,140.81%
EBITDA,9503.0,10170.0,10061.0,11036.0,11857.0,11857.0
EBITA,9320.0,9982.0,9872.0,10854.0,11672.0,11672.0
EBIT,9299.0,9961.0,9834.0,10810.0,11600.0,11600.0
EBITDAR,9556.0,,,,,
Effective Tax Rate,34.8%,NM,25.4%,269.5%,35.4%,35.4%
Normalized Net Income,5847.5,6117.5,6294.1,7101.9,6440.5,6440.5
Interest on Long-Term Debt,768.0,,697.0,1322.0,1223.0,1223.0
R&D Expense From Footnotes,203.0,241.0,252.0,168.0,131.0,131.0
