Income Statement,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,12323.0,12915.0,13118.0,12756.0,13198.0
Total Revenues,12323.0,12915.0,13118.0,12756.0,13198.0
Cost Of Revenues,8621.0,9189.0,9292.0,8977.0,9297.0
Gross Profit,3702.0,3726.0,3826.0,3779.0,3901.0
Selling General & Admin Expenses,1597.0,1645.0,1699.0,1769.0,1791.0
R&D Expenses,175.0,181.0,163.0,152.0,149.0
Other Operating Expense/(Income),(37.0),(25.0),11.0,(7.0),(79.0)
Total Operating Expenses,1735.0,1801.0,1873.0,1914.0,1861.0
Operating Income,1967.0,1925.0,1953.0,1865.0,2040.0
Interest Expense,(40.0),,,(129.0),(156.0)
Interest And Investment Income,61.0,14.0,14.0,7.0,7.0
Net Interest Expenses,21.0,14.0,14.0,(122.0),(149.0)
Currency Exchange Gains (Loss),,,(9.0),(4.0),(4.0)
"EBT, Excl. Unusual Items",1988.0,1939.0,1958.0,1739.0,1887.0
"EBT, Incl. Unusual Items",1957.0,1893.0,1861.0,1511.0,1659.0
Income Tax Expense,1148.0,683.0,594.0,455.0,453.0
Earnings From Continuing Operations,809.0,1210.0,1267.0,1056.0,1206.0
Net Income to Company,809.0,1210.0,1267.0,1056.0,1206.0
Minority Interest,(173.0),(161.0),(151.0),(150.0),(157.0)
Net Income,636.0,1049.0,1116.0,906.0,1049.0
NI to Common Incl Extra Items,636.0,1049.0,1116.0,906.0,1049.0
NI to Common Excl. Extra Items,636.0,1049.0,1116.0,906.0,1049.0
Revenue Per Share,,$29.82,$30.29,$29.45,$30.49
Basic EPS,,$2.42,$2.58,$2.09,$2.42
Basic EPS - Continuing Ops,,$2.42,$2.58,$2.09,$2.42
Basic Weighted Average Shares Outst.,,433.1,433.1,433.2,432.8
Diluted EPS,,$2.42,$2.58,$2.08,$2.41
Diluted EPS - Continuing Ops,,$2.42,$2.58,$2.08,$2.41
Diluted Weighted Average Shares Outst.,,433.1,433.1,434.6,434.8
Normalized Basic EPS,,$2.43,$2.48,$2.16,$2.36
Normalized Diluted EPS,,$2.43,$2.48,$2.16,$2.35
Dividend Per Share,,,,$0.60,
Payout Ratio,,,,28.70%,33.08%
EBITDA,2144.0,2115.0,2133.0,2056.0,2239.0
EBITA,2069.0,2029.0,2048.0,1956.0,2131.0
EBIT,1967.0,1925.0,1953.0,1865.0,2040.0
EBITDAR,2300.0,2276.0,2324.0,2242.0,
Effective Tax Rate,58.7%,36.1%,31.9%,30.1%,27.3%
Normalized Net Income,1069.5,1050.9,1072.8,936.9,1022.4
R&D Expense From Footnotes,175.0,181.0,163.0,152.0,149.0
Foreign Sales,9064.0,9486.0,9524.0,9294.0,
