Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Premiums and Annuity Revenues,36870.0,37394.0,41781.0,40180.0,37169.0,37169.0
Total Interest And Dividend Income,15531.0,16435.0,16176.0,17585.0,17410.0,17410.0
Asset Management Fee,3752.0,4127.0,4100.0,4239.0,4391.0,4391.0
Gain (Loss) on Sale of Investments,2194.0,410.0,820.0,484.0,"(3,682.0)","(3,682.0)"
Other Revenues,597.0,1436.0,115.0,2319.0,1803.0,1803.0
Total Revenues,58944.0,59802.0,62992.0,64807.0,57091.0,57091.0
Policy Benefits,39418.0,39707.0,43936.0,43974.0,41222.0,41222.0
Policy Acquisition / Underwriting Costs,1877.0,1580.0,2273.0,2332.0,2221.0,2221.0
Selling General & Admin Expenses,10464.0,11911.0,11948.0,13389.0,13906.0,13906.0
Total Operating Expenses,51759.0,53198.0,58157.0,59695.0,57349.0,57349.0
Operating Income,7185.0,6604.0,4835.0,5112.0,(258.0),(258.0)
"Interest Expense, Total","(1,324.0)",,,,,
Currency Exchange Gains,(154.0),(135.0),,,(58.0),(58.0)
"EBT, Excl. Unusual Items",5756.0,6518.0,4911.0,5212.0,(220.0),(220.0)
Restructuring Charges,(2.0),(4.0),(1.0),(27.0),(7.0),(7.0)
"EBT, Incl. Unusual Items",5754.0,6536.0,4910.0,5185.0,(227.0),(227.0)
Income Tax Expense,1335.0,"(1,438.0)",822.0,947.0,(81.0),(81.0)
Earnings From Continuing Operations,4419.0,7974.0,4088.0,4238.0,(146.0),(146.0)
Net Income to Company,4419.0,7974.0,4088.0,4238.0,(146.0),(146.0)
Minority Interest,(51.0),(111.0),(14.0),(52.0),(228.0),(228.0)
Net Income,4368.0,7863.0,4074.0,4186.0,(374.0),(374.0)
Pref. Dividends and Other Adj.,50.0,95.0,48.0,46.0,21.0,21.0
NI to Common Incl Extra Items,4318.0,7768.0,4026.0,4140.0,(395.0),(395.0)
NI to Common Excl. Extra Items,4318.0,7768.0,4026.0,4140.0,(395.0),(395.0)
Revenue Per Share,$134.51,$140.05,$150.84,$160.10,$144.24,$144.24
Basic EPS,$9.85,$18.19,$9.64,$10.23,($1.00),($1.00)
Basic EPS - Continuing Ops,$9.85,$18.19,$9.64,$10.23,($1.00),($1.00)
Basic Weighted Average Shares Outst.,438.2,427.0,417.6,404.8,395.8,395.8
Diluted EPS,$9.71,$17.86,$9.50,$10.11,($1.00),($1.00)
Diluted EPS - Continuing Ops,$9.71,$17.86,$9.50,$10.11,($1.00),($1.00)
Diluted Weighted Average Shares Outst.,446.6,436.0,426.2,410.9,395.8,395.8
Normalized Basic EPS,$8.09,$9.28,$7.32,$7.92,($0.92),($0.92)
Normalized Diluted EPS,$7.94,$9.09,$7.17,$7.80,($0.92),($0.92)
Dividend Per Share,$2.80,$3.00,$3.60,$4.00,$4.40,$4.40
Payout Ratio,29.76%,16.48%,37.33%,39.20%,NM,NM
EBITDA,7503.0,6826.0,4996.0,5572.0,199.0,199.0
EBITA,7301.0,6655.0,4896.0,5177.0,(156.0),(156.0)
EBIT,7185.0,6604.0,4835.0,5112.0,(258.0),(258.0)
EBITDAR,7755.0,7084.0,,5811.0,459.0,459.0
Effective Tax Rate,23.2%,NM,16.7%,18.3%,NM,NM
Normalized Net Income,3546.5,3962.8,3055.4,3205.5,(365.5),(365.5)
Foreign Sales,22700.0,23116.0,22389.0,23939.0,22112.0,22112.0
