Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,2068.2,2160.2,2289.4,2311.7,2545.6,2545.6
Total Revenues,2068.2,2160.2,2289.4,2311.7,2545.6,2545.6
Cost Of Revenues,927.6,970.4,1062.2,1050.0,1109.7,1109.7
Gross Profit,1140.5,1189.8,1227.3,1261.7,1435.9,1435.9
Selling General & Admin Expenses,785.8,802.8,834.8,811.7,799.4,799.4
R&D Expenses,205.7,234.7,199.2,196.6,227.8,227.8
Total Operating Expenses,991.5,1037.4,1034.0,1008.3,1027.2,1027.2
Operating Income,149.0,152.4,193.3,253.4,408.8,408.8
Interest Expense,(21.9),(23.0),(24.0),(23.4),(21.9),(21.9)
Interest And Investment Income,14.7,19.1,26.6,30.5,18.2,18.2
Net Interest Expenses,(7.2),(3.9),2.6,7.1,(3.7),(3.7)
Currency Exchange Gains (Loss),(4.5),(9.1),(2.9),(2.2),(1.8),(1.8)
Other Non Operating Income (Expenses),(0.1),(1.5),(0.0),1.4,(1.5),(1.5)
"EBT, Excl. Unusual Items",137.2,137.8,193.0,259.6,401.8,401.8
"EBT, Incl. Unusual Items",41.6,97.8,512.7,2261.1,4907.6,4907.6
Income Tax Expense,15.6,(24.4),147.0,502.4,1101.4,1101.4
Earnings From Continuing Operations,26.0,122.2,365.6,1758.7,3806.3,3806.3
Net Income to Company,26.0,122.2,365.6,1758.7,3806.3,3806.3
Net Income,26.0,122.2,365.6,1758.7,3806.3,3806.3
NI to Common Incl Extra Items,26.0,122.2,365.6,1758.7,3806.3,3806.3
NI to Common Excl. Extra Items,26.0,122.2,365.6,1758.7,3806.3,3806.3
Revenue Per Share,$70.25,$72.84,$76.73,$77.46,$85.52,$85.52
Basic EPS,$0.88,$4.12,$12.25,$58.93,$127.86,$127.86
Basic EPS - Continuing Ops,$0.88,$4.12,$12.25,$58.93,$127.86,$127.86
Basic Weighted Average Shares Outst.,29.4,29.7,29.8,29.8,29.8,29.8
Diluted EPS,$0.88,$4.07,$12.10,$58.27,$126.20,$126.20
Diluted EPS - Continuing Ops,$0.88,$4.07,$12.10,$58.27,$126.20,$126.20
Diluted Weighted Average Shares Outst.,29.6,30.0,30.2,30.2,30.2,30.2
Normalized Basic EPS,$2.91,$2.90,$4.04,$5.44,$8.44,$8.44
Normalized Diluted EPS,$2.89,$2.87,$3.99,$5.38,$8.33,$8.33
EBITDA,291.9,301.1,331.4,387.6,546.9,546.9
EBITA,184.2,183.2,221.6,276.9,436.3,436.3
EBIT,149.0,152.4,193.3,253.4,408.8,408.8
EBITDAR,336.3,344.7,378.8,436.0,589.3,589.3
Effective Tax Rate,37.4%,NM,28.7%,22.2%,22.4%,22.4%
Normalized Net Income,85.7,86.1,120.7,162.2,251.1,251.1
Interest on Long-Term Debt,,,,0.9,0.8,0.8
R&D Expense From Footnotes,252.1,250.2,199.2,202.7,229.4,229.4
Foreign Sales,1297.6,1360.0,1425.8,1412.6,1540.8,1540.8
