Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Other Revenue,3612.0,4347.6,5102.3,5483.2,5963.1,5963.1
Total Revenues,3612.0,4347.6,5102.3,5483.2,5963.1,5963.1
Property Expenses,1820.9,2193.1,2605.5,2810.2,3074.3,3074.3
Selling General & Admin Exp.,1133.3,1327.6,1460.4,1586.1,1809.3,1809.3
Total Operating Expenses,2954.2,3520.8,4065.9,4396.2,4883.7,4883.7
Operating Income,657.8,826.8,1036.4,1086.9,1079.4,1079.4
Total Interest Expense,(392.2),(478.7),(521.5),(479.7),(406.5),(406.5)
Interest and Investment Income,3.5,13.1,14.5,27.7,8.7,8.7
Net Interest Expenses,(388.7),(465.6),(507.0),(452.0),(397.8),(397.8)
Other Non Operating Income,(68.6),74.4,(93.7),(9.2),134.6,134.6
"EBT, Excl. Unusual Items",274.7,391.2,512.8,741.7,724.0,724.0
Gain (Loss) on Sale of Assets,25.1,,6.0,44.3,1.3,1.3
Asset Writedown,,,,(15.8),(7.3),(7.3)
Other Unusual Items,(12.3),(65.8),(51.4),(52.8),(145.8),(145.8)
"EBT, Incl. Unusual Items",159.9,286.8,433.0,692.6,516.2,516.2
Income Tax Expense,45.5,53.9,67.7,185.4,146.2,146.2
Earnings From Continuing Operations,114.4,233.0,365.4,507.2,370.1,370.1
Earnings Of Discontinued Operations,12.4,,,,,
Net Income to Company,126.8,233.0,365.4,507.2,370.1,370.1
Minority Interest,,,,0.2,(0.3),(0.3)
Net Income,126.8,233.0,365.4,507.5,369.8,369.8
NI to Common Incl Extra Items,126.8,233.0,365.4,507.5,369.8,369.8
NI to Common Excl. Extra Items,114.4,233.0,365.4,507.5,369.8,369.8
Revenue Per Share,$51.51,$56.57,$63.95,$65.17,$67.99,$67.99
Basic EPS,$1.81,$3.03,$4.58,$6.03,$4.22,$4.22
Basic EPS - Continuing Ops,$1.63,$3.03,$4.58,$6.03,$4.22,$4.22
Basic Weighted Average Shares Outst.,70.1,76.9,79.8,84.1,87.7,87.7
Diluted EPS,$1.79,$3.00,$4.56,$5.99,$4.18,$4.18
Diluted EPS - Continuing Ops,$1.62,$3.00,$4.56,$5.99,$4.18,$4.18
Diluted Weighted Average Shares Outst.,70.8,77.5,80.2,84.7,88.4,88.4
Normalized Basic EPS,$2.45,$3.18,$4.02,$5.51,$5.16,$5.16
Normalized Diluted EPS,$2.42,$3.15,$4.00,$5.48,$5.11,$5.11
Dividend Per Share,$7.00,$8.00,$9.12,$9.84,$10.64,$10.64
Payout Ratio,393.90%,266.76%,202.16%,164.78%,256.35%,256.35%
FFO,725.1,992.4,1253.1,1314.6,1300.6,1300.6
FFO Payout Ratio %,68.88%,62.63%,58.94%,63.61%,72.88%,72.88%
AFFO,1078.3,1437.0,1659.1,1931.1,2189.1,2189.1
Funds Available for Distribution,1078.3,1437.0,1659.1,1931.1,2189.1,2189.1
EBITDA,1501.7,1876.6,2270.2,2378.1,2509.1,2509.1
EBITA,787.4,1011.1,1246.1,1289.5,1284.8,1284.8
EBIT,657.8,826.8,1036.4,1086.9,1079.4,1079.4
EBITDAR,1642.3,2034.5,2455.6,2598.8,2740.0,2740.0
Effective Tax Rate,28.4%,18.8%,15.6%,26.8%,28.3%,28.3%
Normalized Net Income,171.7,244.5,320.5,463.8,452.2,452.2
Interest Capitalized,13.3,22.6,19.9,32.2,26.8,26.8
Interest on Long-Term Debt,405.5,503.7,541.4,521.5,465.1,465.1
Foreign Earnings,,,,1169.6,1052.9,1052.9
Foreign Sales,1932.4,2368.4,2771.7,3162.1,3498.5,3498.5
