Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,2538.9,2531.2,4285.3,4609.8,4642.1,4642.1
Total Revenues,2538.9,2531.2,4285.3,4609.8,4642.1,4642.1
Cost Of Revenues,1607.7,1559.2,2335.9,2526.2,2590.1,2590.1
Gross Profit,931.2,972.0,1949.4,2083.6,2052.0,2052.0
Selling General & Admin Expenses,411.7,451.5,703.1,715.1,676.4,676.4
R&D Expenses,134.5,138.4,287.7,298.1,287.9,287.9
Total Operating Expenses,546.2,589.9,990.8,1013.2,964.3,964.3
Operating Income,385.0,382.1,958.6,1070.4,1087.7,1087.7
Interest Expense,(63.5),(80.0),(134.5),(160.4),(151.3),(151.3)
Interest And Investment Income,0.6,0.9,1.4,1.9,0.1,0.1
Net Interest Expenses,(62.9),(79.1),(133.1),(158.5),(151.2),(151.2)
"EBT, Excl. Unusual Items",322.6,303.1,825.6,911.9,936.5,936.5
"EBT, Incl. Unusual Items",180.8,95.8,608.4,655.0,729.8,729.8
Income Tax Expense,50.1,228.9,70.8,111.5,150.9,150.9
Earnings From Continuing Operations,130.7,(133.1),537.6,543.5,578.9,578.9
Earnings Of Discontinued Operations,81.0,671.5,(26.1),(63.3),(28.3),(28.3)
Net Income to Company,211.7,538.4,511.5,480.2,550.6,550.6
Minority Interest,(2.6),(2.6),(9.4),(2.8),0.9,0.9
Net Income,209.1,535.8,502.1,477.4,551.5,551.5
Preferred Dividend and Other Adjustments,0.4,,2.4,1.5,1.4,1.4
NI to Common Incl Extra Items,208.7,535.8,499.7,475.9,550.1,550.1
NI to Common Excl. Extra Items,127.7,(135.7),525.8,539.2,578.4,578.4
Revenue Per Share,$18.96,$18.85,$31.88,$35.25,$35.79,$35.79
Basic EPS,$1.56,$3.99,$3.72,$3.64,$4.24,$4.24
Basic EPS - Continuing Ops,$0.95,($1.01),$3.91,$4.12,$4.46,$4.46
Basic Weighted Average Shares Outst.,133.9,134.3,134.4,130.8,129.7,129.7
Diluted EPS,$1.56,$3.99,$3.69,$3.62,$4.22,$4.22
Diluted EPS - Continuing Ops,$0.95,($1.01),$3.88,$4.10,$4.44,$4.44
Diluted Weighted Average Shares Outst.,134.5,134.3,135.9,132.0,130.6,130.6
Normalized Basic EPS,$1.49,$1.39,$3.77,$4.34,$4.52,$4.52
Normalized Diluted EPS,$1.48,$1.39,$3.73,$4.30,$4.49,$4.49
Dividend Per Share,$0.66,$0.66,$0.90,$1.64,$1.80,$1.80
Payout Ratio,42.37%,16.57%,17.77%,44.05%,41.43%,41.43%
EBITDA,485.6,479.9,1091.4,1220.5,1250.4,1250.4
EBITA,408.6,408.9,1020.8,1133.0,1149.6,1149.6
EBIT,385.0,382.1,958.6,1070.4,1087.7,1087.7
EBITDAR,506.8,506.0,1131.4,1267.0,1294.6,1294.6
Effective Tax Rate,27.7%,238.9%,11.6%,17.0%,20.7%,20.7%
Normalized Net Income,199.0,186.8,506.6,567.1,586.2,586.2
Interest Capitalized,3.2,1.6,4.1,4.7,3.5,3.5
R&D Expense From Footnotes,134.5,138.4,287.7,298.1,287.9,287.9
Foreign Sales,1942.5,,3293.5,3565.7,3700.9,3700.9
