Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,6367.3,7034.2,7724.8,7280.4,8558.9,10945.6
Total Revenues,6367.3,7034.2,7724.8,7280.4,8558.9,10945.6
Cost Of Revenues,4770.5,5306.8,5801.8,5303.6,6336.3,8118.9
Gross Profit,1596.7,1727.4,1922.9,1976.8,2222.6,2826.7
Selling General & Admin Expenses,1365.4,1442.3,1554.0,1584.5,1678.7,2095.9
Total Operating Expenses,1365.4,1442.3,1554.0,1584.5,1678.7,2095.9
Operating Income,231.3,285.1,369.0,392.3,543.9,730.9
Interest Expense,(157.7),(134.5),(111.4),(99.4),(106.3),(86.2)
Net Interest Expenses,(157.7),(134.5),(111.4),(99.4),(106.3),(86.2)
"EBT, Excl. Unusual Items",73.7,150.6,257.6,293.0,437.6,644.7
"EBT, Incl. Unusual Items",21.7,91.9,260.8,282.8,408.2,615.3
Income Tax Expense,(122.7),53.1,55.6,60.9,94.6,137.9
Earnings From Continuing Operations,144.3,38.8,205.2,221.8,313.5,477.4
Net Income to Company,144.3,38.8,205.2,221.8,313.5,477.4
Net Income,144.3,38.8,205.2,221.8,313.5,477.4
NI to Common Incl Extra Items,144.3,38.8,205.2,221.8,313.5,477.4
NI to Common Excl. Extra Items,144.3,38.8,205.2,221.8,313.5,477.4
Revenue Per Share,$57.49,$62.48,$67.41,$62.92,$73.40,$78.64
Basic EPS,$1.30,$0.34,$1.79,$1.92,$2.69,$3.43
Basic EPS - Continuing Ops,$1.30,$0.34,$1.79,$1.92,$2.69,$3.43
Basic Weighted Average Shares Outst.,110.8,112.6,114.6,115.7,116.6,139.2
Diluted EPS,$1.27,$0.34,$1.76,$1.90,$2.66,$3.40
Diluted EPS - Continuing Ops,$1.27,$0.34,$1.76,$1.90,$2.66,$3.40
Diluted Weighted Average Shares Outst.,113.6,115.6,116.6,117.0,117.9,140.7
Normalized Basic EPS,$0.42,$0.84,$1.40,$1.58,$2.35,$2.89
Normalized Diluted EPS,$0.41,$0.81,$1.38,$1.56,$2.32,$2.86
EBITDA,341.1,378.1,466.9,492.3,660.4,952.4
EBITA,253.9,307.0,392.5,408.4,566.0,753.0
EBIT,231.3,285.1,369.0,392.3,543.9,730.9
EBITDAR,409.8,,,592.4,763.8,
Effective Tax Rate,NM,57.8%,21.3%,21.6%,23.2%,22.4%
Normalized Net Income,46.0,94.1,161.0,183.1,273.5,402.9
Interest on Long-Term Debt,,,,10.0,8.1,
