Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,819.3,960.0,1072.3,1168.0,1325.2,1345.1
Other Revenues,,,,,,0.2
Total Revenues,819.3,960.0,1072.3,1168.0,1325.2,1345.3
Cost Of Revenues,296.6,337.0,370.3,388.6,418.7,414.2
Gross Profit,522.8,622.9,702.0,779.4,906.5,931.1
Selling General & Admin Expenses,179.3,198.5,220.4,235.5,251.3,257.4
Depreciation & Amortization,147.8,181.6,197.7,216.7,265.7,268.9
Total Operating Expenses,327.1,380.1,418.1,452.2,516.9,526.4
Operating Income,195.7,242.8,283.9,327.2,389.6,404.7
Interest Expense,(30.2),(46.9),(60.4),(75.9),(79.8),(84.7)
Interest And Investment Income,1.0,,4.5,5.8,,
Net Interest Expenses,(29.2),(46.9),(55.9),(70.1),(79.8),(84.7)
Other Non Operating Income (Expenses),,0.7,,,(10.2),(3.8)
"EBT, Excl. Unusual Items",166.5,196.6,228.0,257.1,300.9,316.9
"EBT, Incl. Unusual Items",162.0,190.1,212.0,233.8,380.7,391.2
Income Tax Expense,61.7,(45.0),47.2,55.2,76.3,87.6
Earnings From Continuing Operations,100.3,235.2,164.8,178.6,304.4,303.6
Net Income to Company,100.3,235.2,164.8,178.6,304.4,303.6
Net Income,100.3,235.2,164.8,178.6,304.4,303.6
NI to Common Incl Extra Items,100.3,235.2,164.8,178.6,304.4,303.6
NI to Common Excl. Extra Items,100.3,235.2,164.8,178.6,304.4,303.6
Revenue Per Share,$142.65,$169.00,$188.64,$205.67,$225.20,$225.59
Basic EPS,$17.47,$41.40,$28.98,$31.45,$51.73,$50.92
Basic EPS - Continuing Ops,$17.47,$41.40,$28.98,$31.45,$51.73,$50.92
Basic Weighted Average Shares Outst.,5.7,5.7,5.7,5.7,5.9,6.0
Diluted EPS,$17.38,$40.92,$28.77,$31.12,$51.27,$50.34
Diluted EPS - Continuing Ops,$17.38,$40.92,$28.77,$31.12,$51.27,$50.34
Diluted Weighted Average Shares Outst.,5.8,5.7,5.7,5.7,5.9,6.0
Normalized Basic EPS,$18.11,$21.63,$25.06,$28.29,$31.96,$33.22
Normalized Diluted EPS,$18.03,$21.38,$24.88,$28.00,$31.68,$32.79
Dividend Per Share,$6.00,$6.50,$7.50,$8.50,$9.50,$7.25
Payout Ratio,34.34%,15.83%,26.01%,27.17%,18.59%,
EBITDA,343.5,424.4,481.6,543.9,655.2,671.5
EBITA,195.8,250.8,295.6,346.4,435.1,404.7
EBIT,195.7,242.8,283.9,327.2,389.6,404.7
EBITDAR,357.3,432.2,490.5,554.5,665.9,
Effective Tax Rate,38.1%,NM,22.3%,23.6%,20.0%,22.4%
Normalized Net Income,104.0,122.9,142.5,160.7,188.1,198.1
Interest on Long-Term Debt,30.2,46.9,60.4,75.9,79.8,
