Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Interest Income On Loans,333.2,370.4,410.6,439.0,417.5,408.6
Total Interest Income,457.9,503.8,550.2,587.4,546.4,530.2
Interest On Deposits,12.6,22.3,41.1,68.4,33.0,23.0
Total Interest On Borrowings,27.7,24.2,22.7,21.3,17.1,16.3
Total Interest Expense,40.3,46.6,63.8,89.7,50.1,39.3
Net Interest Income,417.6,457.2,486.4,497.7,496.3,490.9
Service Charges On Deposits,33.7,32.6,28.8,30.1,24.9,23.6
Trust Income,46.2,45.4,43.9,44.2,43.5,43.8
Total Mortgage Banking Activities,19.9,12.9,8.4,13.7,21.8,22.4
Gain (Loss) on Sale of Invest. & Securities,6.1,10.4,(3.9),(7.7),6.3,6.2
Total Other Non Interest Income,87.4,84.0,91.7,99.3,88.2,83.1
Total Non Interest Income,193.3,185.4,168.9,179.6,184.6,179.2
Revenue Before Loan Losses,610.9,642.7,655.3,677.3,681.0,670.1
Provision For Loan Losses,4.8,16.9,13.4,16.0,117.8,69.9
Total Revenues,606.1,625.8,641.9,661.3,563.2,600.2
Salaries And Other Employee Benefits,177.1,196.4,205.1,195.7,188.3,189.4
Occupancy Expense,30.3,32.5,34.7,25.4,25.3,25.5
Total Selling General & Admin Expenses,64.0,62.6,65.8,81.3,91.5,95.2
Total Other Non Interest Expense,66.6,57.5,58.2,62.0,54.5,52.0
Total Non Interest Expense,346.5,357.7,371.6,369.3,366.1,368.9
"EBT, Excl. Unusual Items",259.6,268.1,270.2,292.0,197.0,231.3
Restructuring Charges,,,,,(4.0),(4.0)
Asset Writedown,,,,(0.2),(3.9),(1.4)
Legal Settlements,,,,(6.0),,
"EBT, Incl. Unusual Items",259.6,268.1,270.2,285.8,189.1,225.9
Income Tax Expense,78.1,83.4,50.6,59.9,35.3,46.9
Earnings From Continuing Operations,181.5,184.7,219.6,225.9,153.8,179.0
Net Income to Company,181.5,184.7,219.6,225.9,153.8,179.0
Net Income,181.5,184.7,219.6,225.9,153.8,179.0
Net Income to Common Incl Extra Items,181.5,184.7,219.6,225.9,153.8,179.0
Net Income to Common Excl. Extra Items,181.5,184.7,219.6,225.9,153.8,179.0
Revenue Per Share,$14.21,$14.80,$15.39,$16.37,$14.18,$15.09
Basic EPS,$4.26,$4.37,$5.26,$5.59,$3.87,$4.50
Basic EPS - Continuing Ops,$4.26,$4.37,$5.26,$5.59,$3.87,$4.50
Basic Weighted Average Shares Outst.,42.6,42.3,41.7,40.4,39.7,39.8
Diluted EPS,$4.23,$4.33,$5.23,$5.56,$3.86,$4.49
Diluted EPS - Continuing Ops,$4.23,$4.33,$5.23,$5.56,$3.86,$4.49
Diluted Weighted Average Shares Outst.,42.9,42.6,42.0,40.6,39.9,39.9
Normalized Basic EPS,$3.80,$3.96,$4.05,$4.52,$3.10,$3.64
Normalized Diluted EPS,$3.78,$3.93,$4.02,$4.49,$3.09,$3.62
Dividend Per Share,$1.89,$2.04,$2.34,$2.59,$2.68,$2.68
Payout Ratio,44.72%,47.15%,44.85%,46.69%,69.85%,60.12%
Effective Tax Rate,30.1%,31.1%,18.7%,21.0%,18.7%,20.8%
Normalized Net Income,162.2,167.5,168.9,182.5,123.1,144.6
Interest on Long-Term Debt,4.3,4.4,3.4,2.9,1.7,
