Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,964.9,1012.3,1107.0,1084.2,934.2,939.4
Total Revenues,964.9,1012.3,1107.0,1084.2,934.2,939.4
Cost Of Revenues,380.2,360.4,364.0,352.5,328.9,337.8
Gross Profit,584.7,651.8,743.0,731.7,605.3,601.6
Selling General & Admin Expenses,355.2,380.1,465.0,506.5,427.8,420.2
R&D Expenses,82.1,109.5,145.9,163.0,160.4,169.1
Total Operating Expenses,468.3,522.8,648.1,709.9,626.5,624.1
Operating Income,116.4,129.1,94.9,21.8,(21.2),(22.5)
Interest Expense,(10.6),(7.8),(9.8),(15.1),(40.8),(51.9)
Interest And Investment Income,1.7,1.3,0.8,0.8,0.1,
Net Interest Expenses,(8.9),(6.5),(9.0),(14.3),(40.7),(51.9)
Currency Exchange Gains (Loss),1.1,(18.2),(1.9),(2.5),(33.4),(34.7)
Other Non Operating Income (Expenses),0.0,15.2,,,,(7.8)
"EBT, Excl. Unusual Items",89.9,102.9,83.3,5.0,(95.6),(117.1)
"EBT, Incl. Unusual Items",7.0,104.4,(248.1),(185.7),(344.3),(365.0)
Income Tax Expense,5.1,50.0,(69.6),(30.2),(0.7),46.8
Earnings From Continuing Operations,1.9,54.5,(178.5),(155.5),(343.5),(411.8)
Earnings Of Discontinued Operations,(64.7),(79.6),(10.9),0.4,(1.5),(0.5)
Net Income to Company,(62.8),(25.1),(189.4),(155.2),(345.0),(412.3)
Net Income,(62.8),(25.1),(189.4),(155.2),(345.0),(412.3)
NI to Common Incl Extra Items,(62.8),(25.1),(189.4),(155.2),(345.0),(412.3)
NI to Common Excl. Extra Items,1.9,54.5,(178.5),(155.5),(343.5),(411.8)
Revenue Per Share,$19.75,$21.02,$22.83,$22.42,$19.23,$19.31
Basic EPS,($1.29),($0.52),($3.91),($3.21),($7.10),($8.47)
Basic EPS - Continuing Ops,$0.04,$1.13,($3.68),($3.22),($7.07),($8.46)
Basic Weighted Average Shares Outst.,48.9,48.2,48.5,48.3,48.6,48.7
Diluted EPS,($1.29),($0.52),($3.91),($3.21),($7.10),($8.47)
Diluted EPS - Continuing Ops,$0.04,$1.12,($3.68),($3.22),($7.07),($8.46)
Diluted Weighted Average Shares Outst.,49.0,48.5,48.5,48.3,48.6,48.7
Normalized Basic EPS,$1.15,$1.34,$1.07,$0.06,($1.23),($1.50)
Normalized Diluted EPS,$1.15,$1.33,$1.07,$0.06,($1.23),($1.50)
EBITDA,187.3,199.3,164.8,92.5,46.2,40.6
EBITA,147.4,162.2,132.0,62.1,17.1,12.3
EBIT,116.4,129.1,94.9,21.8,(21.2),(22.5)
EBITDAR,202.9,,,108.1,61.8,
Effective Tax Rate,73.2%,47.8%,NM,NM,NM,NM
Normalized Net Income,56.2,64.3,52.1,3.1,(59.7),(73.2)
R&D Expense From Footnotes,82.1,109.5,145.9,197.1,152.9,161.6
Foreign Sales,927.6,981.5,1072.2,1046.5,904.5,
