Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,2274.6,2624.4,3028.7,3003.3,2655.4,2710.4
Total Revenues,2274.6,2624.4,3028.7,3003.3,2655.4,2710.4
Cost Of Revenues,1488.1,1744.7,2000.2,1992.7,1783.3,1822.6
Gross Profit,786.6,879.7,1028.5,1010.6,872.1,887.8
Selling General & Admin Expenses,423.0,483.2,573.4,578.5,501.4,522.3
R&D Expenses,44.7,47.9,54.2,56.8,51.4,51.4
Total Operating Expenses,467.7,531.1,627.6,635.3,552.8,573.7
Operating Income,318.9,348.6,400.9,375.3,319.4,314.1
Interest Expense,(19.1),(24.2),(24.5),(25.9),(24.0),(23.5)
Interest And Investment Income,2.1,4.8,6.9,2.5,2.0,1.6
Net Interest Expenses,(17.0),(19.4),(17.6),(23.4),(22.0),(21.9)
Currency Exchange Gains (Loss),3.7,5.7,4.9,18.4,7.4,28.2
Other Non Operating Income (Expenses),3.2,5.2,4.7,7.4,13.2,16.7
"EBT, Excl. Unusual Items",311.7,342.8,398.4,380.9,318.4,337.6
"EBT, Incl. Unusual Items",277.4,366.2,368.7,368.5,264.0,285.3
Income Tax Expense,79.0,118.8,81.7,75.4,57.9,60.5
Earnings From Continuing Operations,198.4,247.5,287.0,293.1,206.1,224.7
Net Income to Company,198.4,247.5,287.0,293.1,206.1,224.7
Minority Interest,0.0,0.0,0.1,0.0,(0.0),0.0
Net Income,198.4,247.5,287.1,293.1,206.1,224.7
NI to Common Incl Extra Items,198.4,247.5,287.1,293.1,206.1,224.7
NI to Common Excl. Extra Items,198.4,247.5,287.1,293.1,206.1,224.7
Revenue Per Share,$33.72,$39.92,$46.68,$48.47,$44.53,$45.56
Basic EPS,$2.94,$3.76,$4.42,$4.73,$3.46,$3.78
Basic EPS - Continuing Ops,$2.94,$3.76,$4.42,$4.73,$3.46,$3.78
Basic Weighted Average Shares Outst.,67.5,65.7,64.9,62.0,59.6,59.5
Diluted EPS,$2.91,$3.71,$4.37,$4.68,$3.42,$3.74
Diluted EPS - Continuing Ops,$2.91,$3.71,$4.37,$4.68,$3.42,$3.74
Diluted Weighted Average Shares Outst.,68.2,66.6,65.7,62.7,60.2,60.1
Normalized Basic EPS,$2.89,$3.26,$3.84,$3.84,$3.34,$3.55
Normalized Diluted EPS,$2.86,$3.21,$3.79,$3.80,$3.30,$3.51
Dividend Per Share,$1.31,$1.44,$1.64,$1.90,$1.98,$2.00
Payout Ratio,44.02%,37.35%,35.55%,40.23%,57.31%,52.70%
EBITDA,384.0,416.7,473.3,456.7,399.9,392.7
EBITA,333.4,364.2,416.7,396.0,339.7,334.5
EBIT,318.9,348.6,400.9,375.3,319.4,314.1
EBITDAR,400.9,437.1,499.0,482.1,423.4,
Effective Tax Rate,28.5%,32.4%,22.2%,20.5%,21.9%,21.2%
Normalized Net Income,194.9,214.3,249.1,238.1,199.0,211.0
R&D Expense From Footnotes,44.7,47.9,54.2,56.8,51.4,51.4
Foreign Sales,966.0,1235.6,1474.0,1387.8,1223.5,
