Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,19621.0,19179.0,18313.0,18479.0,17640.0,17901.0
Total Revenues,19621.0,19179.0,18313.0,18479.0,17640.0,17901.0
Cost Of Revenues,12480.0,12385.0,11653.0,11778.0,11408.0,11460.0
Gross Profit,7141.0,6794.0,6660.0,6701.0,6232.0,6441.0
Selling General & Admin Expenses,315.0,,,344.0,403.0,419.0
Depreciation & Amortization,850.0,870.0,802.0,850.0,857.0,878.0
Other Operating Expense/(Income),4263.0,4258.0,3868.0,3471.0,3402.0,3427.0
Total Operating Expenses,5428.0,5128.0,4670.0,4665.0,4662.0,4724.0
Operating Income,1713.0,1666.0,1990.0,2036.0,1570.0,1717.0
Interest Expense,(979.0),"(1,028.0)","(1,004.0)",(985.0),"(1,003.0)","(1,000.0)"
Net Interest Expenses,(979.0),"(1,028.0)","(1,004.0)",(985.0),"(1,003.0)","(1,000.0)"
Other Non Operating Income (Expenses),8.0,4.0,11.0,18.0,9.0,15.0
"EBT, Excl. Unusual Items",873.0,786.0,1147.0,1244.0,745.0,915.0
"EBT, Incl. Unusual Items",248.0,(101.0),629.0,320.0,671.0,853.0
Income Tax Expense,67.0,219.0,173.0,160.0,(97.0),23.0
Earnings From Continuing Operations,181.0,(320.0),456.0,160.0,768.0,830.0
Earnings Of Discontinued Operations,(5.0),,3.0,11.0,,1.0
Net Income to Company,176.0,(320.0),459.0,171.0,768.0,831.0
Minority Interest,(368.0),(384.0),(355.0),(386.0),(369.0),(428.0)
Net Income,(192.0),(704.0),104.0,(215.0),399.0,403.0
NI to Common Incl Extra Items,(192.0),(704.0),104.0,(215.0),399.0,403.0
NI to Common Excl. Extra Items,(187.0),(704.0),101.0,(226.0),399.0,402.0
Revenue Per Share,$197.55,$190.66,$179.35,$178.72,$167.98,$169.68
Basic EPS,($1.93),($7.00),$1.02,($2.08),$3.80,$3.82
Basic EPS - Continuing Ops,($1.88),($7.00),$0.99,($2.19),$3.80,$3.81
Basic Weighted Average Shares Outst.,99.3,100.6,102.1,103.4,105.0,105.5
Diluted EPS,($1.93),($7.00),$1.00,($2.08),$3.75,$3.77
Diluted EPS - Continuing Ops,($1.88),($7.00),$0.97,($2.19),$3.75,$3.76
Diluted Weighted Average Shares Outst.,99.3,100.6,103.9,103.4,106.3,106.8
Normalized Basic EPS,$1.79,$1.07,$3.54,$3.79,$0.92,$1.36
Normalized Diluted EPS,$1.79,$1.07,$3.48,$3.79,$0.91,$1.35
EBITDA,2563.0,2536.0,2792.0,2886.0,2427.0,2595.0
EBITA,1865.0,1838.0,2175.0,2224.0,1742.0,1895.0
EBIT,1713.0,1666.0,1990.0,2036.0,1570.0,1717.0
EBITDAR,2898.0,2876.0,3118.0,3230.0,2830.0,
Effective Tax Rate,27.0%,NM,27.5%,50.0%,NM,2.7%
Normalized Net Income,177.6,107.3,361.9,391.5,96.6,143.9
Interest Capitalized,22.0,15.0,7.0,11.0,5.0,
Interest on Long-Term Debt,,,,15.0,11.0,
