Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,6380.0,6761.0,7381.0,7786.0,2733.0,1892.0
Other Revenues,204.0,251.0,277.0,308.0,224.0,210.0
Total Revenues,6584.0,7012.0,7658.0,8094.0,2957.0,2102.0
Cost Of Revenues,3802.0,4412.0,5134.0,5359.0,3547.0,3246.0
Gross Profit,2782.0,2600.0,2524.0,2735.0,(590.0),"(1,144.0)"
Selling General & Admin Expenses,263.0,271.0,294.0,290.0,110.0,80.0
Depreciation & Amortization,393.0,424.0,469.0,525.0,535.0,521.0
Other Operating Expense/(Income),866.0,932.0,1060.0,1106.0,762.0,703.0
Total Operating Expenses,1522.0,1627.0,1823.0,1921.0,1407.0,1304.0
Operating Income,1260.0,973.0,701.0,814.0,"(1,997.0)","(2,448.0)"
Interest Expense,(103.0),(61.0),(60.0),(65.0),(166.0),(201.0)
Interest And Investment Income,7.0,6.0,13.0,18.0,,
Net Interest Expenses,(96.0),(55.0),(47.0),(47.0),(166.0),(201.0)
Other Non Operating Income (Expenses),,,,,(13.0),(11.0)
"EBT, Excl. Unusual Items",1164.0,918.0,654.0,782.0,"(2,176.0)","(2,660.0)"
"EBT, Incl. Unusual Items",1164.0,918.0,219.0,768.0,"(1,893.0)","(1,886.0)"
Income Tax Expense,437.0,(222.0),30.0,199.0,(539.0),(553.0)
Earnings From Continuing Operations,727.0,1140.0,189.0,569.0,"(1,354.0)","(1,333.0)"
Net Income to Company,727.0,1140.0,189.0,569.0,"(1,354.0)","(1,333.0)"
Net Income,727.0,1140.0,189.0,569.0,"(1,354.0)","(1,333.0)"
NI to Common Incl Extra Items,727.0,1140.0,189.0,569.0,"(1,354.0)","(1,333.0)"
NI to Common Excl. Extra Items,727.0,1140.0,189.0,569.0,"(1,354.0)","(1,333.0)"
Revenue Per Share,$20.17,$21.33,$24.47,$27.29,$10.66,$7.32
Basic EPS,$2.23,$3.47,$0.60,$1.92,($4.88),($4.64)
Basic EPS - Continuing Ops,$2.23,$3.47,$0.60,$1.92,($4.88),($4.64)
Basic Weighted Average Shares Outst.,326.5,328.7,312.9,296.6,277.5,287.3
Diluted EPS,$2.13,$3.45,$0.60,$1.91,($4.88),($4.64)
Diluted EPS - Continuing Ops,$2.13,$3.45,$0.60,$1.91,($4.88),($4.64)
Diluted Weighted Average Shares Outst.,342.2,330.4,314.5,298.4,277.5,287.3
Normalized Basic EPS,$2.23,$1.75,$1.31,$1.65,($4.90),($5.79)
Normalized Diluted EPS,$2.13,$1.74,$1.30,$1.64,($4.90),($5.79)
EBITDA,1621.0,1356.0,1124.0,1287.0,"(1,506.0)","(1,971.0)"
EBITA,1284.0,973.0,701.0,814.0,"(1,997.0)","(2,448.0)"
EBIT,1260.0,973.0,701.0,814.0,"(1,997.0)","(2,448.0)"
EBITDAR,1915.0,1882.0,1675.0,1841.0,"(1,068.0)",
Effective Tax Rate,37.5%,NM,13.7%,25.9%,NM,NM
Normalized Net Income,727.5,573.8,408.8,488.8,"(1,360.0)","(1,662.5)"
Interest Capitalized,8.0,10.0,10.0,14.0,13.0,
Interest on Long-Term Debt,111.0,71.0,70.0,79.0,179.0,
Foreign Sales,1867.0,2013.0,2272.0,2461.0,1067.0,
