Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,14619.0,15381.0,17279.0,16648.0,16252.0,17162.0
Total Revenues,14619.0,15381.0,17279.0,16648.0,16252.0,17162.0
Cost Of Revenues,12503.0,13138.0,14737.0,13979.0,13681.0,14407.0
Gross Profit,2116.0,2243.0,2542.0,2669.0,2571.0,2755.0
Selling General & Admin Expenses,1628.0,1617.0,1717.0,1739.0,2041.0,2082.0
Total Operating Expenses,1628.0,1617.0,1717.0,1739.0,2041.0,2082.0
Operating Income,488.0,626.0,825.0,930.0,530.0,673.0
Interest Expense,(361.0),(284.0),(217.0),(292.0),(325.0),(322.0)
Net Interest Expenses,(361.0),(284.0),(217.0),(292.0),(325.0),(322.0)
Currency Exchange Gains (Loss),40.0,(58.0),(3.0),(9.0),3.0,(3.0)
Other Non Operating Income (Expenses),10.0,13.0,35.0,,(4.0),(4.0)
"EBT, Excl. Unusual Items",177.0,297.0,640.0,629.0,204.0,344.0
"EBT, Incl. Unusual Items",107.0,261.0,566.0,569.0,148.0,266.0
Income Tax Expense,22.0,(99.0),122.0,129.0,31.0,56.0
Earnings From Continuing Operations,85.0,360.0,444.0,440.0,117.0,210.0
Net Income to Company,85.0,360.0,444.0,440.0,117.0,210.0
Minority Interest,(16.0),(20.0),(22.0),(21.0),(7.0),(8.0)
Net Income,69.0,340.0,422.0,419.0,110.0,202.0
Preferred Dividend and Other Adjustments,6.0,28.0,32.0,40.0,31.0,29.0
NI to Common Incl Extra Items,63.0,312.0,390.0,379.0,79.0,173.0
NI to Common Excl. Extra Items,63.0,312.0,390.0,379.0,79.0,173.0
Revenue Per Share,$132.90,$133.75,$140.48,$173.42,$176.65,$179.71
Basic EPS,$0.57,$2.71,$3.17,$3.95,$0.86,$1.81
Basic EPS - Continuing Ops,$0.57,$2.71,$3.17,$3.95,$0.86,$1.81
Basic Weighted Average Shares Outst.,110.0,115.0,123.0,96.0,92.0,95.5
Diluted EPS,$0.53,$2.45,$2.88,$3.57,$0.78,$1.66
Diluted EPS - Continuing Ops,$0.53,$2.45,$2.88,$3.57,$0.78,$1.66
Diluted Weighted Average Shares Outst.,123.0,128.0,135.0,106.0,102.0,104.3
Normalized Basic EPS,$0.86,$1.44,$3.07,$3.88,$1.31,$2.17
Normalized Diluted EPS,$0.77,$1.29,$2.80,$3.51,$1.18,$1.99
Payout Ratio,2.90%,0.88%,,,,
EBITDA,1131.0,1284.0,1541.0,1663.0,1296.0,1448.0
EBITA,662.0,790.0,984.0,1086.0,674.0,817.0
EBIT,488.0,626.0,825.0,930.0,530.0,673.0
EBITDAR,1808.0,2000.0,2361.0,2593.0,2279.0,
Effective Tax Rate,20.6%,NM,21.6%,22.7%,20.9%,21.1%
Normalized Net Income,94.6,165.6,378.0,372.1,120.5,207.0
Interest on Long-Term Debt,,,,12.0,9.0,
Foreign Sales,5861.0,6218.0,7047.0,6889.0,6855.0,
