Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,805.5,882.6,1009.0,1329.7,1054.0,1125.4
Other Revenues,16.9,,,,,
Total Revenues,822.4,882.6,1009.0,1329.7,1054.0,1125.4
Cost Of Revenues,577.5,629.4,719.3,986.7,860.5,885.2
Gross Profit,244.9,253.2,289.7,343.0,193.5,240.2
Selling General & Admin Expenses,79.4,83.5,90.6,122.0,114.8,120.9
Total Operating Expenses,79.4,83.5,90.6,122.0,114.8,120.9
Operating Income,165.5,169.7,199.1,221.0,78.7,119.3
Interest Expense,(43.7),(49.3),(40.1),(70.9),(80.0),(80.1)
Net Interest Expenses,(43.7),(49.3),(40.1),(70.9),(80.0),(80.1)
Other Non Operating Income (Expenses),(1.3),1.3,0.7,1.0,0.1,0.2
"EBT, Excl. Unusual Items",137.9,147.2,189.3,201.7,26.5,95.3
"EBT, Incl. Unusual Items",147.4,102.5,233.9,196.4,8.0,94.5
Income Tax Expense,50.7,(19.9),51.3,56.8,(5.3),22.5
Earnings From Continuing Operations,96.7,122.4,182.6,139.6,13.3,72.0
Earnings Of Discontinued Operations,11.4,18.1,170.2,(2.4),(95.4),(94.5)
Net Income to Company,108.1,140.5,352.8,137.2,(82.1),(22.5)
Minority Interest,,,,0.3,0.2,0.1
Net Income,108.1,140.5,352.8,137.5,(81.9),(22.4)
Preferred Dividend and Other Adjustments,1.0,0.1,,,,
NI to Common Incl Extra Items,107.1,140.4,352.8,137.5,(81.9),(22.4)
NI to Common Excl. Extra Items,95.7,122.3,182.6,139.9,13.5,72.1
Revenue Per Share,$16.68,$18.70,$24.43,$33.16,$26.62,$28.55
Basic EPS,$2.17,$2.97,$8.54,$3.43,($2.07),($0.57)
Basic EPS - Continuing Ops,$1.94,$2.59,$4.42,$3.49,$0.34,$1.83
Basic Weighted Average Shares Outst.,49.3,47.2,41.3,40.1,39.6,39.4
Diluted EPS,$2.14,$2.93,$8.48,$3.38,($2.05),($0.57)
Diluted EPS - Continuing Ops,$1.91,$2.55,$4.39,$3.44,$0.33,$1.82
Diluted Weighted Average Shares Outst.,50.5,48.0,41.6,40.6,40.1,39.4
Normalized Basic EPS,$1.75,$1.95,$2.86,$3.15,$0.42,$1.51
Normalized Diluted EPS,$1.71,$1.92,$2.84,$3.11,$0.42,$1.51
Dividend Per Share,$0.44,$0.51,$0.54,$0.58,$0.62,$0.62
Payout Ratio,17.67%,15.30%,6.72%,16.15%,NM,NM
EBITDA,268.1,260.5,255.4,298.6,162.2,206.8
EBITA,174.9,176.5,205.1,226.0,83.6,124.2
EBIT,165.5,169.7,199.1,221.0,78.7,119.3
EBITDAR,287.0,,,319.6,175.3,
Effective Tax Rate,34.4%,NM,21.9%,28.9%,NM,23.8%
Normalized Net Income,86.2,92.0,118.3,126.4,16.8,59.7
R&D Expense From Footnotes,17.2,17.5,7.3,8.8,9.4,9.4
