Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Rental Revenue,513.8,582.0,577.9,759.9,770.0,778.0
Tenant Reimbursements,86.3,93.6,94.8,,,
Other Revenue,39.6,52.6,55.7,57.5,35.7,35.4
Total Revenues,639.6,728.1,728.4,817.4,805.7,813.5
Property Expenses,229.1,254.1,268.2,302.2,300.2,303.6
Selling General & Admin Exp.,52.4,54.5,61.0,71.9,77.9,77.7
Depreciation & Amortization,269.1,283.6,251.0,282.1,299.7,308.7
Total Operating Expenses,550.6,592.1,580.3,656.2,677.8,690.0
Operating Income,89.0,136.0,148.1,161.2,127.9,123.4
Total Interest Expense,(76.0),(90.1),(83.2),(105.8),(116.5),(120.3)
Interest and Investment Income,0.3,0.1,1.7,4.0,4.1,4.1
Net Interest Expenses,(75.8),(90.0),(81.4),(101.8),(112.4),(116.3)
Other Non Operating Income,0.1,3.0,0.8,1.5,3.4,2.8
"EBT, Excl. Unusual Items",13.4,49.0,67.5,60.9,18.9,10.0
Gain (Loss) on Sale of Assets,30.4,45.6,43.3,47.1,,
Asset Writedown,,,,(52.2),,
"EBT, Incl. Unusual Items",43.8,94.6,111.8,55.8,16.4,13.9
Earnings From Continuing Operations,43.8,94.6,111.8,55.8,16.4,13.9
Net Income to Company,43.8,94.6,111.8,55.8,16.4,13.9
Minority Interest,(15.1),(25.3),(12.4),(11.8),(14.4),(17.4)
Net Income,28.6,69.2,99.4,44.0,2.0,(3.5)
Pref. Dividends and Other Adj.,1.4,1.6,1.3,1.3,1.7,1.9
NI to Common Incl Extra Items,27.2,67.6,98.1,42.7,0.4,(5.4)
NI to Common Excl. Extra Items,27.2,67.6,98.1,42.7,0.4,(5.4)
Revenue Per Share,$6.02,$4.74,$4.69,$5.29,$5.26,$5.34
Basic EPS,$0.26,$0.44,$0.63,$0.28,$0.00,($0.04)
Basic EPS - Continuing Ops,$0.26,$0.44,$0.63,$0.28,$0.00,($0.04)
Basic Weighted Average Shares Outst.,106.2,153.5,155.4,154.4,153.1,152.2
Diluted EPS,$0.25,$0.44,$0.63,$0.27,$0.00,($0.04)
Diluted EPS - Continuing Ops,$0.25,$0.44,$0.63,$0.27,$0.00,($0.04)
Diluted Weighted Average Shares Outst.,110.4,153.9,155.7,156.6,153.2,152.2
Normalized Basic EPS,($0.06),$0.03,$0.19,$0.17,($0.02),($0.07)
Normalized Diluted EPS,($0.06),$0.03,$0.19,$0.17,($0.02),($0.07)
Dividend Per Share,$0.80,$1.00,$1.00,$1.00,$1.00,$1.00
Payout Ratio,314.48%,228.08%,157.28%,353.39%,"7,524.36%",
FFO,,,,315.7,283.6,274.2
FFO Payout Ratio %,,,,49.29%,54.01%,
AFFO,,,,315.7,283.6,
Funds Available for Distribution,,,,315.7,283.6,
EBITDA,256.1,331.1,337.3,387.7,379.0,376.2
EBITA,71.5,120.4,133.0,150.8,120.6,123.4
EBIT,89.0,136.0,148.1,161.2,127.9,123.4
EBITDAR,276.8,352.3,363.9,416.8,407.9,
Normalized Net Income,(6.8),5.3,29.8,26.3,(2.6),(11.2)
Interest Capitalized,11.3,10.7,14.8,16.3,19.5,
Interest on Long-Term Debt,87.4,100.7,98.0,122.1,136.0,
