Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,3150.1,2238.8,2442.8,2781.9,2187.7,2123.8
Total Revenues,3150.1,2238.8,2442.8,2781.9,2187.7,2123.8
Cost Of Revenues,1827.4,1209.1,1321.5,1617.1,1284.8,1222.8
Gross Profit,1322.7,1029.7,1121.3,1164.8,902.9,901.0
Selling General & Admin Expenses,583.1,531.7,608.8,662.0,546.8,534.6
Depreciation & Amortization,240.6,171.5,172.4,188.7,191.3,190.6
Total Operating Expenses,823.7,703.2,781.2,850.7,738.1,725.2
Operating Income,499.0,326.5,340.1,314.1,164.8,175.8
Interest Expense,(138.8),(163.2),(191.2),(189.5),(128.9),(121.8)
Net Interest Expenses,(138.8),(163.2),(191.2),(189.5),(128.9),(121.8)
Currency Exchange Gains (Loss),(0.7),0.4,(3.7),0.7,(4.9),(6.7)
Other Non Operating Income (Expenses),5.0,5.0,6.7,7.0,7.5,8.2
"EBT, Excl. Unusual Items",360.7,164.3,151.9,132.3,38.5,55.5
"EBT, Incl. Unusual Items",355.3,158.4,151.9,130.1,5.4,75.1
Income Tax Expense,132.9,(15.6),34.3,37.7,4.9,26.5
Earnings From Continuing Operations,222.4,174.0,117.6,92.4,0.5,48.6
Earnings Of Discontinued Operations,,188.0,210.4,96.1,,
Net Income to Company,222.4,362.0,328.0,188.5,0.5,48.6
Net Income,222.4,362.0,328.0,188.5,0.5,48.6
Preferred Dividend and Other Adjustments,,,,,21.6,39.9
NI to Common Incl Extra Items,222.4,362.0,328.0,188.5,(21.1),8.7
NI to Common Excl. Extra Items,222.4,174.0,117.6,92.4,(21.1),8.7
Revenue Per Share,$22.89,$16.43,$18.19,$21.14,$16.92,$16.43
Basic EPS,$1.62,$2.66,$2.44,$1.43,($0.16),$0.07
Basic EPS - Continuing Ops,$1.62,$1.28,$0.88,$0.70,($0.16),$0.07
Basic Weighted Average Shares Outst.,137.6,136.3,134.3,131.6,129.3,129.3
Diluted EPS,$1.60,$2.62,$2.42,$1.42,($0.16),$0.07
Diluted EPS - Continuing Ops,$1.60,$1.26,$0.87,$0.70,($0.16),$0.07
Diluted Weighted Average Shares Outst.,139.1,138.0,135.7,132.9,129.3,129.3
Normalized Basic EPS,$1.64,$0.75,$0.71,$0.63,$0.19,$0.27
Normalized Diluted EPS,$1.62,$0.74,$0.70,$0.62,$0.19,$0.27
Dividend Per Share,$1.19,$1.31,$1.40,$1.08,$0.19,$0.00
Payout Ratio,70.64%,48.29%,57.41%,87.16%,"9,800.00%",
EBITDA,739.6,498.0,512.5,502.8,356.1,366.4
EBITA,650.0,445.2,451.8,437.0,293.0,304.0
EBIT,499.0,326.5,340.1,314.1,164.8,175.8
EBITDAR,874.4,,573.6,563.0,416.6,
Effective Tax Rate,37.4%,NM,22.6%,29.0%,90.7%,35.3%
Normalized Net Income,225.4,102.7,94.9,82.7,24.1,34.7
Interest on Long-Term Debt,144.2,190.7,191.2,191.7,128.9,
Foreign Sales,412.5,326.5,364.6,514.4,468.5,
