Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Interest Income On Loans,622.5,709.6,843.1,925.4,790.5,764.8
Total Interest Income,821.9,913.6,1055.2,1154.6,1002.0,963.2
Interest On Deposits,49.9,62.3,90.4,129.6,67.9,46.5
Total Interest On Borrowings,53.5,55.1,58.1,69.9,42.8,32.3
Total Interest Expense,103.4,117.3,148.5,199.5,110.7,78.8
Net Interest Income,718.5,796.3,906.7,955.1,891.4,884.4
Service Charges On Deposits,140.7,151.1,162.2,168.0,156.0,153.9
Trust Income,29.0,31.1,32.8,32.9,32.9,33.6
Total Mortgage Banking Activities,14.6,9.9,4.4,6.1,18.3,18.0
Gain (Loss) on Sale of Assets,7.3,,4.6,,,
Gain (Loss) on Sale of Invest. & Securities,0.3,(0.1),,0.0,0.0,0.0
Total Other Non Interest Income,72.6,67.5,78.5,78.2,78.0,83.1
Total Non Interest Income,264.5,259.5,282.6,285.3,285.3,288.7
Revenue Before Loan Losses,983.0,1055.8,1189.2,1240.4,1176.7,1173.0
Provision For Loan Losses,56.4,40.9,42.0,37.8,137.8,36.0
Total Revenues,926.6,1014.9,1147.2,1202.6,1038.9,1137.0
Salaries And Other Employee Benefits,314.6,344.2,369.9,382.8,398.3,402.0
Amort. of Goodwill & Intang. Assets,5.7,4.1,3.8,3.8,4.2,4.3
Occupancy Expense,30.7,,,,23.7,21.1
Total Selling General & Admin Expenses,156.2,196.5,206.1,212.8,206.4,206.5
Total Other Non Interest Expense,90.0,90.6,91.0,98.6,78.2,77.3
Total Non Interest Expense,623.2,661.1,705.6,716.0,729.0,728.8
"EBT, Excl. Unusual Items",303.5,353.8,441.6,486.7,309.9,408.3
Restructuring Charges,,,,,(17.9),(27.3)
Asset Writedown,,,,,(12.0),(12.0)
"EBT, Incl. Unusual Items",303.5,353.8,441.6,486.7,280.0,368.9
Income Tax Expense,96.3,98.4,81.2,104.0,59.4,78.4
Earnings From Continuing Operations,207.1,255.4,360.4,382.7,220.6,290.5
Net Income to Company,207.1,255.4,360.4,382.7,220.6,290.5
Net Income,207.1,255.4,360.4,382.7,220.6,290.5
Preferred Dividend and Other Adjustments,8.7,8.6,8.7,9.7,9.1,9.5
Net Income to Common Incl Extra Items,198.4,246.8,351.7,373.0,211.5,281.0
Net Income to Common Excl. Extra Items,198.4,246.8,351.7,373.0,211.5,281.0
Revenue Per Share,$10.14,$11.04,$12.48,$13.14,$11.55,$12.68
Basic EPS,$2.17,$2.68,$3.83,$4.07,$2.35,$3.13
Basic EPS - Continuing Ops,$2.17,$2.68,$3.83,$4.07,$2.35,$3.13
Basic Weighted Average Shares Outst.,91.4,92.0,91.9,91.6,90.0,89.7
Diluted EPS,$2.16,$2.67,$3.81,$4.06,$2.35,$3.13
Diluted EPS - Continuing Ops,$2.16,$2.67,$3.81,$4.06,$2.35,$3.13
Diluted Weighted Average Shares Outst.,91.9,92.4,92.2,91.9,90.2,89.9
Normalized Basic EPS,$2.08,$2.40,$3.00,$3.32,$2.15,$2.85
Normalized Diluted EPS,$2.06,$2.39,$2.99,$3.31,$2.15,$2.84
Dividend Per Share,$0.98,$1.03,$1.25,$1.53,$1.60,$1.60
Payout Ratio,47.13%,40.22%,34.08%,38.84%,69.28%,
Effective Tax Rate,31.7%,27.8%,18.4%,21.4%,21.2%,21.3%
Normalized Net Income,189.7,221.1,276.0,304.2,193.7,255.2
Interest on Long-Term Debt,39.0,40.7,44.6,51.9,36.8,
