Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Rental Revenue,309.6,326.4,330.8,322.2,390.0,381.9
Tenant Reimbursements,4.5,4.7,5.1,4.7,0.2,0.2
Other Revenue,1733.1,1840.8,1958.6,1989.2,875.1,660.5
Total Revenues,2047.2,2171.9,2294.5,2316.1,1265.3,1042.6
Property Expenses,1203.9,1274.6,1387.1,1412.7,697.9,641.7
Selling General & Admin Exp.,99.1,125.4,104.9,54.6,50.7,49.3
Depreciation & Amortization,357.3,386.7,403.1,428.4,498.9,495.4
Other Operating Expenses,,4.9,5.3,8.4,15.2,14.9
Total Operating Expenses,1660.4,1791.6,1900.3,1904.2,1262.7,1201.3
Operating Income,386.9,380.3,394.2,412.0,2.6,(158.6)
Total Interest Expense,(161.9),(181.6),(195.2),(225.1),(306.5),(324.8)
Interest and Investment Income,2.3,3.3,4.3,4.0,0.3,0.1
Net Interest Expenses,(159.6),(178.3),(190.9),(221.2),(306.2),(324.7)
"EBT, Excl. Unusual Items",227.4,202.7,203.8,191.2,(313.6),(495.4)
Gain (Loss) on Sale of Assets,,9.3,,159.5,2.3,9.2
Asset Writedown,,,,(39.3),(55.8),(40.2)
Other Unusual Items,(0.2),(0.1),(0.2),(8.5),(9.4),(9.4)
"EBT, Incl. Unusual Items",227.1,211.9,186.9,262.5,(294.2),(455.0)
Income Tax Expense,4.0,(3.3),1.2,2.8,17.2,17.7
Earnings From Continuing Operations,223.1,215.1,185.7,259.8,(311.4),(472.7)
Net Income to Company,223.1,215.1,185.7,259.8,(311.4),(472.7)
Net Income,223.1,215.1,185.7,259.8,(311.4),(472.7)
Pref. Dividends and Other Adj.,20.7,11.3,,,,
NI to Common Incl Extra Items,202.4,203.8,185.7,259.8,(311.4),(472.7)
NI to Common Excl. Extra Items,202.4,203.8,185.7,259.8,(311.4),(472.7)
Revenue Per Share,$13.12,$13.23,$13.97,$14.10,$7.70,$6.34
Basic EPS,$1.30,$1.24,$1.13,$1.58,($1.89),($2.87)
Basic EPS - Continuing Ops,$1.30,$1.24,$1.13,$1.58,($1.89),($2.87)
Basic Weighted Average Shares Outst.,156.1,164.1,164.2,164.3,164.4,164.5
Diluted EPS,$1.30,$1.24,$1.13,$1.58,($1.89),($2.88)
Diluted EPS - Continuing Ops,$1.30,$1.24,$1.13,$1.58,($1.89),($2.88)
Diluted Weighted Average Shares Outst.,156.1,164.2,164.3,164.3,164.4,164.5
Normalized Basic EPS,$0.91,$0.77,$0.78,$0.73,($1.19),($1.88)
Normalized Diluted EPS,$0.91,$0.77,$0.78,$0.73,($1.19),($1.88)
Dividend Per Share,$2.04,$2.08,$2.12,$2.16,$0.04,$0.03
Payout Ratio,150.06%,161.14%,186.74%,136.14%,NM,
FFO,559.8,581.1,605.5,608.4,221.1,221.1
FFO Payout Ratio %,56.12%,58.52%,57.28%,58.12%,42.43%,
AFFO,559.8,581.1,605.5,608.4,221.1,
Funds Available for Distribution,559.8,581.1,605.5,608.4,221.1,
FFO Per Share (Basic),$3.59,$3.54,$3.69,$3.70,$1.34,
FFO Shares (Basic),156.1,164.1,164.2,164.3,164.4,
FFO Per Share (Diluted),$3.59,$3.54,$3.69,$3.70,$1.34,
FFO Shares (Diluted),156.1,164.2,164.3,164.3,164.4,
Adjusted FFO Per Share (Basic),$3.59,$3.54,$3.69,$3.70,$1.34,
Adjusted FFO Per Share (Diluted),$3.59,$3.54,$3.69,$3.70,$1.34,
EBITDA,744.2,767.0,797.3,840.4,501.5,337.1
EBITA,388.7,382.7,396.3,413.3,52.4,(158.6)
EBIT,386.9,380.3,394.2,412.0,2.6,(158.6)
EBITDAR,,,,,514.9,
Effective Tax Rate,1.8%,NM,0.6%,1.1%,NM,NM
Normalized Net Income,142.1,126.7,127.4,119.5,(196.0),(309.6)
