Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,1554.5,1866.0,2332.0,1990.0,5319.0,9009.0
Other Revenues,,,,,35.0,35.0
Total Revenues,1554.5,1866.0,2332.0,1990.0,5354.0,9044.0
Cost Of Revenues,1274.4,1398.4,1523.0,1414.0,4877.0,8282.0
Gross Profit,280.1,467.6,809.0,576.0,477.0,762.0
Selling General & Admin Expenses,109.0,102.9,99.0,114.0,190.0,216.0
Other Operating Expense/(Income),(1.5),(25.5),23.0,27.0,60.0,51.0
Total Operating Expenses,107.5,77.4,122.0,141.0,250.0,267.0
Operating Income,172.6,390.2,687.0,435.0,227.0,495.0
Interest Expense,(193.9),(126.8),(119.0),(101.0),(238.0),(299.0)
Net Interest Expenses,(193.9),(126.8),(119.0),(101.0),(238.0),(299.0)
Currency Exchange Gains (Loss),(17.8),,,,,
Other Non Operating Income (Expenses),0.3,10.2,4.0,4.0,3.0,3.0
"EBT, Excl. Unusual Items",(38.8),273.6,572.0,338.0,(8.0),199.0
"EBT, Incl. Unusual Items",110.4,108.2,565.0,313.0,(193.0),(26.0)
Income Tax Expense,(12.2),(252.4),(475.0),18.0,(111.0),(51.0)
Earnings From Continuing Operations,122.6,360.6,1040.0,295.0,(82.0),25.0
Earnings Of Discontinued Operations,76.7,2.5,88.0,(2.0),1.0,0.0
Net Income to Company,199.3,363.1,1128.0,293.0,(81.0),25.0
Minority Interest,(25.2),3.9,,,(41.0),(54.0)
Net Income,174.1,367.0,1128.0,293.0,(122.0),(29.0)
NI to Common Incl Extra Items,174.1,367.0,1128.0,293.0,(122.0),(29.0)
NI to Common Excl. Extra Items,97.4,364.5,1040.0,295.0,(123.0),(29.0)
Revenue Per Share,$7.86,$6.47,$7.85,$7.18,$14.13,$21.18
Basic EPS,$0.88,$1.27,$3.80,$1.06,($0.32),($0.07)
Basic EPS - Continuing Ops,$0.49,$1.26,$3.50,$1.06,($0.32),($0.07)
Basic Weighted Average Shares Outst.,197.7,288.4,297.0,277.0,379.0,427.0
Diluted EPS,$0.87,$1.26,$3.71,$1.03,($0.32),($0.07)
Diluted EPS - Continuing Ops,$0.49,$1.25,$3.42,$1.04,($0.32),($0.07)
Diluted Weighted Average Shares Outst.,200.1,293.0,304.0,284.0,379.0,427.0
Normalized Basic EPS,($0.25),$0.61,$1.20,$0.76,($0.12),$0.16
Normalized Diluted EPS,($0.25),$0.60,$1.18,$0.74,($0.12),$0.16
Dividend Per Share,,,$0.05,$0.23,$0.06,$0.00
Payout Ratio,,,,,NM,NM
EBITDA,288.0,477.9,776.0,520.0,535.0,985.0
EBITA,176.4,397.0,694.0,444.0,236.0,506.0
EBIT,172.6,390.2,687.0,435.0,227.0,495.0
EBITDAR,,,,530.0,591.0,
Effective Tax Rate,NM,NM,NM,5.8%,NM,NM
Normalized Net Income,(49.5),174.9,357.5,211.3,(46.0),70.4
Interest Capitalized,,,7.0,25.0,53.0,
Interest on Long-Term Debt,,,,27.0,57.0,
Foreign Sales,,361.5,485.0,485.0,774.0,
