Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,2388.1,2498.2,2665.9,2772.1,2704.6,2802.8
Total Revenues,2388.1,2498.2,2665.9,2772.1,2704.6,2802.8
Cost Of Revenues,1363.8,1425.1,1530.4,1579.3,1516.3,1565.8
Gross Profit,1024.3,1073.1,1135.5,1192.8,1188.3,1237.0
Selling General & Admin Expenses,421.3,440.3,497.2,487.1,503.7,526.3
R&D Expenses,116.6,126.2,136.2,136.4,126.2,126.5
Total Operating Expenses,537.9,566.5,633.4,623.5,629.9,652.8
Operating Income,486.4,506.6,502.1,569.3,558.4,584.2
Interest Expense,,,,,(10.0),(23.2)
Interest And Investment Income,3.9,8.4,8.4,3.3,,
Net Interest Expenses,3.9,8.4,8.4,3.3,(10.0),(23.2)
Other Non Operating Income (Expenses),(0.6),(0.6),(0.7),(0.6),2.1,2.0
"EBT, Excl. Unusual Items",489.7,514.4,509.8,572.0,550.5,563.0
"EBT, Incl. Unusual Items",476.3,523.9,507.3,565.8,460.3,558.1
Income Tax Expense,171.6,150.6,121.8,129.3,118.3,120.9
Earnings From Continuing Operations,304.7,373.3,385.5,436.5,342.0,437.2
Net Income to Company,304.7,373.3,385.5,436.5,342.0,437.2
Net Income,304.7,373.3,385.5,436.5,342.0,437.2
NI to Common Incl Extra Items,304.7,373.3,385.5,436.5,342.0,437.2
NI to Common Excl. Extra Items,304.7,373.3,385.5,436.5,342.0,437.2
Revenue Per Share,,,$15.83,$16.46,$16.06,$16.64
Basic EPS,,,$2.29,$2.59,$2.03,$2.60
Basic EPS - Continuing Ops,,,$2.29,$2.59,$2.03,$2.60
Basic Weighted Average Shares Outst.,,,168.4,168.4,168.4,168.5
Diluted EPS,,,$2.29,$2.59,$2.02,$2.58
Diluted EPS - Continuing Ops,,,$2.29,$2.59,$2.02,$2.58
Diluted Weighted Average Shares Outst.,,,168.4,168.4,169.4,169.7
Normalized Basic EPS,,,$1.89,$2.12,$2.04,$2.09
Normalized Diluted EPS,,,$1.89,$2.12,$2.03,$2.07
EBITDA,544.8,572.7,588.5,653.8,636.7,663.0
EBITA,507.8,531.4,532.7,601.1,587.4,613.5
EBIT,486.4,506.6,502.1,569.3,558.4,584.2
EBITDAR,562.0,589.0,611.6,675.9,659.2,
Effective Tax Rate,36.0%,28.7%,24.0%,22.9%,25.7%,21.7%
Normalized Net Income,306.1,321.5,318.6,357.5,344.1,351.9
R&D Expense From Footnotes,116.6,126.2,136.2,136.4,126.2,126.5
Foreign Sales,802.6,871.2,997.3,960.3,861.4,
