Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Revenues,1149.5,1196.8,1358.1,1402.0,1348.2,1315.5
Total Revenues,1149.5,1196.8,1358.1,1402.0,1348.2,1315.5
Cost Of Revenues,627.3,657.9,746.2,765.4,757.8,747.7
Gross Profit,522.2,538.9,611.9,636.6,590.4,567.8
Selling General & Admin Expenses,302.2,292.1,319.7,318.1,287.9,282.3
R&D Expenses,46.8,50.1,52.7,57.8,58.3,57.4
Total Operating Expenses,349.1,342.1,372.4,376.0,346.2,339.7
Operating Income,173.2,196.8,239.4,260.7,244.2,228.2
Interest Expense,(16.4),(15.4),(18.9),(13.6),(9.4),(8.2)
Interest And Investment Income,2.8,3.6,4.6,4.4,3.5,3.5
Net Interest Expenses,(13.6),(11.8),(14.3),(9.2),(5.9),(4.7)
Currency Exchange Gains (Loss),(0.8),(5.1),(2.3),(19.8),(8.6),(6.2)
Other Non Operating Income (Expenses),0.7,(1.2),(0.6),(0.9),0.7,0.8
"EBT, Excl. Unusual Items",159.5,178.6,222.2,230.7,230.5,218.1
"EBT, Incl. Unusual Items",151.9,29.8,162.3,183.7,163.1,152.5
Income Tax Expense,57.8,2.8,37.2,46.1,41.9,38.6
Earnings From Continuing Operations,94.1,27.0,125.1,137.6,121.2,114.0
Earnings Of Discontinued Operations,(0.2),,,,,
Net Income to Company,93.9,27.0,125.1,137.6,121.2,114.0
Minority Interest,(1.9),(0.9),(1.0),(1.2),(1.1),(1.1)
Net Income,91.9,26.0,124.2,136.4,120.1,112.8
Preferred Dividend and Other Adjustments,0.2,0.1,0.2,0.2,0.1,0.1
NI to Common Incl Extra Items,91.8,25.9,124.0,136.2,120.0,112.7
NI to Common Excl. Extra Items,92.0,25.9,124.0,136.2,120.0,112.7
Revenue Per Share,$30.69,$31.50,$35.40,$36.27,$34.67,$33.77
Basic EPS,$2.45,$0.68,$3.23,$3.52,$3.09,$2.89
Basic EPS - Continuing Ops,$2.46,$0.68,$3.23,$3.52,$3.09,$2.89
Basic Weighted Average Shares Outst.,37.5,38.0,38.4,38.7,38.9,39.0
Diluted EPS,$2.42,$0.67,$3.18,$3.48,$3.05,$2.86
Diluted EPS - Continuing Ops,$2.43,$0.67,$3.18,$3.48,$3.05,$2.86
Diluted Weighted Average Shares Outst.,38.0,38.7,39.0,39.2,39.3,39.3
Normalized Basic EPS,$2.61,$2.91,$3.59,$3.70,$3.68,$3.47
Normalized Diluted EPS,$2.57,$2.86,$3.54,$3.65,$3.64,$3.44
Dividend Per Share,$1.31,$1.38,$1.49,$1.64,$1.71,$1.72
Payout Ratio,53.38%,201.86%,46.11%,46.56%,55.44%,59.43%
EBITDA,208.5,234.6,277.3,298.7,283.9,268.7
EBITA,173.2,196.8,239.4,271.8,255.8,242.8
EBIT,173.2,196.8,239.4,260.7,244.2,228.2
EBITDAR,221.1,248.3,289.8,312.0,296.9,
Effective Tax Rate,38.1%,9.5%,22.9%,25.1%,25.7%,25.3%
Normalized Net Income,97.8,110.7,137.9,143.0,143.0,135.2
R&D Expense From Footnotes,46.8,50.1,52.7,57.8,58.3,57.4
Foreign Earnings,,50.4,266.7,286.5,271.4,
Foreign Sales,568.8,460.0,1358.1,1402.0,1348.2,
