Income Statement,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,TTM
Premiums and Annuity Revenues,16445.0,18854.0,17612.0,16208.0,18299.0,20301.0
Total Interest And Dividend Income,38.0,70.0,125.0,132.0,76.0,60.0
Other Revenues,539.0,521.0,407.0,,,16.0
Total Revenues,17022.0,19445.0,18144.0,16340.0,18375.0,20377.0
Policy Benefits,14774.0,17073.0,15137.0,13905.0,15820.0,17578.0
Depreciation & Amortization,139.0,137.0,99.0,89.0,88.0,101.0
Selling General & Admin Expenses,1367.0,1571.0,1306.0,1257.0,1407.0,1563.0
Other Operating Expenses,410.0,492.0,444.0,6.0,31.0,45.0
Total Operating Expenses,16716.0,19296.0,17013.0,15296.0,17403.0,19344.0
Operating Income,306.0,149.0,1131.0,1044.0,972.0,1033.0
"Interest Expense, Total",(101.0),(118.0),(115.0),(87.0),(102.0),(111.0)
"EBT, Excl. Unusual Items",205.0,106.0,1021.0,957.0,870.0,922.0
Restructuring Charges,,(234.0),,,,
Total Merger & Rel. Restruct. Charges,,,,,(16.0),(16.0)
Impairment of Goodwill,,(434.0),,,,
Asset Writedown,,(36.0),,,,
Legal Settlements,,,,,128.0,128.0
Other Unusual Items,,(14.0),(22.0),15.0,(21.0),(21.0)
"EBT, Incl. Unusual Items",205.0,(612.0),999.0,972.0,961.0,1013.0
Income Tax Expense,153.0,(100.0),292.0,235.0,288.0,290.0
Earnings From Continuing Operations,52.0,(512.0),707.0,737.0,673.0,723.0
Net Income to Company,52.0,(512.0),707.0,737.0,673.0,723.0
Net Income,52.0,(512.0),707.0,737.0,673.0,723.0
NI to Common Incl Extra Items,52.0,(512.0),707.0,737.0,673.0,723.0
NI to Common Excl. Extra Items,52.0,(512.0),707.0,737.0,673.0,723.0
Revenue Per Share,$307.26,$344.77,$296.96,$262.70,$311.44,$349.07
Basic EPS,$0.94,($9.08),$11.57,$11.85,$11.41,$12.39
Basic EPS - Continuing Ops,$0.94,($9.08),$11.57,$11.85,$11.41,$12.39
Basic Weighted Average Shares Outst.,55.4,56.4,61.1,62.2,59.0,58.4
Diluted EPS,$0.92,($9.08),$10.61,$11.47,$11.23,$12.18
Diluted EPS - Continuing Ops,$0.92,($9.08),$10.61,$11.47,$11.23,$12.18
Diluted Weighted Average Shares Outst.,56.2,56.4,66.6,64.2,59.9,59.3
Normalized Basic EPS,$2.31,$1.17,$10.44,$9.62,$9.22,$9.87
Normalized Diluted EPS,$2.28,$1.17,$9.58,$9.32,$9.08,$9.72
EBITDA,383.0,222.0,1188.0,1100.0,1022.0,1096.0
EBITA,338.0,180.0,1152.0,1062.0,987.0,1048.0
EBIT,306.0,149.0,1131.0,1044.0,972.0,1033.0
EBITDAR,447.0,297.0,1250.0,1134.0,1050.0,
Effective Tax Rate,74.6%,NM,29.2%,24.2%,30.0%,28.6%
Normalized Net Income,128.1,66.3,638.1,598.1,543.8,576.3
Interest on Long-Term Debt,101.0,118.0,,15.0,15.0,
